sample_id,label,target_file,period,day,day_num,day_label,batch,source_kind,s1_delta_r,s1_delta_r_norm,s1_ema_rise_a0001,s1_ema_decay_a0001,s1_ema_rise_a001,s1_ema_decay_a001,s1_ema_rise_a01,s1_ema_decay_a01,s2_delta_r,s2_delta_r_norm,s2_ema_rise_a0001,s2_ema_decay_a0001,s2_ema_rise_a001,s2_ema_decay_a001,s2_ema_rise_a01,s2_ema_decay_a01,s3_delta_r,s3_delta_r_norm,s3_ema_rise_a0001,s3_ema_decay_a0001,s3_ema_rise_a001,s3_ema_decay_a001,s3_ema_rise_a01,s3_ema_decay_a01,s4_delta_r,s4_delta_r_norm,s4_ema_rise_a0001,s4_ema_decay_a0001,s4_ema_rise_a001,s4_ema_decay_a001,s4_ema_rise_a01,s4_ema_decay_a01,s5_delta_r,s5_delta_r_norm,s5_ema_rise_a0001,s5_ema_decay_a0001,s5_ema_rise_a001,s5_ema_decay_a001,s5_ema_rise_a01,s5_ema_decay_a01,s6_delta_r,s6_delta_r_norm,s6_ema_rise_a0001,s6_ema_decay_a0001,s6_ema_rise_a001,s6_ema_decay_a001,s6_ema_rise_a01,s6_ema_decay_a01
air_1,air,air\air_1.csv,Period_II,Day 1,1,Period II Day 1,batch1,new,1.0,0.03571428571428571,0.001,-0.0001385652506645103,0.01,-0.006955355765264567,0.1,-0.09426857804529008,3.0,0.013636363636363636,0.002762242221198769,-4.990009995000993e-06,0.017219469344245546,-0.0044092774198402395,0.1025714553043953,-0.09900702777539627,2.0,0.010869565217391304,0.001875416657470559,-3.0186530289192412e-05,0.013086015027278367,-0.0024012300546599327,0.1000249996057381,-0.0777260091898483,4.0,0.020618556701030927,0.003503865508613781,-9.927370659604208e-06,0.020019932692688078,-0.005698614912758394,0.14265436774459048,-0.1400797942501044,2.0,0.06666666666666667,0.0010615886132193523,-8.691468668535745e-06,0.010544757819687577,-0.0006674474564873304,0.10000000003609587,-0.030774459637634782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_2,air,air\air_2.csv,Period_II,Day 1,1,Period II Day 1,batch1,new,1.0,0.030303030303030304,0.001,-3.21451870122384e-05,0.01,-0.002188835450462786,0.1,-0.050369781465455954,2.0,0.008547008547008548,0.0018676302017053038,-0.0010009531108968797,0.01313097027627121,-0.01006172901409423,0.10605417795871774,-0.10006362685441136,2.0,0.010256410256410256,0.0010293136196604807,-0.001,0.011422669986347764,-0.01,0.10218633063630465,-0.1,4.0,0.017937219730941704,0.0010137027885818394,-0.0020165982960229116,0.011134068539854757,-0.019413116073474637,0.15130437143060316,-0.1426304465929948,1.0,0.02702702702702703,2.803401630789538e-05,-0.001,0.0018679203313483675,-0.01,0.06235928367781886,-0.1,1.0,0.06666666666666667,0.001,-1.8142356364160258e-05,0.01,-0.0009095272824163388,0.1,-0.02627887698999999
reference_1,air,air\reference_1.csv,Period_II,Day 1,1,Period II Day 1,batch1,reference_as_air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0043859649122807015,0.001,-9.999999999999159e-07,0.01,-9.99999999999994e-05,0.1,-0.009999999999999995,1.0,0.005291005291005291,0.001,-2.1492546433036965e-05,0.01,-0.0017604016598143316,0.1,-0.05121969255460918,2.0,0.009615384615384616,0.0019416917015786749,-4.656101555848167e-05,0.01645581795614671,-0.003599616690931881,0.15263167930723587,-0.09113689441143676,1.0,0.03125,5.875799589178093e-06,-0.001,0.0004903907663261764,-0.01,0.02033509393569108,-0.1,1.0,0.037037037037037035,0.001,-1.8315949120710712e-05,0.01,-0.0013966440878603326,0.1,-0.04115088257236907
reference_2,air,air\reference_2.csv,Period_II,Day 1,1,Period II Day 1,batch1,reference_as_air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0043859649122807015,6.977828883679535e-05,-0.001,0.0043714895844915135,-0.01,0.08030117568785772,-0.1,2.0,0.010582010582010581,0.001,-0.001,0.01,-0.01,0.1,-0.1,2.0,0.009569377990430622,0.001022403683959464,-0.001,0.011793929689931848,-0.01,0.15129874806466515,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,0.0001344357496823607,-6.696149167319818e-06,0.007419114912234551,-0.0004936525818920422,0.09990965562874209,-0.029975410000000008
reference_3,air,air\reference_3.csv,Period_II,Day 1,1,Period II Day 1,batch1,reference_as_air,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00881057268722467,0.0018877682722135184,-8.875218561248512e-06,0.013028627322072057,-0.0007854651255838497,0.10000042017018831,-0.036133102288851845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.009523809523809525,0.0010491090375514146,-0.001,0.013063334202332503,-0.01,0.1525549695608984,-0.1,1.0,0.030303030303030304,0.001,-0.001,0.01,-0.01,0.1,-0.1,1.0,0.07692307692307693,0.001,-0.001,0.01,-0.01,0.1,-0.1
reference_4,air,air\reference_4.csv,Period_II,Day 1,1,Period II Day 1,batch1,reference_as_air,1.0,0.03333333333333333,0.001,-3.667707405930669e-05,0.01,-0.0027079998620595435,0.1,-0.06901221036487641,1.0,0.004366812227074236,0.001,0.0,0.01,0.0,0.1,0.0,1.0,0.005291005291005291,1.4769149769265112e-05,-6.477397696973922e-05,0.00104732217074773,-0.004858088390546188,0.04176068100573637,-0.09946005775470376,2.0,0.009433962264150943,0.001945239179206574,-1.969239542574182e-05,0.016575600354947997,-0.001720621319343845,0.15263181208909235,-0.06700687370816111,1.0,0.029411764705882353,0.001,-3.614112577798867e-05,0.01,-0.0029537842295765592,0.1,-0.08803048049898463,1.0,0.07142857142857142,0.001,-1.9752977125969597e-06,0.01,-0.00017778213593991343,0.1,-0.010717897987691849
air_3,air,air\air_3.csv,Period_II,Day 2,2,Period II Day 2,batch1,new,2.0,0.058823529411764705,0.001000743677282195,-1.139272347493018e-05,0.01000510525689892,-0.0007414407460353822,0.1000000000000003,-0.026285619046066452,2.0,0.008368200836820083,0.001744548217981058,-4.701993804768047e-05,0.010808747448084794,-0.003309341719092672,0.100000002035403,-0.08846967898412336,1.0,0.005235602094240838,0.001,-0.001,0.01,-0.01,0.1,-0.1,4.0,0.01694915254237288,0.0027693638298931936,-0.002,0.01972417530003177,-0.02,0.1529108634332069,-0.2,1.0,0.02631578947368421,0.001,-0.001,0.01,-0.01,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
air_4,air,air\air_4.csv,Period_II,Day 2,2,Period II Day 2,batch1,new,1.0,0.041666666666666664,0.001,-1.1540683113032057e-05,0.01,-0.0008533315516069048,0.1,-0.04109047893259301,3.0,0.014563106796116505,0.002714691379449998,-0.0010439692174222341,0.016511715489201752,-0.012515805471366692,0.10383698101983309,-0.11345200707695613,3.0,0.017543859649122806,0.0019076907240223677,-0.00017957915290872943,0.015020014595156414,-0.008663309497179085,0.1005957145785408,-0.11059474179664684,5.0,0.026455026455026454,0.00432869321084285,-6.958160580789602e-06,0.024526753603657907,-0.005509691003043979,0.173022131,-0.14462194571802456,2.0,0.08333333333333333,0.0010016177610280542,-2.482917064576735e-05,0.010023756309788606,-0.0013623915924646218,0.10000000000407394,-0.04329639327986152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_1,alcohol,alcohol\alcohol_1.csv,Period_II,Day 1,1,Period II Day 1,batch1,new,17.0,0.85,0.016699617959249638,-0.005514491497221208,0.14294881011930793,-0.034205138400897186,0.5543042066598212,-0.17602089245496105,21.0,0.109375,0.020608771046958886,-0.005625061118326743,0.1748253020848687,-0.03458395986201965,0.6980317392487604,-0.18292477092780798,7.0,0.04375,0.006833493283521319,-0.002832113067277849,0.05537903519700996,-0.018583000543368883,0.3251441480491,-0.11106347556774182,16.0,0.0935672514619883,0.014473918092887518,-0.009958182244329351,0.1150058120727372,-0.052848167863012885,0.5277135858039949,-0.24168222398795242,21.0,1.0,0.020827068042378688,-0.0069939064494892325,0.19362502686271715,-0.0445932228506458,1.0745247374201505,-0.21899417391305034,1.0,0.07692307692307693,0.001,-0.001,0.01,-0.01,0.1,-0.1
alcohol_2,alcohol,alcohol\alcohol_2.csv,Period_II,Day 1,1,Period II Day 1,batch1,new,10.0,0.5,0.009029065510552024,-0.00454655061670624,0.07623311549642016,-0.02901414438904993,0.41694480815189944,-0.15587653493065293,13.0,0.06735751295336788,0.01277776645082625,-0.005679541640742143,0.11006726610709223,-0.03632217878087484,0.6098051000000001,-0.19748203048389257,5.0,0.031446540880503145,0.004726286916208501,-0.0019612977678531694,0.039027302835470935,-0.016503924072224483,0.32204792611000005,-0.13267701620468594,13.0,0.07784431137724551,0.011995104636009748,-0.008205592822899267,0.08098648668947492,-0.049771113198537414,0.3894859236759553,-0.2238285980147277,11.0,0.5238095238095238,0.010901760161571282,-0.00565706821634916,0.10082680562556172,-0.03675948046374467,0.5953197406765217,-0.20133968194603902,1.0,0.07692307692307693,0.001,-0.001,0.01,-0.01,0.1,-0.1
alcohol_3,alcohol,alcohol\alcohol_3.csv,Period_II,Day 1,1,Period II Day 1,batch1,new,15.0,0.5172413793103449,0.014082408771775615,-0.006895900691421472,0.09717300617696327,-0.04469914119590765,0.46629256106308503,-0.2081316844486351,13.0,0.05803571428571429,0.012173339002225118,-0.005715073765252392,0.09714605151474943,-0.039282959602072155,0.48618240707167415,-0.16797035396071716,4.0,0.021505376344086023,0.003878887756608804,-0.002806268563690786,0.030116921063674577,-0.01774257431703507,0.1738199179,-0.11154533442868705,14.0,0.07035175879396985,0.012733287526282168,-0.009818407186123687,0.08385108903166881,-0.05449189267310635,0.3386001170595154,-0.2077508120880649,19.0,0.6129032258064516,0.01845311984736862,-0.012650925456595328,0.14472097641163295,-0.08383112391587738,0.6480578301696673,-0.3847881831273451,1.0,0.07692307692307693,0.001,-0.001,0.01,-0.01,0.1,-0.1
alcohol_4,alcohol,alcohol\alcohol_4.csv,Period_II,Day 1,1,Period II Day 1,batch1,new,13.0,0.3939393939393939,0.012300406816487981,-0.0028466080781887892,0.07961807845481192,-0.019441791260212116,0.36376255990000006,-0.13015771531275377,10.0,0.04291845493562232,0.00939247297283946,-0.001978256666321346,0.06816669866891055,-0.018037276274093985,0.4905100000000001,-0.11157037547210351,3.0,0.015384615384615385,0.0028685575509433386,-0.001,0.0201579875556313,-0.01,0.19,-0.1,11.0,0.04888888888888889,0.010366189320497795,-0.003830298363186183,0.06592410341880389,-0.0274768046676587,0.30646802430547493,-0.17606007731582993,14.0,0.3684210526315789,0.01320909216954511,-0.0028613227512604036,0.09676035408602,-0.019889088408472512,0.7248962000000001,-0.1265685288451712,1.0,0.06666666666666667,1.997002998999813e-06,0.0,0.00019702989999999948,0.0,0.01729,0.0
alcohol_5,alcohol,alcohol\alcohol_5.csv,Period_II,Day 1,1,Period II Day 1,batch1,new,12.0,0.36363636363636365,0.011766334931278197,-0.004651172406515664,0.0993504773333753,-0.028849992675640958,0.41473459,-0.14926989511000002,11.0,0.04700854700854701,0.009812543460218936,-0.0036730093597358853,0.0833447137685097,-0.022495008433558193,0.4292230880001755,-0.1319150400679852,3.0,0.015306122448979591,0.002942823346453413,-0.001013228060698356,0.024958865055751914,-0.010425052207800135,0.17290000000000003,-0.10000032646233815,10.0,0.044642857142857144,0.007971550253358873,-0.0037704124300444895,0.06797188456671403,-0.02466941363926889,0.31338520419296356,-0.15519341085769597,15.0,0.40540540540540543,0.01378453338723645,-0.0036057130718640425,0.12055839567429295,-0.021203435285926428,0.5257930004178797,-0.1307159116520992,1.0,0.06666666666666667,0.001,-0.00010433493896023756,0.01,-0.0045650801359065265,0.1,-0.09194788077005775
alcohol_10,alcohol,alcohol\alcohol_10.csv,Period_II,Day 2,2,Period II Day 2,batch1,new,23.0,0.71875,0.022472590145806565,-0.00697510286509684,0.19816302656328244,-0.04198677892849837,1.004132395729858,-0.17005521382533556,19.0,0.08260869565217391,0.018771563501718602,-0.005398544868589296,0.16849851931297932,-0.03365792216920339,0.9562718945276301,-0.15649368380784331,5.0,0.026041666666666668,0.004966132684504435,-0.0019503172028210913,0.046729889938465295,-0.016029534178516557,0.31222000000000005,-0.10084688965526696,15.0,0.06818181818181818,0.014551162004833553,-0.007182720986774796,0.1160117404911925,-0.04357593070316682,0.5293829044270698,-0.18598779880608066,29.0,0.8529411764705882,0.028306329256747954,-0.008071854409307206,0.2399284028885738,-0.05012228643365221,1.295158728541414,-0.22685410000000003,2.0,0.13333333333333333,0.0010009540649618418,0.0,0.01006235253948912,0.0,0.10007069650490151,0.0
alcohol_6,alcohol,alcohol\alcohol_6.csv,Period_II,Day 2,2,Period II Day 2,batch1,new,14.0,0.4117647058823529,0.013837121959347918,-0.004547378015449091,0.1246780285630241,-0.02956547231935646,0.7847270310000001,-0.1470867829107157,11.0,0.046413502109704644,0.010863005300463902,-0.004568077655766388,0.09716436274617994,-0.027691241251747198,0.7632200000000002,-0.14781112745081873,5.0,0.026041666666666668,0.004849015036324051,-0.0028131919341782587,0.0372880372728916,-0.01897958385565878,0.271,-0.11316660774397,11.0,0.04782608695652174,0.009647120592901811,-0.009799240502700032,0.07530950191437025,-0.04959178613876941,0.36901063026040615,-0.20244765953478144,16.0,0.43243243243243246,0.015670189276278577,-0.0062698884853416475,0.1350222017217106,-0.03716444506415901,0.950339,-0.19581718025059394,1.0,0.0625,0.001,-2.964308306645236e-06,0.01,-0.00026693647086921055,0.1,-0.016560999999999992
alcohol_7,alcohol,alcohol\alcohol_7.csv,Period_II,Day 2,2,Period II Day 2,batch1,new,11.0,0.3142857142857143,0.010559645991364445,-0.00354049579563372,0.08690714629277874,-0.023116018718987157,0.3988705568491,-0.12364217649882453,7.0,0.029166666666666667,0.006888241146328971,-0.001858729832952299,0.05986538756482466,-0.012709582879807089,0.4710000000000001,-0.10413727323482075,4.0,0.021052631578947368,0.001999,-0.001,0.0199,-0.01,0.19,-0.1,8.0,0.03404255319148936,0.004936602204953998,-0.002859359192868116,0.04487251179849591,-0.022746684435859407,0.3259824937149908,-0.16155779188804795,15.0,0.39473684210526316,0.014631808433358099,-0.001973224145087035,0.12000621235619083,-0.017536930296932776,0.7767335161100002,-0.1206423142214816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_8,alcohol,alcohol\alcohol_8.csv,Period_II,Day 2,2,Period II Day 2,batch1,new,11.0,0.3142857142857143,0.010529425360975876,-0.005488531445926876,0.07563900954102126,-0.03557061740469242,0.5578711310000002,-0.15314410000000003,9.0,0.03765690376569038,0.008576444556228201,-0.0029477632213623884,0.07370887221200287,-0.025398190963682357,0.4588645915690569,-0.11952933545446554,3.0,0.015706806282722512,0.0029801254378166394,-0.0010029083825793185,0.028120537810948754,-0.010219698407900053,0.18414020188851843,-0.10114880038925836,8.0,0.03361344537815126,0.007783642017450027,-0.005490836739011878,0.06198532051974824,-0.03355077019128185,0.30181509947653273,-0.2,14.0,0.3684210526315789,0.013678452892663125,-0.007797567926800028,0.1136099188438411,-0.05412059918774697,0.6478114401071571,-0.21734032772855183,0.0,0.0,0.0,-0.001,0.0,-0.01,0.0,-0.1
alcohol_9,alcohol,alcohol\alcohol_9.csv,Period_II,Day 2,2,Period II Day 2,batch1,new,18.0,0.5625,0.01648371469117266,-0.004742438671657153,0.12699064885510472,-0.032820410692697234,0.6832081746103063,-0.1520931879991275,14.0,0.06060606060606061,0.012767689855428234,-0.003863302111185098,0.10901770713840961,-0.028876636699419367,0.5693088029005352,-0.14499186525255722,4.0,0.020833333333333332,0.003910375938993531,-0.0010261361786115682,0.03215846838220491,-0.01140725841225237,0.18100000000000002,-0.10032994684342961,11.0,0.049773755656108594,0.009770875157078323,-0.0047069463674400125,0.0802039146314648,-0.030065908146713085,0.35045649795712286,-0.17697567883704796,17.0,0.4857142857142857,0.01648113687670602,-0.004503649477881394,0.12614068144267904,-0.027949084640964947,0.6612670000000002,-0.16046822386702075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_11,acetone,acetone\acetone_11.csv,Period_II,Day 3,3,Period II Day 3,batch2,new,17.0,0.37777777777777777,0.0169122733614028,-0.002938919305576398,0.16146773746239104,-0.024645857938708653,1.0414384528791334,-0.13827383438663965,28.0,0.11067193675889328,0.02651379432283928,-0.005776410600597537,0.22642368134571839,-0.04179750890428899,1.3680972703648102,-0.20047784401000002,3.0,0.01485148514851485,0.002955501180607963,-9.506083408813233e-05,0.025968744141474237,-0.005043906152834448,0.16658892023419003,-0.08840778252945797,21.0,0.08433734939759036,0.019698640158548875,-0.0038462213771143735,0.17211147566506899,-0.02837999627006617,0.9128348766180339,-0.15839047311218488,35.0,0.7446808510638298,0.03480553814486741,-0.0019849955605486824,0.3310305262127019,-0.018515223618566105,2.6151100000000005,-0.12894691189349874,0.0,0.0,0.0,-0.001,0.0,-0.01,0.0,-0.1
acetone_12,acetone,acetone\acetone_12.csv,Period_II,Day 3,3,Period II Day 3,batch2,new,18.0,0.391304347826087,0.01776101109008512,-0.002925360596730812,0.15781658041422705,-0.02363772156333264,0.9732822310000001,-0.12379041033951584,30.0,0.1171875,0.02957458113747511,-0.005794574894731826,0.260509314095843,-0.043017167482802245,1.479595331,-0.1742087590113061,3.0,0.014423076923076924,0.0020019681266965055,-0.001,0.020169240099905034,-0.01,0.1981096898509,-0.1,15.0,0.06097560975609756,0.01382835711725279,-0.007318118667010432,0.12399714300395619,-0.04526144026694949,0.7173845621113062,-0.18130251100372247,17.0,0.3617021276595745,0.015836338870939715,-0.0036326604807526025,0.14477690545059133,-0.02619326142751599,0.857572204398734,-0.15364177348633862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_13,acetone,acetone\acetone_13.csv,Period_II,Day 3,3,Period II Day 3,batch2,new,18.0,0.4,0.01779346895646117,-0.009765100573043944,0.16133231079281746,-0.0634146956944909,0.8239536012414036,-0.22404672100000003,30.0,0.11764705882352941,0.029602531176230185,-0.015560119135968456,0.2639379498640806,-0.10034515824087019,1.2485085701583554,-0.3393127797421637,2.0,0.00966183574879227,0.001962714874207538,-0.001,0.016840029256390575,-0.01,0.10226656851426384,-0.1,17.0,0.07024793388429752,0.016687105092209078,-0.012622554446247877,0.14276816697160769,-0.07777144542256816,0.5984570774496158,-0.2820291266643783,19.0,0.41304347826086957,0.01749031097888764,-0.01472830101388482,0.1205886074439749,-0.10567431490013146,0.947349052970204,-0.4822182729100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_14,acetone,acetone\acetone_14.csv,Period_II,Day 3,3,Period II Day 3,batch2,new,13.0,0.29545454545454547,0.011969024447273987,-0.001961308056790248,0.11692815220758401,-0.016527102301406575,0.934353044829097,-0.1011094861848302,20.0,0.07905138339920949,0.019789259658284365,-0.00388375846988525,0.18371828492782574,-0.030470040077959587,1.41967246546658,-0.13595734289161315,2.0,0.009708737864077669,0.001,-0.001,0.01,-0.01,0.10511917600573692,-0.1,16.0,0.06694560669456066,0.014876752824105615,-0.008522134418559073,0.1383251273424185,-0.05884296676170837,0.7772432648120369,-0.20733391143382823,25.0,0.5555555555555556,0.023791296755186635,-0.003830429724490009,0.22025080521818752,-0.027002307639208703,1.5419046721000003,-0.14366668207552946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_15,acetone,acetone\acetone_15.csv,Period_II,Day 3,3,Period II Day 3,batch2,new,11.0,0.2682926829268293,0.010837823193947417,-0.0038337138207528605,0.09530564755644913,-0.0269534528378182,0.4710578079607246,-0.1493240028147818,21.0,0.08571428571428572,0.020660708076601666,-0.008583908496304051,0.1791704846425638,-0.05745035644902694,0.822738014829858,-0.2370706511485118,2.0,0.009708737864077669,0.0018344330795196735,-1.2864912488414057e-05,0.011639057875738325,-0.001172734040365159,0.10000000920067259,-0.054864169011306106,18.0,0.07407407407407407,0.016864020675064175,-0.006710181578910488,0.12246585574851765,-0.04769141589806794,0.5809461154564148,-0.202339345256118,17.0,0.3953488372093023,0.01616485924175258,-0.002925257800026683,0.12589829561247964,-0.023566481381163067,0.773542718289482,-0.1517689227941659,1.0,0.0625,0.001,0.0,0.01,0.0,0.1,0.0
acetone_16,acetone,acetone\acetone_16.csv,Period_II,Day 4,4,Period II Day 4,batch2,new,10.0,0.2564102564102564,0.008714182038296239,-0.0037613521206766617,0.06758494319291312,-0.02586812108571597,0.31940062100107003,-0.12676682877529072,16.0,0.06324110671936758,0.014472461518367966,-0.006314558965534769,0.11705865034682757,-0.041449823900489326,0.49358015497850205,-0.17000658371855176,2.0,0.010050251256281407,0.001991041868298504,-0.001,0.019140709409045067,-0.01,0.1413488201491,-0.1,13.0,0.04961832061068702,0.011334076315368159,-0.00614843728642963,0.0831293913678329,-0.039507096719393994,0.47069786915681433,-0.21818776231010795,14.0,0.32558139534883723,0.013463762027260304,-0.0038594987344928396,0.11758059715761046,-0.028627624409819356,0.6742309403749611,-0.1426899681701547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_17,acetone,acetone\acetone_17.csv,Period_II,Day 4,4,Period II Day 4,batch2,new,23.0,0.5897435897435898,0.022719728037841877,-0.00198404574566535,0.2159734376336777,-0.017909280338738537,1.8460162588886941,-0.11861950076441338,38.0,0.15019762845849802,0.03757538069200099,-0.004550369850926999,0.3396076889878753,-0.029716823576972765,2.5940000000000003,-0.15717779890119238,4.0,0.020202020202020204,0.003961272548501396,-1.1868878992545798e-05,0.036360048675164035,-0.0010764411311704278,0.24346795432077104,-0.051279030865809996,23.0,0.08812260536398467,0.022759594207226758,-0.006518551873525225,0.20732686960494792,-0.0390959460154645,1.179344746775732,-0.2,37.0,0.8809523809523809,0.036956088699780495,-0.002000584571069777,0.36568606671486137,-0.01974632144683315,3.325411087819772,-0.16390155392612277,1.0,0.06666666666666667,0.001,0.0,0.01,0.0,0.1,0.0
acetone_18,acetone,acetone\acetone_18.csv,Period_II,Day 4,4,Period II Day 4,batch2,new,18.0,0.46153846153846156,0.016760078923824136,-0.005679492126680974,0.14930027915273952,-0.03799859559091037,0.9619893156621602,-0.16141956052502643,27.0,0.1067193675889328,0.026470054644400342,-0.010726670282631474,0.22492899566288618,-0.06992673737492756,1.237210083655789,-0.2547149417624296,3.0,0.015151515151515152,0.001960734100507492,-2.7336640266840072e-05,0.01666692160552136,-0.00221517728531975,0.10335396654182184,-0.08576305521121497,14.0,0.05363984674329502,0.01132025305363193,-0.007352099976331879,0.09866711288508828,-0.04645866406587778,0.462964901976061,-0.2028282480095917,15.0,0.35714285714285715,0.014797870257726584,-0.004464648850804639,0.1313694825597834,-0.03037981285727552,0.8403101366234208,-0.14836113100000003,1.0,0.06666666666666667,0.001,-9.999999999999159e-07,0.01,-9.99999999999994e-05,0.1,-0.009999999999999995
acetone_19,acetone,acetone\acetone_19.csv,Period_II,Day 4,4,Period II Day 4,batch2,new,9.0,0.21951219512195122,0.008884189868054709,-0.0037130410906883503,0.0794201541223111,-0.024967260035831135,0.4905100000000001,-0.1294025716208303,15.0,0.05976095617529881,0.014708619983431148,-0.0066243523954478715,0.12385015662392863,-0.0453520367506537,0.5870422147822156,-0.18193771570181383,2.0,0.01,0.001961737718851133,-0.001,0.0167613861629044,-0.01,0.10175282437943395,-0.1,9.0,0.03474903474903475,0.008807813805098737,-0.006175148600837621,0.07307834622727583,-0.03813390924140687,0.3975979018789698,-0.21367245908684399,10.0,0.23255813953488372,0.00991836301978568,-0.0050776352328737746,0.0921543564989746,-0.03596453046316379,0.6615100000000002,-0.20652161163332589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_20,acetone,acetone\acetone_20.csv,Period_II,Day 4,4,Period II Day 4,batch2,new,17.0,0.425,0.01592815200487048,-0.0037544577056317597,0.15295195097437098,-0.024936406775960665,1.024793169364276,-0.14318697198903238,26.0,0.104,0.024799788395655442,-0.005692546914942012,0.23067393968493247,-0.040834208400733686,1.5043231175668688,-0.18752769008017395,2.0,0.01,0.001994014980014994,-0.001016022302545604,0.019414801494010002,-0.01094049748413779,0.15314410000000003,-0.10047241931185227,17.0,0.06589147286821706,0.014624575167619721,-0.00576259976086807,0.11926115818284383,-0.04209806556855836,0.7354843851174041,-0.20534561049227604,23.0,0.5476190476190477,0.021877305815620213,-0.002926383310258908,0.20800403746828738,-0.023744894821812593,1.4181806361901583,-0.124758379,0.0,0.0,0.0,-0.001,0.0,-0.01,0.0,-0.1
acetone_21,acetone,acetone\acetone_21.csv,Period_II,Day 5,5,Period II Day 5,batch2,new,17.0,0.5666666666666667,0.015928071838582043,-0.005502851429781966,0.15287883346700568,-0.03153826101866735,0.992400770431986,-0.1598217925091046,32.0,0.14883720930232558,0.03177977328361915,-0.01312234468381476,0.2986580693751068,-0.06751548797580068,1.95364029,-0.23383635947424775,3.0,0.016216216216216217,0.002990020976015994,-0.0030082733585474523,0.02902076159401,-0.02516855777130604,0.2187541,-0.12194930054219708,19.0,0.08296943231441048,0.015257001355318857,-0.009172241898391668,0.13199080962649737,-0.054350277973890165,0.8348655741628239,-0.2789381994281984,24.0,0.8,0.022880293607219222,-0.00642040904589701,0.2182900921181994,-0.03864269469482725,1.5579246721,-0.21518385805779927,0.0,0.0,0.0,-0.001,0.0,-0.01,0.0,-0.1
acetone_22,acetone,acetone\acetone_22.csv,Period_II,Day 5,5,Period II Day 5,batch2,new,10.0,0.3448275862068966,0.009752031002433215,-0.004424343932583494,0.0788089601,-0.028840877200620257,0.68861,-0.12750211241779055,22.0,0.10426540284360189,0.02141538127059925,-0.009435115428359626,0.1691501485993677,-0.058788219553743165,1.1300429536481003,-0.20956605354088687,3.0,0.016574585635359115,0.002990038874294505,-0.002714391796737251,0.02903776901004506,-0.01730214354866265,0.22890982014910002,-0.10602474589342063,14.0,0.06140350877192982,0.013637887718139233,-0.008990891073665696,0.1112877931426778,-0.06118645697568405,0.7079675664082001,-0.28200000000000003,15.0,0.5,0.014896350317841311,-0.0036742571569322157,0.13994425351964765,-0.026421962235245115,1.1918000000000004,-0.13796923979141387,1.0,0.05263157894736842,0.001,-0.001,0.01,-0.01,0.1,-0.1
acetone_23,acetone,acetone\acetone_23.csv,Period_II,Day 5,5,Period II Day 5,batch2,new,8.0,0.2857142857142857,0.007579050451610446,-0.0070594741914948205,0.052042694938010906,-0.046275599061857596,0.31951000000000007,-0.21343969000000007,20.0,0.0975609756097561,0.01874008168484094,-0.015644106592282485,0.1203731763640084,-0.09497224717379857,0.619487084998694,-0.35035820419952335,4.0,0.021739130434782608,0.0037418395238481795,-0.0028237107132360667,0.024869304536684532,-0.01886134771133567,0.11937302412497115,-0.127864523208931,16.0,0.07373271889400922,0.012738895979302174,-0.01005745562115872,0.08354556710177193,-0.060978442610710434,0.471581556183361,-0.2582375660489407,13.0,0.4482758620689655,0.01226574196883986,-0.008292899685755806,0.10839175122966609,-0.05519506182166051,0.5297575919462344,-0.24156808210000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_24,acetone,acetone\acetone_24.csv,Period_II,Day 5,5,Period II Day 5,batch2,new,61.0,1.605263157894737,0.060338055730146105,-0.007000485941169495,0.54821477835539,-0.048566402203146404,2.96509593745827,-0.21502747050908694,92.0,0.3948497854077253,0.09004755821379214,-0.01218969069970471,0.8195675840460594,-0.07684993822616394,4.36877314018002,-0.3265548549436003,7.0,0.03365384615384615,0.0059522144615385296,-0.001,0.055409665151383986,-0.01,0.33109678440100004,-0.1,58.0,0.2396694214876033,0.057349308743816205,-0.01132082740534154,0.5186329669589577,-0.06415817045420866,2.4992648631031695,-0.3070973060400555,66.0,1.65,0.06425261356880435,-0.008711226908802607,0.5807082714943685,-0.06209414061601151,3.1567263050013064,-0.31745756177183504,1.0,0.0625,0.001,-1.947406509114104e-06,0.01,-0.00015811664141181063,0.1,-0.010033813919135229
