split,task,variant,space,label,domain,partition,period,day,day_num,target_file,x,y,architecture
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 11,11,alcohol\alcohol_48.csv,-0.6150629487817957,0.5473585550403253,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 11,11,alcohol\alcohol_49.csv,-0.1494733601249362,-1.8572376321233615,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 11,11,alcohol\alcohol_50.csv,-0.6713007361663333,-1.527946304147544,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 11,11,alcohol\alcohol_51.csv,-0.9262387689598836,-1.3799462879258477,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 12,12,alcohol\alcohol_52.csv,-2.7441083522890573,1.3771851748355552,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 12,12,alcohol\alcohol_53.csv,-1.7478124091082794,1.1535412084434065,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 12,12,alcohol\alcohol_54.csv,-0.42095972660449615,5.630970706294672,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 12,12,alcohol\alcohol_55.csv,-1.2930249933083917,1.5736381816375264,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 13,13,alcohol\alcohol_56.csv,1.5557415377568762,3.7796277185225033,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 13,13,alcohol\alcohol_57.csv,-0.8871036860144483,2.939364669025822,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 14,14,alcohol\alcohol_58.csv,1.2476271794078106,0.6874364319171528,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 14,14,alcohol\alcohol_59.csv,0.35356429121972405,-1.8016507714120558,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 14,14,alcohol\alcohol_60.csv,4.1733563726124325,-2.565026313651962,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 15,15,alcohol\alcohol_61.csv,-1.5198967674572976,1.2570850665889413,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 15,15,alcohol\alcohol_62.csv,-0.7019046667777961,1.3970929446239422,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 15,15,alcohol\alcohol_63.csv,-0.14845940691467166,0.6044554930837457,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 17,17,alcohol\alcohol_64.csv,-1.7401009481085088,-1.6058481919160639,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 17,17,alcohol\alcohol_65.csv,0.32452705976401586,1.471726854575783,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 17,17,alcohol\alcohol_66.csv,-0.5595964142139218,0.2464661041873933,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 17,17,alcohol\alcohol_67.csv,-0.6158207084540184,-0.8587344280194495,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,alcohol,target,target_domain,Period_II,Day 17,17,alcohol\alcohol_68.csv,1.9475604607342354,-1.091902486093032,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_69.csv,-0.9053158379098407,-1.7094772859589034,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_70.csv,1.1481802695852747,-2.0350896982839033,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_71.csv,5.933403501841159,-0.5022699422307424,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_72.csv,1.7051343562987713,0.5780458447632428,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 18,18,acetone\acetone_73.csv,-0.21471499217538126,-1.8210490198454954,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 19,19,acetone\acetone_74.csv,3.1884595884644686,-0.651076550179405,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 19,19,acetone\acetone_75.csv,3.7795492265380224,-2.598162157277755,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 19,19,acetone\acetone_76.csv,5.380936845391654,-2.7764222796456353,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_77.csv,9.165862442708418,-2.933883581019707,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_78.csv,6.981103262557762,-3.4100016210848554,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_79.csv,1.4648723643638346,-2.2583017582221423,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 20,20,acetone\acetone_80.csv,4.593469312746251,-2.705130643391148,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_81.csv,7.111485975566463,-0.37423341837145396,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_82.csv,5.5294843197397965,1.6152141096793806,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_83.csv,10.005835329009226,-0.0804048334242992,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,acetone,target,target_domain,Period_III,Day 21,21,acetone\acetone_84.csv,9.385824910772554,-2.9095501485856903,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 18,18,air\air_49.csv,-4.268101567308685,1.176896814563646,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 18,18,air\air_50.csv,-3.8658322716983564,-1.3502161165969848,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 18,18,air\air_51.csv,-4.328691178777185,-1.4025017900118708,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 18,18,air\air_52.csv,-4.224381566532428,-1.3774930542073471,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 19,19,air\air_53.csv,-5.175144428393022,0.3452782794747967,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 19,19,air\air_54.csv,-4.610970841433514,0.5380995156859165,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 20,20,air\air_55.csv,-3.672264532222203,-1.3323421481571756,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 20,20,air\air_56.csv,-2.7636829495374235,1.2261253300228143,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 20,20,air\air_57.csv,-4.790630022695569,-1.2702123066075617,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 20,20,air\air_58.csv,-3.8874165113912627,-1.4093998665707053,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 21,21,air\air_59.csv,-3.542547843626121,1.379558007922379,One-layer G_f: 54 -> 16
S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source + target labels,Before DA: standardized 54D PCA,air,target,target_domain,Period_III,Day 21,21,air\air_60.csv,-4.661317356760698,-1.2589768649802646,One-layer G_f: 54 -> 16
