mode,split_id,group,classifier,case,removed_sensor,n_features,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
stratified_random_holdout,66,,gnb,without_s5,s5,45,0.9333333333333333,0.9337121212121212,0.9370792901477402,-0.015151515151515138,-0.015039002973616267
stratified_random_holdout,66,,gnb,without_s6,s6,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,66,,centroid,all,,54,0.85,0.8636363636363636,0.8518541797611565,0.0,0.0
stratified_random_holdout,66,,centroid,without_s1,s1,45,0.85,0.8636363636363636,0.8505430242272348,0.0,0.001311155533921693
stratified_random_holdout,66,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8516138516138515,0.0,0.0002403281473050134
stratified_random_holdout,66,,centroid,without_s3,s3,45,0.8,0.8181818181818182,0.8038277511961723,0.045454545454545414,0.04802642856498418
stratified_random_holdout,66,,centroid,without_s4,s4,45,0.9,0.9090909090909092,0.8984315325778741,-0.045454545454545525,-0.0465773528167176
stratified_random_holdout,66,,centroid,without_s5,s5,45,0.8833333333333333,0.893939393939394,0.8862433862433862,-0.030303030303030387,-0.03438920648222965
stratified_random_holdout,66,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.869023569023569,-0.015151515151515249,-0.017169389262412516
stratified_random_holdout,67,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,67,,lda,without_s1,s1,45,0.95,0.9545454545454546,0.9493676258382141,0.015151515151515138,0.01552065505553879
stratified_random_holdout,67,,lda,without_s2,s2,45,0.9666666666666667,0.9696969696969697,0.9669955367629787,0.0,-0.002107255869225777
stratified_random_holdout,67,,lda,without_s3,s3,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.017084663322693427
stratified_random_holdout,67,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,67,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,67,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.0,0.0
stratified_random_holdout,67,,gnb,all,,54,0.9,0.9090909090909092,0.9089026915113871,0.0,0.0
stratified_random_holdout,67,,gnb,without_s1,s1,45,0.8666666666666667,0.8674242424242425,0.8746031746031746,0.04166666666666663,0.034299516908212535
stratified_random_holdout,67,,gnb,without_s2,s2,45,0.9166666666666666,0.9185606060606061,0.9219003730524468,-0.009469696969696906,-0.012997681541059625
stratified_random_holdout,67,,gnb,without_s3,s3,45,0.8666666666666667,0.8731060606060607,0.8770127314437306,0.03598484848484851,0.03188996006765654
stratified_random_holdout,67,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9520977002102603,-0.03977272727272718,-0.04319500869887316
stratified_random_holdout,67,,gnb,without_s5,s5,45,0.8833333333333333,0.8825757575757577,0.8895083236546651,0.02651515151515149,0.019394367856721995
stratified_random_holdout,67,,gnb,without_s6,s6,45,0.9,0.9090909090909092,0.9089026915113871,0.0,0.0
stratified_random_holdout,67,,centroid,all,,54,0.8833333333333333,0.893939393939394,0.8841750841750842,0.0,0.0
stratified_random_holdout,67,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878789,0.8673580557301488,0.015151515151515138,0.016817028444935378
stratified_random_holdout,67,,centroid,without_s2,s2,45,0.9,0.9090909090909092,0.8998130291380434,-0.015151515151515138,-0.015637944962959227
stratified_random_holdout,67,,centroid,without_s3,s3,45,0.8333333333333334,0.8484848484848485,0.8362849519968067,0.045454545454545525,0.04789013217827742
stratified_random_holdout,67,,centroid,without_s4,s4,45,0.9166666666666666,0.9242424242424243,0.9153439153439153,-0.030303030303030276,-0.03116883116883118
stratified_random_holdout,67,,centroid,without_s5,s5,45,0.9166666666666666,0.9242424242424243,0.9167352972231021,-0.030303030303030276,-0.03256021304801793
stratified_random_holdout,67,,centroid,without_s6,s6,45,0.9,0.9090909090909092,0.9010582010582011,-0.015151515151515138,-0.016883116883116944
stratified_random_holdout,68,,lda,all,,54,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.0,0.0
stratified_random_holdout,68,,lda,without_s1,s1,45,0.95,0.9545454545454546,0.9478036175710595,-0.015151515151515138,-0.01698283649503174
stratified_random_holdout,68,,lda,without_s2,s2,45,0.9,0.9090909090909092,0.9024700789406671,0.030303030303030276,0.028350702135360617
stratified_random_holdout,68,,lda,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9138696836371255,0.015151515151515138,0.01695109743890222
stratified_random_holdout,68,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9470383275261324,-0.015151515151515138,-0.016217546450104647
stratified_random_holdout,68,,lda,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.0,0.0
stratified_random_holdout,68,,lda,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.0,0.0
stratified_random_holdout,68,,gnb,all,,54,0.9166666666666666,0.9242424242424243,0.9242032730404824,0.0,0.0
stratified_random_holdout,68,,gnb,without_s1,s1,45,0.9,0.9090909090909092,0.9090909090909092,0.015151515151515138,0.015112363949573271
stratified_random_holdout,68,,gnb,without_s2,s2,45,0.8833333333333333,0.8939393939393939,0.8911853029500089,0.030303030303030387,0.03301797009047358
stratified_random_holdout,68,,gnb,without_s3,s3,45,0.8833333333333333,0.893939393939394,0.8938845822566753,0.030303030303030276,0.030318690783807112
stratified_random_holdout,68,,gnb,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9392684610075914,-0.015151515151515138,-0.015065187967108984
stratified_random_holdout,68,,gnb,without_s5,s5,45,0.9,0.9090909090909092,0.9090909090909092,0.015151515151515138,0.015112363949573271
stratified_random_holdout,68,,gnb,without_s6,s6,45,0.9,0.9090909090909092,0.9089026915113871,0.015151515151515138,0.015300581529095303
stratified_random_holdout,68,,centroid,all,,54,0.8833333333333333,0.893939393939394,0.8853236194699609,0.0,0.0
stratified_random_holdout,68,,centroid,without_s1,s1,45,0.8833333333333333,0.893939393939394,0.8841750841750842,0.0,0.0011485352948766847
stratified_random_holdout,68,,centroid,without_s2,s2,45,0.8666666666666667,0.8787878787878789,0.8691516024102811,0.015151515151515138,0.016172017059679744
stratified_random_holdout,68,,centroid,without_s3,s3,45,0.8,0.8181818181818182,0.8101023017902813,0.0757575757575758,0.07522131767967954
stratified_random_holdout,68,,centroid,without_s4,s4,45,0.9166666666666666,0.9242424242424243,0.9167352972231021,-0.030303030303030276,-0.03141167775314124
stratified_random_holdout,68,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8673580557301488,0.015151515151515138,0.017965563739812063
stratified_random_holdout,68,,centroid,without_s6,s6,45,0.8666666666666667,0.8787878787878789,0.869545957918051,0.015151515151515138,0.01577766155190985
stratified_random_holdout,69,,lda,all,,54,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.0,0.0
stratified_random_holdout,69,,lda,without_s1,s1,45,0.9,0.9090909090909092,0.8984315325778741,0.030303030303030276,0.03238924849815361
stratified_random_holdout,69,,lda,without_s2,s2,45,0.8666666666666667,0.8787878787878788,0.8702472293265132,0.06060606060606066,0.06057355174951451
stratified_random_holdout,69,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.0,0.0
stratified_random_holdout,69,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9478036175710595,-0.015151515151515138,-0.01698283649503174
stratified_random_holdout,69,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9478036175710595,-0.015151515151515138,-0.01698283649503174
stratified_random_holdout,69,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9478036175710595,-0.015151515151515138,-0.01698283649503174
stratified_random_holdout,69,,gnb,all,,54,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,69,,gnb,without_s1,s1,45,0.8833333333333333,0.8768939393939394,0.886152162014231,0.04166666666666663,0.035888125159892925
stratified_random_holdout,69,,gnb,without_s2,s2,45,0.8333333333333334,0.8428030303030303,0.8440636666443119,0.0757575757575758,0.07797662052981202
stratified_random_holdout,69,,gnb,without_s3,s3,45,0.9,0.9034090909090909,0.9070093610359112,0.015151515151515138,0.015030926138212664
stratified_random_holdout,69,,gnb,without_s4,s4,45,0.9333333333333333,0.9280303030303031,0.9336407553798858,-0.009469696969697017,-0.011600468205761882
stratified_random_holdout,69,,gnb,without_s5,s5,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,69,,gnb,without_s6,s6,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,0.0,0.0
stratified_random_holdout,69,,centroid,all,,54,0.85,0.8636363636363636,0.8498074454428756,0.0,0.0
stratified_random_holdout,69,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878788,0.8657806962685011,-0.015151515151515138,-0.015973250825625507
stratified_random_holdout,69,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8330827067669174,0.015151515151515138,0.01672473867595814
stratified_random_holdout,69,,centroid,without_s3,s3,45,0.7833333333333333,0.8030303030303031,0.7897435897435897,0.06060606060606055,0.06006385569928585
stratified_random_holdout,69,,centroid,without_s4,s4,45,0.9,0.9090909090909092,0.8981620718462824,-0.045454545454545525,-0.04835462640340682
stratified_random_holdout,69,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8664160401002506,-0.015151515151515249,-0.016608594657375075
stratified_random_holdout,69,,centroid,without_s6,s6,45,0.8333333333333334,0.8484848484848485,0.8338763575605682,0.015151515151515138,0.01593108788230735
stratified_random_holdout,70,,lda,all,,54,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.0,0.0
stratified_random_holdout,70,,lda,without_s1,s1,45,0.9166666666666666,0.9185606060606061,0.9146082675494439,0.02083333333333337,0.01769147405262328
stratified_random_holdout,70,,lda,without_s2,s2,45,0.9166666666666666,0.9242424242424243,0.9167352972231021,0.015151515151515138,0.015564444378965092
stratified_random_holdout,70,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,0.0,0.0010828103851360238
stratified_random_holdout,70,,lda,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.0,0.0
stratified_random_holdout,70,,lda,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,0.0,0.0010828103851360238
stratified_random_holdout,70,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9478036175710595,-0.015151515151515138,-0.015503875968992276
stratified_random_holdout,70,,gnb,all,,54,0.8666666666666667,0.8731060606060606,0.8767811871667104,0.0,0.0
stratified_random_holdout,70,,gnb,without_s1,s1,45,0.8666666666666667,0.8731060606060606,0.8767811871667104,0.0,0.0
stratified_random_holdout,70,,gnb,without_s2,s2,45,0.7333333333333333,0.7518939393939394,0.7424940650747103,0.1212121212121211,0.1342871220920001
stratified_random_holdout,70,,gnb,without_s3,s3,45,0.8666666666666667,0.8731060606060606,0.8767811871667104,0.0,0.0
stratified_random_holdout,70,,gnb,without_s4,s4,45,0.8833333333333333,0.8882575757575758,0.8916282642089094,-0.015151515151515249,-0.014847077042199008
stratified_random_holdout,70,,gnb,without_s5,s5,45,0.8666666666666667,0.8731060606060606,0.8767811871667104,0.0,0.0
stratified_random_holdout,70,,gnb,without_s6,s6,45,0.8666666666666667,0.8731060606060606,0.8767811871667104,0.0,0.0
stratified_random_holdout,70,,centroid,all,,54,0.8,0.8181818181818182,0.8008305788626154,0.0,0.0
stratified_random_holdout,70,,centroid,without_s1,s1,45,0.8,0.8181818181818182,0.8008305788626154,0.0,0.0
stratified_random_holdout,70,,centroid,without_s2,s2,45,0.8166666666666667,0.8333333333333334,0.8170510936468384,-0.015151515151515138,-0.016220514784222928
stratified_random_holdout,70,,centroid,without_s3,s3,45,0.7833333333333333,0.8030303030303031,0.7882871429782186,0.015151515151515138,0.01254343588439688
stratified_random_holdout,70,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878789,0.8668531231460294,-0.06060606060606066,-0.06602254428341392
stratified_random_holdout,70,,centroid,without_s5,s5,45,0.8333333333333334,0.8484848484848485,0.8324535061377167,-0.030303030303030276,-0.0316229272751013
stratified_random_holdout,70,,centroid,without_s6,s6,45,0.85,0.8636363636363636,0.8502545098289781,-0.045454545454545414,-0.04942393096636266
stratified_random_holdout,71,,lda,all,,54,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,71,,lda,without_s1,s1,45,0.9333333333333333,0.9393939393939394,0.9296296296296296,0.015151515151515138,0.01740869789650279
stratified_random_holdout,71,,lda,without_s2,s2,45,0.9166666666666666,0.9242424242424243,0.916795865633075,0.030303030303030276,0.03024246189305735
stratified_random_holdout,71,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,0.015151515151515138,0.016217546450104647
stratified_random_holdout,71,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,71,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,71,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,-0.015151515151515138,-0.017480813463596867
stratified_random_holdout,71,,gnb,all,,54,0.9333333333333333,0.9280303030303031,0.934126984126984,0.0,0.0
stratified_random_holdout,71,,gnb,without_s1,s1,45,0.9333333333333333,0.9280303030303031,0.934126984126984,0.0,0.0
stratified_random_holdout,71,,gnb,without_s2,s2,45,0.7833333333333333,0.7916666666666666,0.7906432748538011,0.13636363636363646,0.14348370927318288
stratified_random_holdout,71,,gnb,without_s3,s3,45,0.9,0.8977272727272728,0.9043650793650794,0.030303030303030276,0.029761904761904656
stratified_random_holdout,71,,gnb,without_s4,s4,45,0.95,0.9431818181818182,0.9487492440486008,-0.015151515151515138,-0.01462225992161681
stratified_random_holdout,71,,gnb,without_s5,s5,45,0.9333333333333333,0.9280303030303031,0.934126984126984,0.0,0.0
stratified_random_holdout,71,,gnb,without_s6,s6,45,0.9166666666666666,0.912878787878788,0.9193739284331618,0.015151515151515138,0.014753055693822237
stratified_random_holdout,71,,centroid,all,,54,0.8833333333333333,0.893939393939394,0.8843091531690511,0.0,0.0
stratified_random_holdout,71,,centroid,without_s1,s1,45,0.8833333333333333,0.893939393939394,0.8843091531690511,0.0,0.0
stratified_random_holdout,71,,centroid,without_s2,s2,45,0.9,0.9090909090909092,0.8994708994708995,-0.015151515151515138,-0.015161746301848411
stratified_random_holdout,71,,centroid,without_s3,s3,45,0.8166666666666667,0.8333333333333334,0.8216524216524217,0.06060606060606066,0.06265673151662943
stratified_random_holdout,71,,centroid,without_s4,s4,45,0.9,0.9090909090909092,0.8984315325778741,-0.015151515151515138,-0.014122379408822994
stratified_random_holdout,71,,centroid,without_s5,s5,45,0.8833333333333333,0.893939393939394,0.8829456634334684,0.0,0.0013634897355827569
stratified_random_holdout,71,,centroid,without_s6,s6,45,0.8833333333333333,0.893939393939394,0.8843091531690511,0.0,0.0
stratified_random_holdout,72,,lda,all,,54,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,72,,lda,without_s1,s1,45,0.95,0.9545454545454546,0.9485945055528986,0.0,-0.0015561780267662195
stratified_random_holdout,72,,lda,without_s2,s2,45,0.9333333333333333,0.9393939393939394,0.9392684610075914,0.015151515151515138,0.0077698665185409466
stratified_random_holdout,72,,lda,without_s3,s3,45,0.9,0.9090909090909092,0.8947368421052632,0.045454545454545414,0.05230148542086921
stratified_random_holdout,72,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,-0.015151515151515138,-0.017480813463596867
stratified_random_holdout,72,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,72,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9470383275261324,0.0,0.0
stratified_random_holdout,72,,gnb,all,,54,0.8666666666666667,0.8787878787878788,0.8764912280701754,0.0,0.0
stratified_random_holdout,72,,gnb,without_s1,s1,45,0.8666666666666667,0.8787878787878788,0.8764912280701754,0.0,0.0
stratified_random_holdout,72,,gnb,without_s2,s2,45,0.8,0.8181818181818182,0.8082788671023965,0.06060606060606055,0.06821236096777894
stratified_random_holdout,72,,gnb,without_s3,s3,45,0.8666666666666667,0.8787878787878788,0.8764912280701754,0.0,0.0
stratified_random_holdout,72,,gnb,without_s4,s4,45,0.9,0.9090909090909092,0.9073684210526315,-0.030303030303030387,-0.03087719298245606
stratified_random_holdout,72,,gnb,without_s5,s5,45,0.8833333333333333,0.8939393939393939,0.8911853029500089,-0.015151515151515138,-0.01469407487983343
stratified_random_holdout,72,,gnb,without_s6,s6,45,0.8666666666666667,0.8787878787878788,0.8764912280701754,0.0,0.0
stratified_random_holdout,72,,centroid,all,,54,0.85,0.8636363636363636,0.8529847494553376,0.0,0.0
stratified_random_holdout,72,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848485,0.8361300075585789,0.015151515151515138,0.01685474189675873
stratified_random_holdout,72,,centroid,without_s2,s2,45,0.8166666666666667,0.8333333333333334,0.8176114890400604,0.030303030303030276,0.03537326041527722
