epoch,L,Ld,Ld_cdan,Lc,backward_loss_scalar,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,conditional_alignment_strength,seed
65,0.012021368369460106,0.33575037121772766,0.3321991562843323,0.031061269342899323,0.6861830949783325,1.0,0.9642857142857143,0.8163265306122449,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
70,0.003957496955990791,0.3382348120212555,0.3366599380970001,0.06848451495170593,0.6925491690635681,1.0,0.9642857142857143,0.8081632653061225,0.8910891089108911,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
75,0.0023460565134882927,0.3283374011516571,0.3543621301651001,0.06049415469169617,0.6971444487571716,1.0,0.9285714285714286,0.8163265306122449,0.8778877887788779,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
80,0.0034226635470986366,0.323556512594223,0.34282416105270386,0.07132729142904282,0.6840688586235046,1.0,0.8928571428571429,0.8163265306122449,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
85,0.002470513340085745,0.3190915286540985,0.32457995414733887,0.03845326974987984,0.6538326740264893,1.0,0.8928571428571429,0.8040816326530612,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
90,0.0015621790662407875,0.3253939747810364,0.32206830382347107,0.028370710089802742,0.6546986103057861,1.0,0.9285714285714286,0.8326530612244898,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
95,0.0013909733388572931,0.3307163417339325,0.3233695924282074,0.045212168246507645,0.6645193696022034,1.0,0.8928571428571429,0.8448979591836735,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
100,0.002352033741772175,0.32844278216362,0.3170298635959625,0.016081158071756363,0.6510408520698547,1.0,0.8928571428571429,0.8612244897959184,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
105,0.0009395857923664153,0.3304184079170227,0.3144800066947937,0.030276944860816002,0.6518934369087219,1.0,0.9642857142857143,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
110,0.0015825966838747263,0.3255797028541565,0.3118491768836975,0.023912640288472176,0.643794059753418,1.0,0.9285714285714286,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
115,0.0013099625939503312,0.33113083243370056,0.3178393542766571,0.02547387033700943,0.6553748846054077,1.0,0.9285714285714286,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
120,0.0016038694884628057,0.3284339904785156,0.31971460580825806,0.024390006437897682,0.6546304821968079,1.0,0.9642857142857143,0.8693877551020408,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
125,0.0020500903483480215,0.3272791802883148,0.3257308900356293,0.016401587054133415,0.6583405137062073,1.0,0.9642857142857143,0.8693877551020408,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
130,0.0026701167225837708,0.3253590166568756,0.31604376435279846,0.014033851213753223,0.6468796730041504,1.0,0.9285714285714286,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
135,0.001054914086125791,0.3248728811740875,0.31747016310691833,0.016280287876725197,0.6466540098190308,1.0,0.9285714285714286,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
140,0.001907119294628501,0.3262244462966919,0.3215508460998535,0.017362702637910843,0.6531549692153931,1.0,0.8928571428571429,0.8979591836734694,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
145,0.0009743619011715055,0.32587456703186035,0.32488664984703064,0.017777234315872192,0.655290961265564,1.0,0.9285714285714286,0.8979591836734694,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
150,0.0006087867077440023,0.3275618255138397,0.3214147984981537,0.012805923819541931,0.652146577835083,1.0,0.8928571428571429,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
155,0.0009575847070664167,0.3260002136230469,0.3155674636363983,0.02401505596935749,0.64732825756073,1.0,0.9285714285714286,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
160,0.0005253955023363233,0.32323893904685974,0.3148706257343292,0.010948541574180126,0.6408246159553528,1.0,0.9285714285714286,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
165,0.0005331567954272032,0.32008296251296997,0.3178665339946747,0.016673974692821503,0.6418175101280212,1.0,0.9642857142857143,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
170,0.0005764598026871681,0.3257749676704407,0.3291090726852417,0.013592000119388103,0.6581788659095764,1.0,0.9642857142857143,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
175,0.0008902194676920772,0.32036080956459045,0.3369506299495697,0.03086661547422409,0.6643750071525574,1.0,0.9285714285714286,0.8979591836734694,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
180,0.001111143035814166,0.31473100185394287,0.3198862671852112,0.013141411356627941,0.6383566856384277,1.0,0.9285714285714286,0.8938775510204081,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
185,0.0016248092288151383,0.320033460855484,0.31772512197494507,0.022351408377289772,0.6438537240028381,1.0,0.9285714285714286,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
190,0.001278333249501884,0.3246144950389862,0.3297646939754486,0.02922220528125763,0.661501944065094,1.0,0.8571428571428571,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
195,0.0023934352211654186,0.3241312801837921,0.32821333408355713,0.03084743767976761,0.6609075665473938,1.0,0.8571428571428571,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
200,0.001011379063129425,0.3215913772583008,0.3177855312824249,0.017094716429710388,0.6438071727752686,1.0,0.8928571428571429,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
205,0.0007315821130760014,0.3184364140033722,0.3267435133457184,0.013365133665502071,0.6485845446586609,1.0,0.9285714285714286,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
210,0.0010532489977777004,0.3199884295463562,0.32674071192741394,0.013068386353552341,0.6503960490226746,1.0,0.8928571428571429,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
215,0.001255462528206408,0.3138653337955475,0.31939756870269775,0.02364017628133297,0.63924640417099,1.0,0.9285714285714286,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
220,0.0007652050699107349,0.3177553713321686,0.3122299611568451,0.02274473011493683,0.6352995038032532,1.0,0.8928571428571429,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
225,0.0009047907078638673,0.3232133388519287,0.32804736495018005,0.021309612318873405,0.6564274430274963,1.0,0.8928571428571429,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
230,0.0003679719811771065,0.3347686529159546,0.33416548371315,0.04713847115635872,0.678729772567749,1.0,0.8928571428571429,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
235,0.0007568126893602312,0.3281749188899994,0.31384384632110596,0.03386935964226723,0.6495494246482849,1.0,0.8928571428571429,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
240,0.0014456633944064379,0.33672404289245605,0.32534587383270264,0.04190835356712341,0.6718972325325012,1.0,0.9285714285714286,0.8938775510204081,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
245,0.0013570125447586179,0.33950376510620117,0.3357830047607422,0.036091577261686325,0.6838620901107788,1.0,0.9642857142857143,0.8938775510204081,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
250,0.005273433867841959,0.33233940601348877,0.33468830585479736,0.024896733462810516,0.6772805452346802,1.0,0.9285714285714286,0.8938775510204081,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
255,0.002849338809028268,0.3284575045108795,0.3318364918231964,0.0438578724861145,0.6719149351119995,1.0,0.9642857142857143,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
260,0.002735635032877326,0.32513684034347534,0.33197668194770813,0.03557833284139633,0.6669648289680481,1.0,0.9285714285714286,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
265,0.0033317909110337496,0.33023637533187866,0.32953914999961853,0.02175910212099552,0.6674590706825256,1.0,0.9642857142857143,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
270,0.001634142710827291,0.32871219515800476,0.32329609990119934,0.037757765501737595,0.6611939668655396,1.0,0.9285714285714286,0.8775510204081632,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
275,0.0032542934641242027,0.3246338665485382,0.3155195713043213,0.045624326914548874,0.6525325775146484,1.0,0.9285714285714286,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
280,0.0036692218855023384,0.326173335313797,0.3154350817203522,0.026207471266388893,0.6505191326141357,1.0,0.9642857142857143,0.889795918367347,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
285,0.008414470590651035,0.32921916246414185,0.3232054114341736,0.04481987655162811,0.6698030829429626,1.0,0.9285714285714286,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
290,0.0025775793474167585,0.32541486620903015,0.3250104784965515,0.04075072333216667,0.6611530780792236,1.0,0.9285714285714286,0.8857142857142857,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
295,0.006833895109593868,0.3220113217830658,0.3123963475227356,0.02372470498085022,0.6459864974021912,1.0,0.9642857142857143,0.9061224489795918,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
300,0.012898480519652367,0.32474610209465027,0.3291662037372589,0.03281297907233238,0.6733733415603638,1.0,0.9642857142857143,0.8938775510204081,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
305,0.011062689125537872,0.3262676000595093,0.3342391550540924,0.033656276762485504,0.6783007383346558,1.0,0.8928571428571429,0.8571428571428571,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
310,0.1448642462491989,0.32730361819267273,0.32673361897468567,0.02826322615146637,0.8045541048049927,1.0,0.9642857142857143,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
315,0.013328666798770428,0.3265567123889923,0.3311381936073303,0.19461435079574585,0.7099464535713196,1.0,0.9642857142857143,0.8816326530612245,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
320,0.004766941070556641,0.3239203095436096,0.3167138695716858,0.12746822834014893,0.6708947420120239,1.0,0.9642857142857143,0.8571428571428571,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
325,0.01851794123649597,0.32498252391815186,0.33088335394859314,0.08715254813432693,0.6918143033981323,1.0,0.8214285714285714,0.8448979591836735,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
330,0.029335444793105125,0.3215681314468384,0.32149598002433777,0.08256711810827255,0.6889129281044006,1.0,0.9285714285714286,0.8408163265306122,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
335,0.002132633700966835,0.32166188955307007,0.3247971832752228,0.0813925489783287,0.6648702025413513,1.0,0.8928571428571429,0.8367346938775511,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
340,0.0029962952248752117,0.32398009300231934,0.3210168778896332,0.03593752160668373,0.6551807522773743,1.0,0.8928571428571429,0.8204081632653061,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
345,0.0023463645484298468,0.3206973075866699,0.3142067790031433,0.014528007246553898,0.6401560306549072,1.0,0.8571428571428571,0.8285714285714286,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
350,0.0008142357692122459,0.31985726952552795,0.31450995802879333,0.10493620485067368,0.6561686396598816,1.0,0.8571428571428571,0.8326530612244898,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
355,0.00942052062600851,0.3220663368701935,0.30861419439315796,0.04180579259991646,0.6484622359275818,1.0,0.7857142857142857,0.746938775510204,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
360,0.0012503856560215354,0.31508710980415344,0.3150671422481537,0.051518797874450684,0.6417083740234375,1.0,0.8214285714285714,0.7673469387755102,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
365,0.002064152853563428,0.3281964659690857,0.3154967129230499,0.03742174431681633,0.6532416939735413,1.0,0.8928571428571429,0.8081632653061225,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
370,0.0017251356039196253,0.32070931792259216,0.30764636397361755,0.04121364280581474,0.6383235454559326,1.0,0.9285714285714286,0.8408163265306122,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
375,0.0006678808131255209,0.3210667371749878,0.3024667799472809,0.04557867348194122,0.6333171725273132,1.0,0.9285714285714286,0.8612244897959184,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
380,0.0005558672710321844,0.3205831050872803,0.30839648842811584,0.016978126019239426,0.6329310536384583,1.0,0.8928571428571429,0.8612244897959184,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
385,0.0009161237394437194,0.32255980372428894,0.314402312040329,0.0664457306265831,0.6511673927307129,1.0,0.8928571428571429,0.8653061224489796,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
390,0.0006925505585968494,0.31994497776031494,0.3214384913444519,0.013130188919603825,0.6447020769119263,1.0,0.8928571428571429,0.8693877551020408,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
395,0.010578983463346958,0.31753620505332947,0.3201042413711548,0.016850298270583153,0.6515895128250122,1.0,0.8928571428571429,0.8734693877551021,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
400,0.0010370821692049503,0.31868645548820496,0.31752297282218933,0.009796957485377789,0.6392058730125427,1.0,0.9642857142857143,0.8693877551020408,0.900990099009901,S4_train_I_val_D1_2,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
1,1.121538758277893,0.0,0.5977647304534912,0.0,1.7193034887313843,0.5666666666666667,0.38461538461538464,0.3852813852813853,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
5,0.8434003591537476,0.0,0.487047404050827,0.0,1.330447793006897,0.6333333333333333,0.7307692307692307,0.6406926406926406,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
10,0.6358715295791626,0.0,0.3915560245513916,0.0,1.0274275541305542,0.6,0.7692307692307693,0.6796536796536796,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
15,0.4582677483558655,0.0,0.39138829708099365,0.0,0.8496560454368591,0.8,0.7307692307692307,0.7272727272727273,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
20,0.2994900643825531,0.0,0.3582042157649994,0.0,0.6576942801475525,0.9666666666666667,0.7307692307692307,0.7316017316017316,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
25,0.16169919073581696,0.0,0.34237033128738403,0.0,0.5040695071220398,0.9666666666666667,0.7692307692307693,0.7445887445887446,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
30,0.07718056440353394,0.0,0.32285451889038086,0.0,0.4000350832939148,1.0,0.7307692307692307,0.7445887445887446,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
35,0.053614962846040726,0.0,0.331143319606781,0.0,0.3847582936286926,1.0,0.6923076923076923,0.7705627705627706,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
40,0.05901461839675903,0.0,0.33562666177749634,0.0,0.39464128017425537,1.0,0.6538461538461539,0.7316017316017316,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
45,0.055387385189533234,0.0,0.33947545289993286,0.0,0.3948628306388855,1.0,0.6923076923076923,0.7186147186147186,0.8844884488448845,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
50,0.004275436978787184,0.0,0.3179417848587036,0.0,0.3222172260284424,1.0,0.7307692307692307,0.7748917748917749,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
55,0.006746854167431593,0.0,0.3265875279903412,0.0,0.33333438634872437,1.0,0.7692307692307693,0.7878787878787878,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
60,0.01107607502490282,0.0,0.30853718519210815,0.0,0.3196132481098175,1.0,0.6923076923076923,0.7619047619047619,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
65,0.003324533347040415,0.0,0.27093905210494995,0.0,0.2742635905742645,1.0,0.6923076923076923,0.7532467532467533,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
70,0.004391175229102373,0.0,0.2684215009212494,0.0,0.2728126645088196,1.0,0.7307692307692307,0.7489177489177489,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
75,0.0019821994937956333,0.0,0.26777365803718567,0.0,0.26975587010383606,1.0,0.7692307692307693,0.7402597402597403,0.9174917491749175,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
80,0.0026001748628914356,0.0,0.2642329931259155,0.0,0.2668331563472748,1.0,0.8076923076923077,0.7402597402597403,0.9141914191419142,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
85,0.001055703847669065,0.0,0.2843589782714844,0.0,0.2854146957397461,1.0,0.7692307692307693,0.7316017316017316,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
90,0.006908593699336052,0.0,0.31092607975006104,0.0,0.31783467531204224,1.0,0.8076923076923077,0.7186147186147186,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
95,0.0013455240987241268,0.0,0.39992183446884155,0.0,0.4012673497200012,1.0,0.6538461538461539,0.70995670995671,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
100,0.017624802887439728,0.0,0.34512630105018616,0.0,0.3627510964870453,1.0,0.6923076923076923,0.696969696969697,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,CDAN-UDA,0.5,,0
