mode,split_id,group,classifier,case,removed_sensor,n_original_point_columns,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
original_points_stratified_random_holdout,41,,original_points_gnb,without_s3,s3,3600,0.6666666666666666,0.6515151515151515,0.6680463168268046,0.015151515151515138,0.014493365712877848
original_points_stratified_random_holdout,41,,original_points_gnb,without_s4,s4,3600,0.6833333333333333,0.6666666666666666,0.6811954560967286,0.0,0.0013442264429538442
original_points_stratified_random_holdout,41,,original_points_gnb,without_s5,s5,3600,0.6666666666666666,0.6458333333333334,0.659175607001694,0.02083333333333326,0.02336407553798847
original_points_stratified_random_holdout,41,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8882575757575758,0.8908640988936605,-0.22159090909090917,-0.20832441635397803
original_points_stratified_random_holdout,42,,original_points_centroid,all,,4320,0.7333333333333333,0.7575757575757575,0.7306016980435585,0.0,0.0
original_points_stratified_random_holdout,42,,original_points_centroid,without_s1,s1,3600,0.7333333333333333,0.7575757575757575,0.7306016980435585,0.0,0.0
original_points_stratified_random_holdout,42,,original_points_centroid,without_s2,s2,3600,0.6833333333333333,0.712121212121212,0.6813186813186815,0.045454545454545414,0.049283016724877005
original_points_stratified_random_holdout,42,,original_points_centroid,without_s3,s3,3600,0.6833333333333333,0.712121212121212,0.6765979118920296,0.045454545454545414,0.0540037861515289
original_points_stratified_random_holdout,42,,original_points_centroid,without_s4,s4,3600,0.7666666666666667,0.787878787878788,0.7619047619047619,-0.030303030303030498,-0.031303063861203406
original_points_stratified_random_holdout,42,,original_points_centroid,without_s5,s5,3600,0.7166666666666667,0.7424242424242423,0.7147286821705426,0.015151515151515138,0.015873015873015817
original_points_stratified_random_holdout,42,,original_points_centroid,without_s6,s6,3600,0.7333333333333333,0.7575757575757575,0.7306016980435585,0.0,0.0
original_points_stratified_random_holdout,42,,original_points_gnb,all,,4320,0.65,0.6363636363636364,0.6464091209853922,0.0,0.0
original_points_stratified_random_holdout,42,,original_points_gnb,without_s1,s1,3600,0.6166666666666667,0.600378787878788,0.6066629708825004,0.0359848484848484,0.03974615010289173
original_points_stratified_random_holdout,42,,original_points_gnb,without_s2,s2,3600,0.6,0.5909090909090909,0.6079365079365079,0.045454545454545414,0.038472613048884274
original_points_stratified_random_holdout,42,,original_points_gnb,without_s3,s3,3600,0.6333333333333333,0.6212121212121212,0.6296296296296297,0.015151515151515138,0.01677949135576251
original_points_stratified_random_holdout,42,,original_points_gnb,without_s4,s4,3600,0.6833333333333333,0.6666666666666666,0.6783625730994153,-0.030303030303030276,-0.03195345211402312
original_points_stratified_random_holdout,42,,original_points_gnb,without_s5,s5,3600,0.6666666666666666,0.6515151515151515,0.6626335954829602,-0.015151515151515138,-0.01622447449756803
original_points_stratified_random_holdout,42,,original_points_gnb,without_s6,s6,3600,0.8166666666666667,0.8333333333333334,0.8260557053009884,-0.19696969696969702,-0.1796465843155962
original_points_stratified_random_holdout,43,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.7840942255576402,0.0,0.0
original_points_stratified_random_holdout,43,,original_points_centroid,without_s1,s1,3600,0.75,0.7670454545454545,0.7522464698331194,0.03598484848484862,0.03184775572452081
original_points_stratified_random_holdout,43,,original_points_centroid,without_s2,s2,3600,0.75,0.7727272727272728,0.7503335417969564,0.030303030303030276,0.03376068376068375
original_points_stratified_random_holdout,43,,original_points_centroid,without_s3,s3,3600,0.7666666666666667,0.7878787878787877,0.767000208463623,0.01515151515151536,0.017094017094017144
original_points_stratified_random_holdout,43,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8147197261446298,-0.030303030303030276,-0.03062550058698965
original_points_stratified_random_holdout,43,,original_points_centroid,without_s5,s5,3600,0.7833333333333333,0.8030303030303031,0.7840942255576402,0.0,0.0
original_points_stratified_random_holdout,43,,original_points_centroid,without_s6,s6,3600,0.8,0.8181818181818182,0.7994788409422555,-0.015151515151515138,-0.01538461538461533
original_points_stratified_random_holdout,43,,original_points_gnb,all,,4320,0.6666666666666666,0.6344696969696969,0.629750566893424,0.0,0.0
original_points_stratified_random_holdout,43,,original_points_gnb,without_s1,s1,3600,0.65,0.6193181818181818,0.6131818181818182,0.015151515151515138,0.016568748711605852
original_points_stratified_random_holdout,43,,original_points_gnb,without_s2,s2,3600,0.5,0.48295454545454547,0.4895211191821362,0.15151515151515144,0.1402294477112878
original_points_stratified_random_holdout,43,,original_points_gnb,without_s3,s3,3600,0.6833333333333333,0.649621212121212,0.6448412698412698,-0.015151515151515138,-0.015090702947845758
original_points_stratified_random_holdout,43,,original_points_gnb,without_s4,s4,3600,0.6833333333333333,0.649621212121212,0.6421865437451983,-0.015151515151515138,-0.012435976851774333
original_points_stratified_random_holdout,43,,original_points_gnb,without_s5,s5,3600,0.65,0.6193181818181818,0.6169614512471655,0.015151515151515138,0.012789115646258509
original_points_stratified_random_holdout,43,,original_points_gnb,without_s6,s6,3600,0.85,0.8522727272727274,0.8592007026789635,-0.2178030303030305,-0.22945013578553952
original_points_stratified_random_holdout,44,,original_points_centroid,all,,4320,0.8333333333333334,0.8484848484848485,0.8336877214925996,0.0,0.0
original_points_stratified_random_holdout,44,,original_points_centroid,without_s1,s1,3600,0.8333333333333334,0.8484848484848485,0.8336877214925996,0.0,0.0
original_points_stratified_random_holdout,44,,original_points_centroid,without_s2,s2,3600,0.8,0.818181818181818,0.7994996873045656,0.030303030303030498,0.03418803418803407
original_points_stratified_random_holdout,44,,original_points_centroid,without_s3,s3,3600,0.7666666666666667,0.7878787878787877,0.7671803240958687,0.060606060606060774,0.06650739739673095
original_points_stratified_random_holdout,44,,original_points_centroid,without_s4,s4,3600,0.8333333333333334,0.8484848484848485,0.8336877214925996,0.0,0.0
original_points_stratified_random_holdout,44,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8333333333333334,0.8174275588909735,0.015151515151515138,0.016260162601626105
original_points_stratified_random_holdout,44,,original_points_centroid,without_s6,s6,3600,0.8333333333333334,0.8484848484848485,0.8336877214925996,0.0,0.0
original_points_stratified_random_holdout,44,,original_points_gnb,all,,4320,0.75,0.7613636363636364,0.7569023569023569,0.0,0.0
original_points_stratified_random_holdout,44,,original_points_gnb,without_s1,s1,3600,0.7666666666666667,0.7765151515151514,0.7729621799389242,-0.015151515151515027,-0.01605982303656739
original_points_stratified_random_holdout,44,,original_points_gnb,without_s2,s2,3600,0.7333333333333333,0.7462121212121211,0.7405872082436241,0.015151515151515249,0.016315148658732737
original_points_stratified_random_holdout,44,,original_points_gnb,without_s3,s3,3600,0.7166666666666667,0.731060606060606,0.7275076344843786,0.030303030303030387,0.029394722417978247
original_points_stratified_random_holdout,44,,original_points_gnb,without_s4,s4,3600,0.7833333333333333,0.7916666666666666,0.7875901875901876,-0.030303030303030276,-0.030687830687830764
original_points_stratified_random_holdout,44,,original_points_gnb,without_s5,s5,3600,0.7666666666666667,0.7765151515151514,0.7729621799389242,-0.015151515151515027,-0.01605982303656739
original_points_stratified_random_holdout,44,,original_points_gnb,without_s6,s6,3600,0.9166666666666666,0.9185606060606061,0.9220402871741239,-0.15719696969696972,-0.16513793027176704
original_points_stratified_random_holdout,45,,original_points_centroid,all,,4320,0.8333333333333334,0.8484848484848485,0.8332603710652492,0.0,0.0
original_points_stratified_random_holdout,45,,original_points_centroid,without_s1,s1,3600,0.7833333333333333,0.7973484848484849,0.7837928153717627,0.051136363636363646,0.04946755569348649
original_points_stratified_random_holdout,45,,original_points_centroid,without_s2,s2,3600,0.8166666666666667,0.8333333333333334,0.8165937043985826,0.015151515151515138,0.016666666666666607
original_points_stratified_random_holdout,45,,original_points_centroid,without_s3,s3,3600,0.7166666666666667,0.7424242424242423,0.7158982728138175,0.10606060606060619,0.11736209825143173
original_points_stratified_random_holdout,45,,original_points_centroid,without_s4,s4,3600,0.8666666666666667,0.8787878787878789,0.8661872003335418,-0.030303030303030387,-0.0329268292682926
original_points_stratified_random_holdout,45,,original_points_centroid,without_s5,s5,3600,0.7666666666666667,0.7821969696969697,0.7669793621013133,0.06628787878787878,0.06628100896393585
original_points_stratified_random_holdout,45,,original_points_centroid,without_s6,s6,3600,0.8,0.8181818181818182,0.8003335417969564,0.030303030303030276,0.03292682926829282
original_points_stratified_random_holdout,45,,original_points_gnb,all,,4320,0.7666666666666667,0.7481060606060607,0.7610932857991682,0.0,0.0
original_points_stratified_random_holdout,45,,original_points_gnb,without_s1,s1,3600,0.75,0.7329545454545455,0.7466666666666667,0.015151515151515138,0.01442661913250154
original_points_stratified_random_holdout,45,,original_points_gnb,without_s2,s2,3600,0.6833333333333333,0.6723484848484849,0.6861012736874805,0.0757575757575758,0.07499201211168771
original_points_stratified_random_holdout,45,,original_points_gnb,without_s3,s3,3600,0.7666666666666667,0.7537878787878789,0.7683421609550201,-0.005681818181818232,-0.007248875155851819
original_points_stratified_random_holdout,45,,original_points_gnb,without_s4,s4,3600,0.7833333333333333,0.7632575757575758,0.7748148148148148,-0.015151515151515138,-0.013721529015646605
original_points_stratified_random_holdout,45,,original_points_gnb,without_s5,s5,3600,0.7833333333333333,0.768939393939394,0.7824708624708626,-0.02083333333333337,-0.021377576671694376
original_points_stratified_random_holdout,45,,original_points_gnb,without_s6,s6,3600,0.85,0.8409090909090909,0.8514285714285714,-0.09280303030303028,-0.09033528562940318
original_points_stratified_random_holdout,46,,original_points_centroid,all,,4320,0.7666666666666667,0.787878787878788,0.763888888888889,0.0,0.0
original_points_stratified_random_holdout,46,,original_points_centroid,without_s1,s1,3600,0.7333333333333333,0.7518939393939394,0.7314814814814815,0.03598484848484851,0.03240740740740744
original_points_stratified_random_holdout,46,,original_points_centroid,without_s2,s2,3600,0.75,0.7727272727272728,0.7498136434306648,0.015151515151515138,0.01407524545822414
original_points_stratified_random_holdout,46,,original_points_centroid,without_s3,s3,3600,0.6333333333333333,0.6666666666666666,0.6264550264550266,0.12121212121212133,0.13743386243386235
original_points_stratified_random_holdout,46,,original_points_centroid,without_s4,s4,3600,0.8,0.8181818181818182,0.7941984537729218,-0.030303030303030276,-0.030309564884032802
original_points_stratified_random_holdout,46,,original_points_centroid,without_s5,s5,3600,0.7333333333333333,0.7575757575757577,0.7232622778841266,0.030303030303030276,0.04062661100476239
original_points_stratified_random_holdout,46,,original_points_centroid,without_s6,s6,3600,0.8,0.8181818181818182,0.8003318003318003,-0.030303030303030276,-0.03644291144291134
original_points_stratified_random_holdout,46,,original_points_gnb,all,,4320,0.6833333333333333,0.6837121212121212,0.6998671522481046,0.0,0.0
original_points_stratified_random_holdout,46,,original_points_gnb,without_s1,s1,3600,0.6833333333333333,0.6837121212121212,0.6998671522481046,0.0,0.0
original_points_stratified_random_holdout,46,,original_points_gnb,without_s2,s2,3600,0.65,0.6534090909090909,0.6684303350970017,0.030303030303030276,0.031436817151102914
original_points_stratified_random_holdout,46,,original_points_gnb,without_s3,s3,3600,0.7,0.7045454545454546,0.7187950937950937,-0.02083333333333337,-0.01892794154698907
original_points_stratified_random_holdout,46,,original_points_gnb,without_s4,s4,3600,0.7166666666666667,0.7140151515151515,0.7286241095764905,-0.030303030303030276,-0.0287569573283859
original_points_stratified_random_holdout,46,,original_points_gnb,without_s5,s5,3600,0.7,0.6988636363636364,0.7151234567901233,-0.015151515151515138,-0.015256304542018762
original_points_stratified_random_holdout,46,,original_points_gnb,without_s6,s6,3600,0.85,0.8636363636363636,0.8635658914728682,-0.17992424242424243,-0.16369873922476363
original_points_stratified_random_holdout,47,,original_points_centroid,all,,4320,0.7333333333333333,0.7518939393939394,0.7297821076890845,0.0,0.0
original_points_stratified_random_holdout,47,,original_points_centroid,without_s1,s1,3600,0.75,0.7670454545454546,0.7478116414286626,-0.015151515151515138,-0.018029533739578163
original_points_stratified_random_holdout,47,,original_points_centroid,without_s2,s2,3600,0.7166666666666667,0.7424242424242425,0.7123290537924684,0.009469696969696906,0.01745305389661611
original_points_stratified_random_holdout,47,,original_points_centroid,without_s3,s3,3600,0.7,0.7272727272727272,0.698331193838254,0.024621212121212266,0.03145091385083043
original_points_stratified_random_holdout,47,,original_points_centroid,without_s4,s4,3600,0.7666666666666667,0.787878787878788,0.7619047619047619,-0.03598484848484851,-0.03212265421567739
original_points_stratified_random_holdout,47,,original_points_centroid,without_s5,s5,3600,0.7333333333333333,0.7518939393939394,0.7304843304843304,0.0,-0.0007022227952458993
original_points_stratified_random_holdout,47,,original_points_centroid,without_s6,s6,3600,0.7333333333333333,0.7518939393939394,0.7302022302022303,0.0,-0.0004201225131458264
