epoch,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed
1,1.1422375440597534,0.0,1.1422375440597534,0.5666666666666667,0.46153846153846156,0.5405405405405406,0.5434782608695652,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
5,0.8065504431724548,0.0,0.8065504431724548,0.4666666666666667,0.5384615384615384,0.4972972972972973,0.2826086956521739,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
10,0.6411291360855103,0.0,0.6411291360855103,0.8333333333333334,0.6923076923076923,0.6486486486486487,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
15,0.4459090828895569,0.0,0.4459090828895569,0.8333333333333334,0.7692307692307693,0.6702702702702703,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
20,0.27405303716659546,0.0,0.27405303716659546,0.9,0.8076923076923077,0.7027027027027027,0.41304347826086957,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
25,0.1339975744485855,0.0,0.1339975744485855,0.9666666666666667,0.6923076923076923,0.7081081081081081,0.41304347826086957,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
30,0.07926885783672333,0.0,0.07926885783672333,1.0,0.6923076923076923,0.7135135135135136,0.41304347826086957,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
35,0.02761315368115902,0.0,0.02761315368115902,1.0,0.6923076923076923,0.7135135135135136,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
40,0.009325225837528706,0.0,0.009325225837528706,1.0,0.6923076923076923,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
45,0.004891932476311922,0.0,0.004891932476311922,1.0,0.7307692307692307,0.7243243243243244,0.41304347826086957,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
50,0.013298694044351578,0.0,0.013298694044351578,1.0,0.7692307692307693,0.7243243243243244,0.32608695652173914,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
55,0.032985951751470566,0.0,0.032985951751470566,1.0,0.8076923076923077,0.7675675675675676,0.34782608695652173,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
60,0.013375976122915745,0.0,0.013375976122915745,1.0,0.6923076923076923,0.7189189189189189,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
65,0.0016194740310311317,0.0,0.0016194740310311317,1.0,0.7307692307692307,0.7567567567567568,0.41304347826086957,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
70,0.005780790001153946,0.0,0.005780790001153946,1.0,0.7692307692307693,0.7837837837837838,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
75,0.007960762828588486,0.0,0.007960762828588486,1.0,0.7307692307692307,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
80,0.0005407053977251053,0.0,0.0005407053977251053,1.0,0.7307692307692307,0.7297297297297297,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
85,0.0038044899702072144,0.0,0.0038044899702072144,1.0,0.7307692307692307,0.7297297297297297,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
90,0.0004202120180707425,0.0,0.0004202120180707425,1.0,0.7307692307692307,0.7405405405405405,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
95,0.0005063081043772399,0.0,0.0005063081043772399,1.0,0.7307692307692307,0.745945945945946,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
100,0.01349104568362236,0.0,0.01349104568362236,1.0,0.7307692307692307,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
105,0.0019448145758360624,0.0,0.0019448145758360624,1.0,0.7307692307692307,0.7135135135135136,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
110,0.0015881180297583342,0.0,0.0015881180297583342,1.0,0.7307692307692307,0.7243243243243244,0.34782608695652173,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
115,0.0027784807607531548,0.0,0.0027784807607531548,1.0,0.7692307692307693,0.7621621621621621,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
120,0.0026756019797176123,0.0,0.0026756019797176123,1.0,0.7307692307692307,0.7567567567567568,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
125,0.0010595570784062147,0.0,0.0010595570784062147,1.0,0.7307692307692307,0.7621621621621621,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
130,0.0009518463630229235,0.0,0.0009518463630229235,1.0,0.7307692307692307,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
135,0.00033773950417526066,0.0,0.00033773950417526066,1.0,0.7307692307692307,0.7513513513513513,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
140,0.0003996054292656481,0.0,0.0003996054292656481,1.0,0.7307692307692307,0.7513513513513513,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
145,0.0004531277809292078,0.0,0.0004531277809292078,1.0,0.7307692307692307,0.7513513513513513,0.3695652173913043,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
150,0.00019090098794549704,0.0,0.00019090098794549704,1.0,0.7307692307692307,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
155,0.0001816808944568038,0.0,0.0001816808944568038,1.0,0.7307692307692307,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
160,0.00013602478429675102,0.0,0.00013602478429675102,1.0,0.7692307692307693,0.7351351351351352,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
165,0.0033063094597309828,0.0,0.0033063094597309828,1.0,0.7692307692307693,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
170,0.00044742244062945247,0.0,0.00044742244062945247,1.0,0.8076923076923077,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
175,0.00013926622341386974,0.0,0.00013926622341386974,1.0,0.8076923076923077,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
180,0.0002038304810412228,0.0,0.0002038304810412228,1.0,0.7692307692307693,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
185,0.0002215572021668777,0.0,0.0002215572021668777,1.0,0.7692307692307693,0.7189189189189189,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
190,0.00036368047585710883,0.0,0.00036368047585710883,1.0,0.7692307692307693,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
195,0.00014389125863090158,0.0,0.00014389125863090158,1.0,0.8076923076923077,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
200,0.0018490910297259688,0.0,0.0018490910297259688,1.0,0.7692307692307693,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
205,0.00017504504648968577,0.0,0.00017504504648968577,1.0,0.7307692307692307,0.7135135135135136,0.34782608695652173,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
210,0.00046098241000436246,0.0,0.00046098241000436246,1.0,0.7307692307692307,0.7189189189189189,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
215,0.00044088714639656246,0.0,0.00044088714639656246,1.0,0.7307692307692307,0.7297297297297297,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
220,0.00024419970577582717,0.0,0.00024419970577582717,1.0,0.7307692307692307,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
225,9.646926628192887e-05,0.0,9.646926628192887e-05,1.0,0.7307692307692307,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
230,0.001644879812374711,0.0,0.001644879812374711,1.0,0.7307692307692307,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
235,0.00010553123865975067,0.0,0.00010553123865975067,1.0,0.7307692307692307,0.7243243243243244,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
240,0.00015009338676463813,0.0,0.00015009338676463813,1.0,0.7307692307692307,0.7297297297297297,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
245,0.0003807850880548358,0.0,0.0003807850880548358,1.0,0.7307692307692307,0.7297297297297297,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
250,0.00013889108959119767,0.0,0.00013889108959119767,1.0,0.7307692307692307,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
255,0.00033165409695357084,0.0,0.00033165409695357084,1.0,0.7307692307692307,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
260,8.246768993558362e-05,0.0,8.246768993558362e-05,1.0,0.7307692307692307,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
265,0.0066795386373996735,0.0,0.0066795386373996735,1.0,0.7307692307692307,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
270,0.000302278931485489,0.0,0.000302278931485489,1.0,0.8076923076923077,0.7297297297297297,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
275,0.00011728482058970258,0.0,0.00011728482058970258,1.0,0.8076923076923077,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
280,0.00029172931681387126,0.0,0.00029172931681387126,1.0,0.8076923076923077,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
285,0.00015872214862611145,0.0,0.00015872214862611145,1.0,0.8076923076923077,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
290,0.0002641732571646571,0.0,0.0002641732571646571,1.0,0.8076923076923077,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
295,9.339834650745615e-05,0.0,9.339834650745615e-05,1.0,0.8076923076923077,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
300,0.00014444759290199727,0.0,0.00014444759290199727,1.0,0.8076923076923077,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
305,0.00011302338680252433,0.0,0.00011302338680252433,1.0,0.8076923076923077,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
310,0.00011020368401659653,0.0,0.00011020368401659653,1.0,0.8076923076923077,0.7351351351351352,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
315,0.00014366308460012078,0.0,0.00014366308460012078,1.0,0.8076923076923077,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
320,4.95425883855205e-05,0.0,4.95425883855205e-05,1.0,0.8076923076923077,0.7405405405405405,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
325,7.190761243691668e-05,0.0,7.190761243691668e-05,1.0,0.8076923076923077,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
330,0.00016140395018737763,0.0,0.00016140395018737763,1.0,0.7692307692307693,0.745945945945946,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
335,4.4002495997119695e-05,0.0,4.4002495997119695e-05,1.0,0.7307692307692307,0.7567567567567568,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
340,0.00015569293464068323,0.0,0.00015569293464068323,1.0,0.7307692307692307,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
345,5.0225291488459334e-05,0.0,5.0225291488459334e-05,1.0,0.7307692307692307,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
350,0.00015863969747442752,0.0,0.00015863969747442752,1.0,0.7307692307692307,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
355,9.800536645343527e-05,0.0,9.800536645343527e-05,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
360,0.0002890950709115714,0.0,0.0002890950709115714,1.0,0.7692307692307693,0.7567567567567568,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
365,0.0002806160191539675,0.0,0.0002806160191539675,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
370,4.48826867796015e-05,0.0,4.48826867796015e-05,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
375,4.304991671233438e-05,0.0,4.304991671233438e-05,1.0,0.7692307692307693,0.7567567567567568,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
380,0.00027790258172899485,0.0,0.00027790258172899485,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
385,6.983820640016347e-05,0.0,6.983820640016347e-05,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
390,9.06638742890209e-05,0.0,9.06638742890209e-05,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
395,9.565612708684057e-05,0.0,9.565612708684057e-05,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
400,0.0001474184828111902,0.0,0.0001474184828111902,1.0,0.7692307692307693,0.7513513513513513,0.391304347826087,D4_semi_day1_val_day2_3,three_class_with_air,MLP source only,0.0,7
1,1.080717921257019,0.6864708662033081,1.7671887874603271,0.43333333333333335,0.38461538461538464,0.34054054054054056,0.6521739130434783,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
5,0.8051355481147766,0.6504760980606079,1.4556117057800293,0.5333333333333333,0.46153846153846156,0.4540540540540541,0.6521739130434783,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
10,0.640313982963562,0.6358475089073181,1.2761614322662354,0.7666666666666667,0.6923076923076923,0.6162162162162163,0.6521739130434783,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
15,0.4587535262107849,0.6364346742630005,1.0951881408691406,0.8,0.7692307692307693,0.6810810810810811,0.5869565217391305,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
20,0.2846561372280121,0.623645544052124,0.9083017110824585,0.8333333333333334,0.8076923076923077,0.7405405405405405,0.6521739130434783,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
25,0.1409136950969696,0.603752076625824,0.7446657419204712,1.0,0.8461538461538461,0.772972972972973,0.6739130434782609,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
30,0.08093291521072388,0.5829644799232483,0.6638973951339722,1.0,0.8076923076923077,0.7675675675675676,0.7391304347826086,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
35,0.032339587807655334,0.6340932250022888,0.666432797908783,1.0,0.7692307692307693,0.7783783783783784,0.6521739130434783,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
40,0.050193220376968384,0.6807205080986023,0.7309137582778931,1.0,0.7692307692307693,0.8,0.6086956521739131,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
45,0.008845172822475433,0.6646660566329956,0.6735112071037292,1.0,0.7692307692307693,0.7783783783783784,0.5869565217391305,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
50,0.009717274457216263,0.6225463151931763,0.6322636008262634,1.0,0.8076923076923077,0.8108108108108109,0.6739130434782609,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
55,0.009560201317071915,0.5140606760978699,0.5236209034919739,1.0,0.8461538461538461,0.8,0.782608695652174,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
60,0.0034263948909938335,0.5039969086647034,0.5074232816696167,1.0,0.8076923076923077,0.7675675675675676,0.7391304347826086,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
65,0.010313183069229126,0.5253123044967651,0.5356254577636719,1.0,0.8461538461538461,0.772972972972973,0.6956521739130435,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
70,0.009450066834688187,0.7835121154785156,0.7929621934890747,1.0,0.8461538461538461,0.7945945945945946,0.5434782608695652,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
75,0.0018014333909377456,0.9870343208312988,0.9888357520103455,1.0,0.8461538461538461,0.7783783783783784,0.45652173913043476,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
80,0.0016465119551867247,0.7402321100234985,0.7418786287307739,1.0,0.8076923076923077,0.7675675675675676,0.6086956521739131,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
85,0.0011770852142944932,0.565273106098175,0.5664501786231995,1.0,0.8076923076923077,0.7621621621621621,0.6956521739130435,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
90,0.01450684480369091,0.46977129578590393,0.48427814245224,1.0,0.8076923076923077,0.7567567567567568,0.7391304347826086,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
95,0.0029125355649739504,0.5230153203010559,0.5259278416633606,1.0,0.8076923076923077,0.7297297297297297,0.717391304347826,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
100,0.0013348888605833054,0.5471467971801758,0.5484817028045654,1.0,0.7692307692307693,0.7405405405405405,0.6739130434782609,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
105,0.0005556982941925526,0.5342022180557251,0.5347579121589661,1.0,0.8076923076923077,0.7621621621621621,0.6739130434782609,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
110,0.0007863646023906767,0.6667374968528748,0.6675238609313965,1.0,0.8076923076923077,0.7621621621621621,0.6956521739130435,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
115,0.0003743399865925312,0.7402453422546387,0.7406196594238281,1.0,0.8076923076923077,0.7675675675675676,0.6739130434782609,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
120,0.0016281615244224668,0.7685746550559998,0.7702028155326843,1.0,0.7692307692307693,0.7621621621621621,0.6304347826086957,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
125,0.00042667853995226324,0.6674004793167114,0.6678271293640137,1.0,0.7692307692307693,0.7621621621621621,0.6739130434782609,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
130,0.00019022273772861809,0.6486721038818359,0.6488623023033142,1.0,0.8076923076923077,0.7783783783783784,0.7391304347826086,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
135,0.000383251637686044,0.5941810011863708,0.5945642590522766,1.0,0.8461538461538461,0.8054054054054054,0.7608695652173914,D4_semi_day1_val_day2_3,three_class_with_air,DANN-UDA,0.2,23
