epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,effective_feature_objective,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,domain_discriminator_balanced_accuracy,domain_majority_baseline,split,task,variant,architecture,lambda,seed,seed_values
10,0.6727923154830933,0.4273003339767456,1.1000926494598389,0.6727923154830933,0.4273003339767456,1.1000926494598389,0.5873322486877441,0.5666666666666667,,0.6263736263736264,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
15,0.5282605290412903,0.39694225788116455,0.9252027869224548,0.5282605290412903,0.39694225788116455,0.9252027869224548,0.44887207746505736,0.7666666666666667,,0.717948717948718,0.9042904290429042,0.5315018315018315,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
20,0.3536989688873291,0.4336346983909607,0.7873336672782898,0.3536989688873291,0.4336346983909607,0.7873336672782898,0.266972029209137,0.8,,0.7289377289377289,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
25,0.1973693072795868,0.42855870723724365,0.6259280443191528,0.1973693072795868,0.42855870723724365,0.6259280443191528,0.11165756583213805,0.9666666666666667,,0.706959706959707,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
30,0.14200104773044586,0.3894219994544983,0.531423032283783,0.14200104773044586,0.3894219994544983,0.531423032283783,0.0641166478395462,1.0,,0.6996336996336996,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
35,0.078508660197258,0.34207186102867126,0.42058050632476807,0.078508660197258,0.34207186102867126,0.42058050632476807,0.010094287991523745,1.0,,0.706959706959707,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
40,0.010433671995997429,0.29891449213027954,0.3093481659889221,0.010433671995997429,0.29891449213027954,0.3093481659889221,-0.049349226430058485,1.0,,0.7106227106227107,0.8976897689768977,0.4981684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
45,0.011381738819181919,0.27732712030410767,0.2887088656425476,0.011381738819181919,0.27732712030410767,0.2887088656425476,-0.044083685241639615,1.0,,0.717948717948718,0.9075907590759076,0.563003663003663,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
50,0.046686429530382156,0.2786933183670044,0.32537975907325745,0.046686429530382156,0.2786933183670044,0.32537975907325745,-0.009052234143018728,1.0,,0.7216117216117216,0.8976897689768977,0.5575091575091575,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
55,0.0016863263444975019,0.2983604669570923,0.30004680156707764,0.0016863263444975019,0.2983604669570923,0.30004680156707764,-0.05798576704692096,1.0,,0.6886446886446886,0.8943894389438944,0.5408424908424908,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
60,0.0031311255879700184,0.29627880454063416,0.2994099259376526,0.0031311255879700184,0.29627880454063416,0.2994099259376526,-0.05612463532015682,1.0,,0.7142857142857143,0.8943894389438944,0.5556776556776557,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
65,0.037604182958602905,0.3212823271751404,0.3588865101337433,0.037604182958602905,0.3212823271751404,0.3588865101337433,-0.026652282476425176,1.0,,0.7326007326007326,0.8910891089108911,0.5538461538461539,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
70,0.02131548896431923,0.3239794373512268,0.34529492259025574,0.02131548896431923,0.3239794373512268,0.34529492259025574,-0.04348039850592614,1.0,,0.717948717948718,0.8877887788778878,0.5371794871794872,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
75,0.004798430018126965,0.3281419277191162,0.33294036984443665,0.004798430018126965,0.3281419277191162,0.33294036984443665,-0.06082995552569628,1.0,,0.7289377289377289,0.8910891089108911,0.5093406593406594,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
80,0.0022563007660210133,0.3208862245082855,0.32314252853393555,0.0022563007660210133,0.3208862245082855,0.32314252853393555,-0.06192094413563609,1.0,,0.7326007326007326,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
85,0.0015048233326524496,0.31952032446861267,0.32102513313293457,0.0015048233326524496,0.31952032446861267,0.32102513313293457,-0.06239924156107009,1.0,,0.7435897435897436,0.9042904290429042,0.5166666666666667,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
90,0.008227930404245853,0.3094618022441864,0.3176897466182709,0.008227930404245853,0.3094618022441864,0.3176897466182709,-0.05366443004459143,1.0,,0.7435897435897436,0.9075907590759076,0.5481684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
95,0.0004424897488206625,0.30699610710144043,0.30743858218193054,0.0004424897488206625,0.30699610710144043,0.30743858218193054,-0.06095673167146742,1.0,,0.7362637362637363,0.9108910891089109,0.55,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
100,0.0016313501400873065,0.30140480399131775,0.3030361533164978,0.0016313501400873065,0.30140480399131775,0.3030361533164978,-0.05864961065817625,1.0,,0.7216117216117216,0.9108910891089109,0.55,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
105,0.003408492077142,0.31001776456832886,0.31342625617980957,0.003408492077142,0.31001776456832886,0.31342625617980957,-0.05859506083652377,1.0,,0.7216117216117216,0.9042904290429042,0.5463369963369964,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
110,0.0033244735095649958,0.3344408869743347,0.3377653658390045,0.0033244735095649958,0.3344408869743347,0.3377653658390045,-0.06356370388530196,1.0,,0.7142857142857143,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
115,0.0009779122192412615,0.344833105802536,0.34581100940704346,0.0009779122192412615,0.344833105802536,0.34581100940704346,-0.06798870894126595,1.0,,0.717948717948718,0.8976897689768977,0.4981684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
120,0.000470047234557569,0.32672572135925293,0.32719576358795166,0.000470047234557569,0.32672572135925293,0.32719576358795166,-0.06487509703729302,1.0,,0.717948717948718,0.8976897689768977,0.4981684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
125,0.0016124435933306813,0.2812362313270569,0.28284868597984314,0.0016124435933306813,0.2812362313270569,0.28284868597984314,-0.0546348026720807,1.0,,0.717948717948718,0.9075907590759076,0.5481684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
130,0.0008200769661925733,0.2663475275039673,0.2671675980091095,0.0008200769661925733,0.2663475275039673,0.2671675980091095,-0.052449428534600884,1.0,,0.717948717948718,0.9108910891089109,0.5796703296703297,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
135,0.00041232825606130064,0.2678525149822235,0.2682648301124573,0.00041232825606130064,0.2678525149822235,0.2682648301124573,-0.0531581747403834,1.0,,0.717948717948718,0.9108910891089109,0.5945054945054945,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
140,0.00018273662135470659,0.32025012373924255,0.3204328715801239,0.00018273662135470659,0.32025012373924255,0.3204328715801239,-0.06386728812649381,1.0,,0.7106227106227107,0.9042904290429042,0.5760073260073261,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
145,0.0001514630566816777,0.30563589930534363,0.3057873547077179,0.0001514630566816777,0.30563589930534363,0.3057873547077179,-0.06097571680438705,1.0,,0.706959706959707,0.8943894389438944,0.526007326007326,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
150,0.0003630206047091633,0.30879366397857666,0.3091566860675812,0.0003630206047091633,0.30879366397857666,0.3091566860675812,-0.061395712191006174,1.0,,0.7032967032967034,0.8943894389438944,0.49633699633699635,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
155,0.0005066401790827513,0.3244827687740326,0.3249894082546234,0.0005066401790827513,0.3244827687740326,0.3249894082546234,-0.06438991357572377,1.0,,0.684981684981685,0.8976897689768977,0.4981684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
160,0.00046805135207250714,0.3348582684993744,0.33532631397247314,0.00046805135207250714,0.3348582684993744,0.33532631397247314,-0.06650360234780238,1.0,,0.673992673992674,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
165,0.0013614498311653733,0.3346538841724396,0.33601534366607666,0.0013614498311653733,0.3346538841724396,0.33601534366607666,-0.06556932700332255,1.0,,0.673992673992674,0.8976897689768977,0.5130036630036631,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
170,0.0009596373420208693,0.3334121108055115,0.33437174558639526,0.0009596373420208693,0.3334121108055115,0.33437174558639526,-0.06572278481908143,1.0,,0.684981684981685,0.8943894389438944,0.49633699633699635,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
175,0.0019035522127524018,0.3338109254837036,0.3357144892215729,0.0019035522127524018,0.3338109254837036,0.3357144892215729,-0.06485863288398833,1.0,,0.6959706959706959,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
180,0.0013027079403400421,0.27755245566368103,0.27885517477989197,0.0013027079403400421,0.27755245566368103,0.27885517477989197,-0.054207783192396164,1.0,,0.7142857142857143,0.9108910891089109,0.5796703296703297,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
185,0.0005633102846331894,0.26597586274147034,0.26653918623924255,0.0005633102846331894,0.26597586274147034,0.26653918623924255,-0.05263186226366088,1.0,,0.7252747252747253,0.9075907590759076,0.5778388278388279,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
190,0.00024407140153925866,0.2950344383716583,0.29527851939201355,0.00024407140153925866,0.2950344383716583,0.29527851939201355,-0.05876281627279241,1.0,,0.7435897435897436,0.9075907590759076,0.5481684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
195,0.00025780705618672073,0.27261945605278015,0.2728772759437561,0.00025780705618672073,0.27261945605278015,0.2728772759437561,-0.054266084154369315,1.0,,0.7509157509157509,0.8976897689768977,0.5278388278388279,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
200,0.00014478892262559384,0.29592928290367126,0.2960740625858307,0.00014478892262559384,0.29592928290367126,0.2960740625858307,-0.05904106765810866,1.0,,0.7582417582417582,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
205,0.002925796899944544,0.3258745074272156,0.3288002908229828,0.002925796899944544,0.3258745074272156,0.3288002908229828,-0.06224910458549858,1.0,,0.73992673992674,0.900990099009901,0.5148351648351649,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
210,0.0007927881670184433,0.3768678903579712,0.37766069173812866,0.0007927881670184433,0.3768678903579712,0.37766069173812866,-0.0745807899045758,1.0,,0.8205128205128205,0.8943894389438944,0.49633699633699635,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
215,0.013693631626665592,0.3605727255344391,0.3742663562297821,0.013693631626665592,0.3605727255344391,0.3742663562297821,-0.05842091348022223,1.0,,0.8168498168498168,0.900990099009901,0.5,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
220,0.008965019136667252,0.3352571129798889,0.34422212839126587,0.008965019136667252,0.3352571129798889,0.34422212839126587,-0.05808640345931053,1.0,,0.7838827838827839,0.8976897689768977,0.4981684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
225,0.0018959089647978544,0.3301801383495331,0.3320760428905487,0.0018959089647978544,0.3301801383495331,0.3320760428905487,-0.06414011870510876,1.0,,0.7838827838827839,0.8976897689768977,0.4981684981684982,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
230,0.0005722233327105641,0.29769518971443176,0.2982674241065979,0.0005722233327105641,0.29769518971443176,0.2982674241065979,-0.05896681461017579,1.0,,0.7838827838827839,0.9075907590759076,0.5333333333333333,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
235,0.0002891963813453913,0.29630258679389954,0.29659178853034973,0.0002891963813453913,0.29630258679389954,0.29659178853034973,-0.058971320977434516,1.0,,0.7619047619047619,0.900990099009901,0.5593406593406594,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
240,0.000764177821110934,0.3063638210296631,0.30712801218032837,0.000764177821110934,0.3063638210296631,0.30712801218032837,-0.060508586384821685,1.0,,0.7509157509157509,0.9075907590759076,0.563003663003663,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
245,0.00013307027984410524,0.3315921723842621,0.33172523975372314,0.00013307027984410524,0.3315921723842621,0.33172523975372314,-0.06618536419700831,1.0,,0.7545787545787546,0.8811881188118812,0.5483516483516484,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
250,0.007384052500128746,0.31053659319877625,0.31792065501213074,0.007384052500128746,0.31053659319877625,0.31792065501213074,-0.054723266139626504,0.9666666666666667,,0.7838827838827839,0.900990099009901,0.5445054945054946,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
255,0.019306138157844543,0.30059343576431274,0.3198995590209961,0.019306138157844543,0.30059343576431274,0.3198995590209961,-0.04081254899501801,0.9333333333333333,,0.7692307692307693,0.900990099009901,0.5593406593406594,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
260,0.00243416428565979,0.28723984956741333,0.2896740138530731,0.00243416428565979,0.28723984956741333,0.2896740138530731,-0.055013805627822876,1.0,,0.7728937728937729,0.9042904290429042,0.5611721611721612,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
265,0.0022104354575276375,0.2857341170310974,0.2879445552825928,0.0022104354575276375,0.2857341170310974,0.2879445552825928,-0.05493638794869185,1.0,,0.7692307692307693,0.9075907590759076,0.563003663003663,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
270,0.0011279471218585968,0.2911258637905121,0.2922538220882416,0.0011279471218585968,0.2911258637905121,0.2922538220882416,-0.05709722563624382,1.0,,0.7692307692307693,0.9108910891089109,0.5796703296703297,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
275,0.007588660344481468,0.2932463586330414,0.3008350133895874,0.007588660344481468,0.2932463586330414,0.3008350133895874,-0.05106061138212681,1.0,,0.7875457875457875,0.9042904290429042,0.5908424908424909,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
280,0.011858946643769741,0.2974049150943756,0.30926385521888733,0.011858946643769741,0.2974049150943756,0.30926385521888733,-0.047622036375105384,1.0,,0.8058608058608059,0.9042904290429042,0.5908424908424909,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
285,0.00021296023624017835,0.3016117513179779,0.3018247187137604,0.00021296023624017835,0.3016117513179779,0.3018247187137604,-0.06010939002735541,1.0,,0.7948717948717948,0.9075907590759076,0.5926739926739927,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
290,0.0001677771215327084,0.299856960773468,0.30002474784851074,0.0001677771215327084,0.299856960773468,0.30002474784851074,-0.059803615033160895,1.0,,0.7948717948717948,0.9075907590759076,0.5926739926739927,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
295,0.00048197919386439025,0.3070414960384369,0.3075234889984131,0.00048197919386439025,0.3070414960384369,0.3075234889984131,-0.06092632001382299,1.0,,0.7802197802197802,0.900990099009901,0.5445054945054946,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
300,0.00025151108275167644,0.30268949270248413,0.3029409945011139,0.00025151108275167644,0.30268949270248413,0.3029409945011139,-0.06028638745774515,1.0,,0.7655677655677655,0.8976897689768977,0.5278388278388279,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
305,0.00025754739181138575,0.29531997442245483,0.2955775260925293,0.00025754739181138575,0.29531997442245483,0.2955775260925293,-0.05880644749267958,1.0,,0.7655677655677655,0.8976897689768977,0.5278388278388279,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,Two-layer G_f: 54 -> 32 -> 16,0.2,0,"0,1,2,3,4"
