architecture,split,variant,probe_variant,method,mode,seed,best_epoch,alignment_strength,centroid_strength,adversarial_strength,final_training,label_usage,latent_dimension,logistic_params,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,3,50,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9090909090909092,1.0,0.9393939393939394,0.9388083735909823,0.9394958581405054,0.030303030303030276
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,4,70,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.922077922077922,1.0,0.9264069264069265,0.925747003041689,0.9278031398463719,0.0043290043290044045
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8701298701298701,1.0,0.8787878787878788,0.8754696725711218,0.8812775737371079,0.008658008658008698
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8571428571428571,1.0,0.8831168831168831,0.880300590445518,0.8849395746417558,0.025974025974025983
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8614718614718615,1.0,0.9047619047619048,0.9008767221327608,0.9055602102976706,0.04329004329004327
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8441558441558441,1.0,0.8874458874458875,0.8844158167829667,0.8889522946859904,0.04329004329004338
one-layer,S5_train_I_D1_val_D2_3,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8614718614718615,1.0,0.8831168831168831,0.8795848989085705,0.8844737651036865,0.021645021645021578
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,0,50,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9463414634146341,0.9447797898502124,0.946503623547443,0.004878048780487698
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,1,40,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9463414634146341,0.9447797898502124,0.946503623547443,0.004878048780487698
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,2,30,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9170731707317074,1.0,0.9365853658536586,0.9347939488784559,0.9365079365079364,0.019512195121951237
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,3,90,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.951219512195122,1.0,0.9560975609756097,0.9547656308219689,0.9560647298352216,0.004878048780487698
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,4,70,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9463414634146341,0.9447797898502124,0.9462963109698924,0.004878048780487698
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8682926829268293,1.0,0.8780487804878049,0.8748789030479172,0.8799808093774718,0.009756097560975618
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8536585365853658,1.0,0.8780487804878049,0.8754750726581713,0.8796564697092282,0.024390243902439046
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8634146341463415,1.0,0.9024390243902439,0.8989492510619271,0.9028787123271513,0.039024390243902474
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8390243902439024,1.0,0.8829268292682927,0.8801699083389224,0.8841995949275643,0.04390243902439028
one-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8585365853658536,1.0,0.8829268292682927,0.8795737387286682,0.8836853271127363,0.024390243902439046
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,0,70,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.951219512195122,1.0,0.9512195121951219,0.9500707951412176,0.9514819215152688,-1.1102230246251565e-16
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,1,40,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9365853658536586,1.0,0.9365853658536586,0.93539011848871,0.9373688337995256,0.0
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,2,40,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.926829268292683,1.0,0.9317073170731708,0.9295029435874507,0.9314597362123657,0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,3,190,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9560647298352216,1.1102230246251565e-16
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,Frozen MK-MMD-SEMI features + Logistic Regression,mk-mmd,semi,4,60,1.0,0.0,0.0,Source+Target refit,source + labeled target,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.9414634146341464,1.0,0.9219512195121952,0.9195171026156942,0.9210955905541024,-0.019512195121951237
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,0,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8682926829268293,1.0,0.8780487804878049,0.8748789030479172,0.8799808093774718,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,1,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8536585365853658,1.0,0.8780487804878049,0.8754750726581713,0.8796564697092282,0.024390243902439046
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,2,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8634146341463415,1.0,0.9024390243902439,0.8989492510619271,0.9028787123271513,0.039024390243902474
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,3,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8390243902439024,1.0,0.8829268292682927,0.8801699083389224,0.8841995949275643,0.04390243902439028
one-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,Frozen MK-MMD-UDA features + Logistic Regression,mk-mmd,uda,4,400,0.1,0.0,0.0,source-only; no refit,source labels only,16,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,0.8585365853658536,1.0,0.8829268292682927,0.8795737387286682,0.8836853271127363,0.024390243902439046
