feature_set,split,mode,method,representation,classifier_strategy,seed,input_dimensions,latent_dimensions,neural_checkpoint,probe_checkpoint,label_usage,final_training,lr_parameters,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+c-dann\seed_0.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[68, 12, 1], [4, 92, 0], [2, 11, 83]]",1.0,1.0,1.0,0.8901098901098901,0.887474279835391,0.8905598305842917
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+c-dann\seed_1.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[65, 15, 1], [0, 95, 1], [1, 28, 67]]",1.0,1.0,1.0,0.8315018315018315,0.8299897119341564,0.8361469218612075
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+c-dann\seed_2.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[58, 23, 0], [0, 95, 1], [0, 15, 81]]",1.0,1.0,1.0,0.8571428571428571,0.8497942386831276,0.8581130189317955
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+c-dann\seed_3.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[70, 10, 1], [2, 92, 2], [6, 12, 78]]",1.0,1.0,1.0,0.8791208791208791,0.878343621399177,0.8793498510159847
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+c-dann\seed_4.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[68, 13, 0], [1, 94, 1], [3, 16, 77]]",1.0,1.0,1.0,0.8754578754578755,0.8735853909465021,0.8774646162459105
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan\seed_0.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[67, 14, 0], [3, 93, 0], [3, 17, 76]]",1.0,1.0,1.0,0.8644688644688645,0.862525720164609,0.8664351152723245
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan\seed_1.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[64, 15, 2], [1, 93, 2], [1, 17, 78]]",1.0,1.0,1.0,0.8608058608058609,0.8571244855967078,0.8629272509925895
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan\seed_2.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[70, 9, 2], [2, 93, 1], [0, 10, 86]]",1.0,1.0,1.0,0.9120879120879121,0.909593621399177,0.9129977262330203
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan\seed_3.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[67, 12, 2], [1, 94, 1], [1, 13, 82]]",1.0,1.0,1.0,0.8901098901098901,0.8868312757201645,0.8912764286835982
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan\seed_4.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[72, 8, 1], [3, 92, 1], [0, 4, 92]]",1.0,1.0,1.0,0.9377289377289377,0.9351851851851852,0.937165991902834
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan+c-dann\seed_0.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[63, 18, 0], [0, 95, 1], [1, 13, 82]]",1.0,1.0,1.0,0.8791208791208791,0.8738425925925926,0.880340830138557
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan+c-dann\seed_1.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[66, 15, 0], [2, 93, 1], [6, 17, 73]]",1.0,1.0,1.0,0.8498168498168498,0.8479938271604938,0.8506884639711965
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan+c-dann\seed_2.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[66, 15, 0], [2, 94, 0], [1, 15, 80]]",1.0,1.0,1.0,0.8791208791208791,0.8757716049382717,0.8812121212121212
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan+c-dann\seed_3.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[70, 11, 0], [2, 92, 2], [0, 5, 91]]",1.0,1.0,1.0,0.9267399267399268,0.9234825102880658,0.9266521423384169
54D,S2_train_I_internal_val_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S2_train_I_internal_val_test_all\mk-mmd+cdan+c-dann\seed_4.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[65, 16, 0], [2, 94, 0], [3, 14, 79]]",1.0,1.0,1.0,0.8717948717948718,0.8681841563786007,0.8727765832401593
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+c-dann\seed_0.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[68, 13, 0], [1, 94, 1], [4, 10, 82]]",1.0,1.0,1.0,0.8937728937728938,0.8909465020576132,0.8939823694721798
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+c-dann\seed_1.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[66, 15, 0], [0, 95, 1], [1, 18, 77]]",1.0,1.0,1.0,0.8717948717948718,0.8688271604938271,0.8750545496235151
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+c-dann\seed_2.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[65, 16, 0], [0, 94, 2], [1, 24, 71]]",1.0,1.0,1.0,0.8424908424908425,0.840406378600823,0.8473272440783192
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+c-dann\seed_3.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[67, 14, 0], [1, 94, 1], [5, 15, 76]]",1.0,1.0,1.0,0.8681318681318682,0.8659979423868313,0.8690633584924502
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+c-dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+c-dann\seed_4.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[66, 14, 1], [2, 93, 1], [0, 21, 75]]",1.0,1.0,1.0,0.8571428571428571,0.8549382716049383,0.8611050687489955
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan\seed_0.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[68, 12, 1], [1, 95, 0], [1, 40, 55]]",1.0,1.0,1.0,0.7985347985347986,0.8006687242798353,0.8020798220990571
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan\seed_1.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[67, 14, 0], [0, 95, 1], [1, 14, 81]]",1.0,1.0,1.0,0.8901098901098901,0.8868312757201645,0.8923403757622544
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan\seed_2.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[64, 15, 2], [1, 95, 0], [1, 6, 89]]",1.0,1.0,1.0,0.9084249084249084,0.9022633744855968,0.906282124056026
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan\seed_3.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[69, 11, 1], [2, 92, 2], [1, 27, 68]]",1.0,1.0,1.0,0.8388278388278388,0.8395061728395062,0.8434971112780513
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan\seed_4.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[73, 8, 0], [2, 93, 1], [1, 27, 68]]",1.0,1.0,1.0,0.8571428571428571,0.8594393004115227,0.8615119576106838
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan+c-dann\seed_0.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[65, 16, 0], [2, 94, 0], [1, 23, 72]]",1.0,1.0,1.0,0.8461538461538461,0.8438786008230452,0.8501955924364412
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan+c-dann\seed_1.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[69, 12, 0], [0, 95, 1], [1, 32, 63]]",1.0,1.0,1.0,0.8315018315018315,0.8325617283950617,0.8366393076886948
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan+c-dann\seed_2.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[64, 17, 0], [1, 94, 1], [0, 39, 57]]",1.0,1.0,1.0,0.7875457875457875,0.7876800411522633,0.7937332371010953
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan+c-dann\seed_3.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[65, 14, 2], [1, 94, 1], [0, 53, 43]]",1.0,1.0,1.0,0.73992673992674,0.7431841563786007,0.7405016846803755
54D,S3_train_I_internal_20_10_test_all,uda,mk-mmd+cdan+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S3_train_I_internal_20_10_test_all\bottleneck16\mlp\mk-mmd+cdan+c-dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S3_train_I_internal_20_10_test_all\mk-mmd+cdan+c-dann\seed_4.joblib,source train + source validation labels,source train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[66, 15, 0], [0, 95, 1], [0, 21, 75]]",1.0,1.0,1.0,0.8644688644688645,0.8618827160493826,0.8690188707385422
54D,S4_train_I_val_D1_2,semi,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S4_train_I_val_D1_2\bottleneck16\mlp\mk-mmd+c-dann\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S4_train_I_val_D1_2\mk-mmd+c-dann\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[65, 8, 0], [0, 85, 1], [1, 7, 78]]",1.0,1.0,1.0,0.9306122448979591,0.9285865987044706,0.9315616128797841
54D,S4_train_I_val_D1_2,semi,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,1,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S4_train_I_val_D1_2\bottleneck16\mlp\mk-mmd+c-dann\seed_1.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S4_train_I_val_D1_2\mk-mmd+c-dann\seed_1.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[64, 7, 2], [0, 85, 1], [2, 20, 64]]",1.0,1.0,1.0,0.8693877551020408,0.8697568227673357,0.8720168250426398
54D,S4_train_I_val_D1_2,semi,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,2,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S4_train_I_val_D1_2\bottleneck16\mlp\mk-mmd+c-dann\seed_2.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S4_train_I_val_D1_2\mk-mmd+c-dann\seed_2.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[63, 10, 0], [2, 83, 1], [3, 12, 71]]",1.0,1.0,1.0,0.8857142857142857,0.8845704576829139,0.8871537153785881
54D,S4_train_I_val_D1_2,semi,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,3,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S4_train_I_val_D1_2\bottleneck16\mlp\mk-mmd+c-dann\seed_3.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S4_train_I_val_D1_2\mk-mmd+c-dann\seed_3.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[66, 7, 0], [0, 86, 0], [1, 16, 69]]",1.0,1.0,1.0,0.9020408163265307,0.9021450568121483,0.9050770018511954
54D,S4_train_I_val_D1_2,semi,mk-mmd+c-dann,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,4,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S4_train_I_val_D1_2\bottleneck16\mlp\mk-mmd+c-dann\seed_4.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S4_train_I_val_D1_2\mk-mmd+c-dann\seed_4.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[70, 3, 0], [0, 85, 1], [1, 10, 75]]",1.0,1.0,1.0,0.9387755102040817,0.9397897419560369,0.9406870638754697
54D,S4_train_I_val_D1_2,semi,mk-mmd+cdan,bottleneck16,posthoc-sklearn-lr-on-frozen-mlp-representation,0,54,16,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S4_train_I_val_D1_2\bottleneck16\mlp\mk-mmd+cdan\seed_0.pt,D:\thesis\tables\opensource_da_48_54\posthoc_lr_bottleneck16\checkpoints\54D\S4_train_I_val_D1_2\mk-mmd+cdan\seed_0.joblib,source + labeled target,source+target labeled train+validation refit,C=1.0;class_weight=balanced;solver=lbfgs;max_iter=2000,"[[64, 9, 0], [0, 86, 0], [0, 14, 72]]",1.0,1.0,1.0,0.9061224489795918,0.9046405436975683,0.9092500854858795
