architecture,split,variant,method,mode,seed,selected_C,selection_status,best_epoch,final_training,label_usage,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
one-layer,S6_train_I_D1_2_val_D3_5,C-DANN-SEMI,c-dann,semi,2,10.0,validation-selected C,260,Source+Target refit,source + labeled target,0.9365853658536586,1.0,0.9512195121951219,0.9500707951412176,0.9515735367207839,0.014634146341463317
one-layer,S6_train_I_D1_2_val_D3_5,C-DANN-SEMI,c-dann,semi,3,10.0,validation-selected C,220,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9609756097560975,0.9588642968924659,0.9603120243531204,0.019512195121951126
one-layer,S6_train_I_D1_2_val_D3_5,C-DANN-SEMI,c-dann,semi,4,10.0,validation-selected C,370,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9463414634146341,0.9447797898502124,0.946038602327519,1.1102230246251565e-16
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-UDA,cdan,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7707317073170732,1.0,0.7951219512195122,0.7950666964751472,0.793719806763285,0.024390243902439046
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-UDA,cdan,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.775609756097561,1.0,0.8,0.7997615321558983,0.8055132213507572,0.024390243902439046
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-UDA,cdan,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8146341463414634,1.0,0.8390243902439024,0.8373202176019077,0.840017589864435,0.024390243902439046
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-UDA,cdan,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8,1.0,0.8097560975609757,0.8091512035174007,0.8133955621059528,0.009756097560975618
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-UDA,cdan,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7902439024390244,1.0,0.8146341463414634,0.8138460391981518,0.8137002341920375,0.024390243902438935
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,0,1.0,validation-selected C,100,Source+Target refit,source + labeled target,0.9121951219512195,1.0,0.9219512195121952,0.9195171026156942,0.9224617177429332,0.009756097560975618
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,1,1.0,validation-selected C,360,Source+Target refit,source + labeled target,0.951219512195122,1.0,0.9609756097560975,0.9600566361129741,0.9612597690607866,0.009756097560975507
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,2,1.0,validation-selected C,360,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9609756097560975,0.9600566361129741,0.9612718104521383,0.014634146341463539
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,3,1.0,validation-selected C,80,Source+Target refit,source + labeled target,0.9219512195121952,1.0,0.9365853658536586,0.93539011848871,0.9373688337995256,0.014634146341463428
one-layer,S6_train_I_D1_2_val_D3_5,CDAN-SEMI,cdan,semi,4,1.0,validation-selected C,230,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9560975609756097,0.955361800432223,0.956441438806766,0.014634146341463317
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8926829268292683,1.0,0.9024390243902439,0.8995454206721812,0.9037153054150512,0.009756097560975618
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.848780487804878,1.0,0.8682926829268293,0.8654892316864148,0.8709580562465787,0.019512195121951237
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.902439024390244,1.0,0.8975609756097561,0.8936582457709218,0.8980075400823594,-0.00487804878048792
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8536585365853658,1.0,0.8585365853658536,0.8543110514941502,0.8575141238398634,0.004878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8829268292682927,1.0,0.8829268292682927,0.8795737387286682,0.8844606403534399,0.0
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,10.0,validation-selected C,360,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9609756097560975,0.9606528057232282,0.9617111885404569,0.014634146341463539
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,10.0,validation-selected C,120,Source+Target refit,source + labeled target,0.9365853658536586,1.0,0.9512195121951219,0.9494746255309635,0.9511433011433011,0.014634146341463317
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,10.0,validation-selected C,190,Source+Target refit,source + labeled target,0.9365853658536586,1.0,0.9560975609756097,0.955361800432223,0.9567673059476339,0.019512195121951126
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,10.0,validation-selected C,390,Source+Target refit,source + labeled target,0.9804878048780488,1.0,0.975609756097561,0.9753334823757359,0.9760915428289363,-0.004878048780487809
one-layer,S6_train_I_D1_2_val_D3_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,10.0,validation-selected C,370,Source+Target refit,source + labeled target,0.951219512195122,1.0,0.9560975609756097,0.955361800432223,0.9566495590213763,0.004878048780487698
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-UDA,c-dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8926829268292683,1.0,0.8878048780487805,0.8848647440196736,0.8895910073080368,-0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-UDA,c-dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8536585365853658,1.0,0.8634146341463415,0.8613905656159178,0.8655990759468283,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-UDA,c-dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.9219512195121952,1.0,0.9170731707317074,0.9124375884939265,0.9157031062576811,-0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-UDA,c-dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8878048780487805,1.0,0.8878048780487805,0.8842685744094195,0.887774052170944,0.0
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-UDA,c-dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8585365853658536,1.0,0.8682926829268293,0.8660854012966688,0.8693020719738277,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,0,0.1,validation-selected C,90,Source+Target refit,source + labeled target,0.9317073170731708,1.0,0.9365853658536586,0.9347939488784559,0.9370978694508105,0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,1,0.1,validation-selected C,70,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9414634146341463,0.9400849541694613,0.9420452294783845,-1.1102230246251565e-16
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,2,0.1,validation-selected C,30,Source+Target refit,source + labeled target,0.9317073170731708,0.9795918367346939,0.9463414634146341,0.9453759594604665,0.9469708504627045,0.014634146341463317
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,3,0.1,validation-selected C,130,Source+Target refit,source + labeled target,0.9317073170731708,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,0.024390243902438935
one-layer,S7_train_I_D1_3_val_D4_5,C-DANN-SEMI,c-dann,semi,4,0.1,validation-selected C,150,Source+Target refit,source + labeled target,0.926829268292683,1.0,0.926829268292683,0.9248081079066995,0.9274552554930399,0.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-UDA,cdan,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7707317073170732,1.0,0.7951219512195122,0.7950666964751472,0.793719806763285,0.024390243902439046
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-UDA,cdan,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.775609756097561,1.0,0.8,0.7997615321558983,0.8055132213507572,0.024390243902439046
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-UDA,cdan,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8146341463414634,1.0,0.8390243902439024,0.8373202176019077,0.840017589864435,0.024390243902439046
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-UDA,cdan,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8,1.0,0.8097560975609757,0.8091512035174007,0.8133955621059528,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-UDA,cdan,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7902439024390244,1.0,0.8146341463414634,0.8138460391981518,0.8137002341920375,0.024390243902438935
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,0,1.0,validation-selected C,220,Source+Target refit,source + labeled target,0.9317073170731708,1.0,0.9463414634146341,0.9453759594604665,0.9465409203114121,0.014634146341463317
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,1,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.9317073170731708,0.9693877551020408,0.926829268292683,0.9242119382964454,0.9267665891406093,-0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,2,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.8975609756097561,0.9897959183673469,0.9170731707317074,0.9154184365451972,0.9177228953957163,0.019512195121951237
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,3,1.0,validation-selected C,100,Source+Target refit,source + labeled target,0.926829268292683,1.0,0.9463414634146341,0.9447797898502124,0.946503623547443,0.019512195121951126
one-layer,S7_train_I_D1_3_val_D4_5,CDAN-SEMI,cdan,semi,4,1.0,validation-selected C,150,Source+Target refit,source + labeled target,0.951219512195122,1.0,0.9317073170731708,0.9300991131977048,0.9313634047516972,-0.019512195121951237
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8926829268292683,1.0,0.9024390243902439,0.8995454206721812,0.9037153054150512,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.848780487804878,1.0,0.8682926829268293,0.8654892316864148,0.8709580562465787,0.019512195121951237
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.902439024390244,1.0,0.8975609756097561,0.8936582457709218,0.8980075400823594,-0.00487804878048792
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8536585365853658,1.0,0.8585365853658536,0.8543110514941502,0.8575141238398634,0.004878048780487809
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-UDA,cdan+c-dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8829268292682927,1.0,0.8829268292682927,0.8795737387286682,0.8844606403534399,0.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,0,1.0,validation-selected C,50,Source+Target refit,source + labeled target,0.926829268292683,1.0,0.926829268292683,0.9242119382964454,0.9262043890403843,0.0
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,1,1.0,validation-selected C,330,Source+Target refit,source + labeled target,0.951219512195122,1.0,0.9707317073170731,0.9706386466949848,0.9714012162531827,0.019512195121951126
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,2,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.9121951219512195,0.9897959183673469,0.9219512195121952,0.9207094418362024,0.922691347422992,0.009756097560975618
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,3,1.0,validation-selected C,90,Source+Target refit,source + labeled target,0.9219512195121952,1.0,0.9463414634146341,0.9447797898502124,0.946503623547443,0.024390243902438935
one-layer,S7_train_I_D1_3_val_D4_5,CDAN+C-DANN-SEMI,cdan+c-dann,semi,4,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.9219512195121952,0.9897959183673469,0.9219512195121952,0.9201132722259483,0.9217518433765575,0.0
two-layer,S1_train_I_test_all,MLP Source-only,source-only,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7582417582417582,1.0,0.7509157509157509,0.7529578189300411,0.7567346992330756,-0.0073260073260073
two-layer,S1_train_I_test_all,MLP Source-only,source-only,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7875457875457875,1.0,0.7875457875457875,0.7889660493827161,0.7869806057653133,0.0
two-layer,S1_train_I_test_all,MLP Source-only,source-only,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7948717948717948,1.0,0.8021978021978022,0.8028549382716049,0.8043408443408443,0.007326007326007411
two-layer,S1_train_I_test_all,MLP Source-only,source-only,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7912087912087912,1.0,0.7802197802197802,0.782664609053498,0.7835968174951226,-0.01098901098901095
two-layer,S1_train_I_test_all,MLP Source-only,source-only,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7655677655677655,1.0,0.7692307692307693,0.7722479423868313,0.7755539871389842,0.003663003663003761
two-layer,S1_train_I_test_all,DANN-UDA,dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7032967032967034,1.0,0.6959706959706959,0.7021604938271605,0.7042406727928046,-0.007326007326007411
two-layer,S1_train_I_test_all,DANN-UDA,dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6703296703296703,1.0,0.673992673992674,0.6800411522633745,0.6800411522633745,0.003663003663003761
two-layer,S1_train_I_test_all,DANN-UDA,dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6813186813186813,1.0,0.6813186813186813,0.6876286008230452,0.6956936661572423,0.0
two-layer,S1_train_I_test_all,DANN-UDA,dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.684981684981685,1.0,0.6923076923076923,0.6980452674897121,0.7026159795684412,0.0073260073260073
two-layer,S1_train_I_test_all,DANN-UDA,dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7252747252747253,1.0,0.7838827838827839,0.7842078189300411,0.7901269881808766,0.05860805860805862
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8571428571428571,1.0,0.8681318681318682,0.8640689300411523,0.8701303854875283,0.010989010989011061
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8644688644688645,1.0,0.8754578754578755,0.8722993827160495,0.878032504418663,0.01098901098901095
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8571428571428571,1.0,0.8717948717948718,0.8694701646090536,0.8740535272937219,0.014652014652014711
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8717948717948718,1.0,0.8864468864468864,0.8833590534979424,0.8881191248261335,0.0146520146520146
two-layer,S1_train_I_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8388278388278388,1.0,0.8534798534798534,0.8495370370370371,0.8551440229467135,0.0146520146520146
two-layer,S1_train_I_test_all,MK-MMD-UDA,mk-mmd,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8168498168498168,1.0,0.8168498168498168,0.8161008230452675,0.8231683477988897,0.0
two-layer,S1_train_I_test_all,MK-MMD-UDA,mk-mmd,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8754578754578755,1.0,0.8717948717948718,0.8681841563786009,0.8736198673174521,-0.00366300366300365
two-layer,S1_train_I_test_all,MK-MMD-UDA,mk-mmd,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8168498168498168,1.0,0.8131868131868132,0.8139146090534979,0.8194104308390022,-0.00366300366300365
two-layer,S1_train_I_test_all,MK-MMD-UDA,mk-mmd,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8644688644688645,1.0,0.8717948717948718,0.8681841563786007,0.8743737324923898,0.0073260073260073
two-layer,S1_train_I_test_all,MK-MMD-UDA,mk-mmd,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8644688644688645,1.0,0.8681318681318682,0.8634259259259259,0.8687908201926894,0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,0,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.684981684981685,0.9,0.6886446886446886,0.6965020576131687,0.7029834054834055,0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,1,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.717948717948718,0.9666666666666667,0.7472527472527473,0.7527006172839507,0.7574512987012986,0.02930402930402931
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,2,0.1,validation-selected C,10,source train+source validation refit,source train + source validation labels,0.6959706959706959,0.9,0.706959706959707,0.7196502057613169,0.7212499102204984,0.010989010989011061
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,3,0.1,validation-selected C,10,source train+source validation refit,source train + source validation labels,0.6593406593406593,0.8666666666666667,0.684981684981685,0.695601851851852,0.7030803294883395,0.02564102564102566
two-layer,S2_train_I_internal_val_test_all,MLP Source-only,source-only,uda,4,0.1,validation-selected C,150,source train+source validation refit,source train + source validation labels,0.7435897435897436,1.0,0.7435897435897436,0.746656378600823,0.752096319713079,0.0
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,0,1.0,validation-selected C,210,source train+source validation refit,source train + source validation labels,0.6813186813186813,1.0,0.684981684981685,0.6891718106995884,0.6958932046651345,0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,1,1.0,validation-selected C,390,source train+source validation refit,source train + source validation labels,0.7032967032967034,1.0,0.6923076923076923,0.6974022633744856,0.7053943153261515,-0.010989010989011061
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,2,1.0,validation-selected C,10,source train+source validation refit,source train + source validation labels,0.7106227106227107,0.9,0.7142857142857143,0.7253086419753086,0.730696248722814,0.00366300366300365
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,3,1.0,validation-selected C,10,source train+source validation refit,source train + source validation labels,0.6776556776556777,0.9333333333333333,0.706959706959707,0.7177211934156378,0.7241054900041074,0.02930402930402931
two-layer,S2_train_I_internal_val_test_all,DANN-UDA,dann,uda,4,1.0,validation-selected C,130,source train+source validation refit,source train + source validation labels,0.706959706959707,1.0,0.7326007326007326,0.7343106995884773,0.7432498597853073,0.02564102564102555
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,0.1,validation-selected C,130,source train+source validation refit,source train + source validation labels,0.8021978021978022,1.0,0.8241758241758241,0.8224022633744855,0.8292738233504785,0.0219780219780219
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,0.1,validation-selected C,80,source train+source validation refit,source train + source validation labels,0.8498168498168498,1.0,0.8608058608058609,0.8584104938271605,0.8622312076117327,0.010989010989011061
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,0.1,validation-selected C,10,source train+source validation refit,source train + source validation labels,0.6886446886446886,0.9,0.7216117216117216,0.7335390946502057,0.735275864542976,0.03296703296703296
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,0.1,validation-selected C,90,source train+source validation refit,source train + source validation labels,0.8534798534798534,1.0,0.8534798534798534,0.8508230452674898,0.8569006339123648,0.0
two-layer,S2_train_I_internal_val_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,0.1,validation-selected C,60,source train+source validation refit,source train + source validation labels,0.8791208791208791,1.0,0.8534798534798534,0.8501800411522634,0.8565445417745661,-0.02564102564102566
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,0,1.0,validation-selected C,250,source train+source validation refit,source train + source validation labels,0.8424908424908425,1.0,0.8241758241758241,0.8179012345679012,0.8259828755341573,-0.01831501831501836
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,1,1.0,validation-selected C,40,source train+source validation refit,source train + source validation labels,0.7619047619047619,1.0,0.7912087912087912,0.7930812757201645,0.7965759198356821,0.02930402930402931
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,2,1.0,validation-selected C,170,source train+source validation refit,source train + source validation labels,0.8461538461538461,1.0,0.8754578754578755,0.8703703703703703,0.8757913085499293,0.02930402930402931
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,3,1.0,validation-selected C,60,source train+source validation refit,source train + source validation labels,0.7985347985347986,1.0,0.7912087912087912,0.789866255144033,0.799100402848663,-0.007326007326007411
two-layer,S2_train_I_internal_val_test_all,MK-MMD-UDA,mk-mmd,uda,4,1.0,validation-selected C,170,source train+source validation refit,source train + source validation labels,0.8131868131868132,1.0,0.8021978021978022,0.8002829218106996,0.8084111511036293,-0.01098901098901095
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,0,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7252747252747253,0.9666666666666667,0.7216117216117216,0.726466049382716,0.7353304383758669,-0.00366300366300365
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,1,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7252747252747253,0.9666666666666667,0.7435897435897436,0.7479423868312757,0.7532981607758726,0.01831501831501836
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,2,0.1,validation-selected C,10,source train+source validation refit,source train + source validation labels,0.684981684981685,0.8666666666666667,0.6996336996336996,0.7127057613168724,0.7140731751168645,0.0146520146520146
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,3,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.6776556776556777,1.0,0.6996336996336996,0.706275720164609,0.7149756154236342,0.0219780219780219
two-layer,S3_train_I_internal_20_10_test_all,MLP Source-only,source-only,uda,4,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7106227106227107,0.9666666666666667,0.7106227106227107,0.7173353909465021,0.7225234126580236,0.0
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,0,0.1,validation-selected C,380,source train+source validation refit,source train + source validation labels,0.706959706959707,1.0,0.706959706959707,0.7100051440329218,0.7155910021575197,0.0
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,1,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7509157509157509,0.9666666666666667,0.7875457875457875,0.7889660493827161,0.7963101633406419,0.03663003663003661
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,2,0.1,validation-selected C,150,source train+source validation refit,source train + source validation labels,0.6996336996336996,1.0,0.6996336996336996,0.706275720164609,0.7129829662983121,0.0
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,3,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7142857142857143,0.9666666666666667,0.7106227106227107,0.7166923868312757,0.7239680058269041,-0.00366300366300365
two-layer,S3_train_I_internal_20_10_test_all,DANN-UDA,dann,uda,4,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.73992673992674,0.9666666666666667,0.7435897435897436,0.7492283950617283,0.7573119290363693,0.00366300366300365
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,0,10.0,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7545787545787546,1.0,0.8058608058608059,0.8076131687242798,0.8132023826503928,0.05128205128205132
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,1,10.0,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.8021978021978022,1.0,0.8351648351648352,0.8347479423868314,0.8411647930378005,0.03296703296703296
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,2,10.0,validation-selected C,10,source train+source validation refit,source train + source validation labels,0.6923076923076923,1.0,0.7472527472527473,0.7565586419753086,0.7613142777077204,0.05494505494505497
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,3,10.0,validation-selected C,110,source train+source validation refit,source train + source validation labels,0.8205128205128205,1.0,0.8315018315018315,0.8287037037037037,0.835358398569101,0.010989010989011061
two-layer,S3_train_I_internal_20_10_test_all,DEEP-CORAL-UDA,deep-coral,uda,4,10.0,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7289377289377289,1.0,0.7619047619047619,0.7659465020576132,0.7700590542695807,0.03296703296703296
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,0,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.7252747252747253,0.9666666666666667,0.6996336996336996,0.7056327160493826,0.7151791770185754,-0.02564102564102566
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,1,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.717948717948718,0.9666666666666667,0.7362637362637363,0.7409979423868313,0.7476397178513293,0.01831501831501836
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,2,0.1,validation-selected C,190,source train+source validation refit,source train + source validation labels,0.7838827838827839,1.0,0.7948717948717948,0.7978395061728395,0.8018470777951913,0.01098901098901095
two-layer,S3_train_I_internal_20_10_test_all,MK-MMD-UDA,mk-mmd,uda,3,0.1,validation-selected C,20,source train+source validation refit,source train + source validation labels,0.6886446886446886,1.0,0.7032967032967034,0.7097479423868313,0.7183154065574313,0.014652014652014711
