family,feature_set,split,mode,method,method_family,representation,head,seed,model,input_dimensions,selected_epoch,selection_usage,label_usage,final_training,checkpoint,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,0,cdan:bottleneck16:linear,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_0.pt,"[[59, 4, 0], [2, 69, 0], [0, 7, 64]]",1.0,1.0,1.0,0.9365853658536586,0.9365824577092182,0.9378894453807222
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,1,cdan:bottleneck16:linear,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_1.pt,"[[58, 5, 0], [0, 71, 0], [0, 5, 66]]",1.0,1.0,1.0,0.951219512195122,0.9500707951412176,0.9521306206337464
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,2,cdan:bottleneck16:linear,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_2.pt,"[[59, 4, 0], [1, 70, 0], [0, 2, 69]]",0.9693877551020408,0.9729729729729728,0.9663076498204916,0.9658536585365852,0.9647514717937252,0.9658149438637244
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,3,cdan:bottleneck16:linear,54,60.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_3.pt,"[[59, 4, 0], [0, 71, 0], [1, 3, 67]]",1.0,1.0,1.0,0.9609756097560976,0.960056636112974,0.961128073492582
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,linear,4,cdan:bottleneck16:linear,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\linear\cdan\seed_4.pt,"[[61, 2, 0], [0, 71, 0], [1, 4, 66]]",1.0,1.0,1.0,0.9658536585365852,0.9659438110142337,0.966321036364832
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,0,source-only:bottleneck16:mlp,54,70.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_0.pt,"[[62, 1, 0], [1, 70, 0], [2, 5, 64]]",1.0,1.0,1.0,0.9560975609756096,0.9571503092629854,0.9564263668430334
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,1,source-only:bottleneck16:mlp,54,240.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_1.pt,"[[58, 5, 0], [0, 71, 0], [0, 6, 65]]",1.0,1.0,1.0,0.946341463414634,0.9453759594604664,0.9475548713516628
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,2,source-only:bottleneck16:mlp,54,80.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_2.pt,"[[61, 2, 0], [0, 71, 0], [0, 5, 66]]",1.0,1.0,1.0,0.9658536585365852,0.9659438110142337,0.9667982505350532
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,3,source-only:bottleneck16:mlp,54,200.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_3.pt,"[[60, 3, 0], [0, 71, 0], [0, 6, 65]]",1.0,1.0,1.0,0.9560975609756096,0.9559579700424772,0.9572964866773715
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,source-only,opensource-core,bottleneck16,mlp,4,source-only:bottleneck16:mlp,54,80.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\source-only\seed_4.pt,"[[62, 1, 0], [2, 69, 0], [1, 5, 65]]",1.0,1.0,1.0,0.9560975609756096,0.9571503092629854,0.9566126107977436
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,0,dann:bottleneck16:mlp,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_0.pt,"[[54, 9, 0], [0, 71, 0], [0, 3, 68]]",1.0,1.0,1.0,0.9414634146341464,0.9382964453386988,0.941190703780632
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,1,dann:bottleneck16:mlp,54,160.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_1.pt,"[[60, 3, 0], [0, 71, 0], [1, 6, 64]]",1.0,1.0,1.0,0.951219512195122,0.9512631343617258,0.9520958115417988
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,2,dann:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_2.pt,"[[59, 4, 0], [2, 68, 1], [0, 3, 68]]",0.9591836734693876,0.963963963963964,0.9613454270597128,0.951219512195122,0.9506669647514716,0.9515161079898156
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,3,dann:bottleneck16:mlp,54,210.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_3.pt,"[[60, 3, 0], [2, 69, 0], [0, 4, 67]]",1.0,1.0,1.0,0.9560975609756096,0.9559579700424772,0.9565966676525682
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,dann,opensource-core,bottleneck16,mlp,4,dann:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\dann\seed_4.pt,"[[60, 3, 0], [0, 70, 1], [0, 2, 69]]",0.9897959183673468,0.990990990990991,0.9909893455098936,0.9707317073170731,0.9700424770847306,0.9710790899806404
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,0,deep-coral:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_0.pt,"[[62, 1, 0], [0, 71, 0], [1, 2, 68]]",1.0,1.0,1.0,0.9804878048780488,0.9806244876667412,0.9806181983805402
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,1,deep-coral:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_1.pt,"[[60, 1, 2], [0, 70, 1], [1, 3, 67]]",0.979591836734694,0.981981981981982,0.979493575207861,0.9609756097560976,0.9606528057232282,0.9612045955974198
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,2,deep-coral:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_2.pt,"[[58, 4, 1], [2, 69, 0], [0, 3, 68]]",0.9897959183673468,0.990990990990991,0.9886310688659024,0.951219512195122,0.9500707951412176,0.9510978375089874
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,3,deep-coral:bottleneck16:mlp,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_3.pt,"[[62, 1, 0], [1, 70, 0], [0, 4, 67]]",1.0,1.0,1.0,0.9707317073170731,0.9712348163052388,0.971348528823216
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,deep-coral,opensource-core,bottleneck16,mlp,4,deep-coral:bottleneck16:mlp,54,110.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\deep-coral\seed_4.pt,"[[62, 1, 0], [1, 69, 1], [0, 3, 68]]",1.0,1.0,1.0,0.9707317073170731,0.9712348163052388,0.9712962962962962
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,0,mk-mmd:bottleneck16:mlp,54,40.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_0.pt,"[[62, 1, 0], [1, 70, 0], [0, 2, 69]]",1.0,1.0,1.0,0.9804878048780488,0.9806244876667412,0.9806878306878308
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,1,mk-mmd:bottleneck16:mlp,54,290.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_1.pt,"[[59, 4, 0], [0, 71, 0], [2, 5, 64]]",1.0,1.0,1.0,0.946341463414634,0.9459721290707206,0.9467194674557774
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,2,mk-mmd:bottleneck16:mlp,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_2.pt,"[[59, 4, 0], [1, 69, 1], [0, 3, 68]]",1.0,1.0,1.0,0.9560975609756096,0.955361800432223,0.9565178917095292
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,3,mk-mmd:bottleneck16:mlp,54,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_3.pt,"[[59, 4, 0], [2, 69, 0], [1, 5, 65]]",1.0,1.0,1.0,0.9414634146341464,0.9412772933899696,0.942018949861824
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,mk-mmd,opensource-core,bottleneck16,mlp,4,mk-mmd:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\mk-mmd\seed_4.pt,"[[60, 3, 0], [3, 68, 0], [0, 2, 69]]",1.0,1.0,1.0,0.9609756097560976,0.9606528057232282,0.9608465608465608
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,0,cdan:bottleneck16:mlp,54,160.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_0.pt,"[[55, 8, 0], [0, 70, 1], [1, 5, 65]]",1.0,1.0,1.0,0.926829268292683,0.9248081079066997,0.92745525549304
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,1,cdan:bottleneck16:mlp,54,50.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_1.pt,"[[60, 3, 0], [0, 71, 0], [1, 2, 68]]",1.0,1.0,1.0,0.9707317073170731,0.9700424770847306,0.9707151987429148
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,2,cdan:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_2.pt,"[[59, 4, 0], [3, 68, 0], [0, 3, 68]]",0.9693877551020408,0.9729729729729728,0.9663076498204916,0.951219512195122,0.9506669647514716,0.9513080385007062
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,3,cdan:bottleneck16:mlp,54,30.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_3.pt,"[[58, 5, 0], [1, 69, 1], [1, 8, 62]]",1.0,1.0,1.0,0.9219512195121952,0.9219017810567106,0.9234744498454642
domain-adaptation,54D,S7_train_I_D1_3_val_D4_5,semi,cdan,opensource-core,bottleneck16,mlp,4,cdan:bottleneck16:mlp,54,20.0,target validation labels,source + labeled target,source+target labeled train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S7_train_I_D1_3_val_D4_5\bottleneck16\mlp\cdan\seed_4.pt,"[[63, 0, 0], [3, 68, 0], [0, 3, 68]]",0.979591836734694,0.981981981981982,0.9774074074074074,0.9707317073170731,0.971830985915493,0.970969310368934
classical-ml,48D,S1_train_I_test_all,ml,logistic-regression,classical-ml,raw,logistic-regression,-1,logistic-regression,48,,fixed default; no validation,train labels; validation labels for selection/refit,train only; fixed default,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\classical-ml\logistic-regression\seed_-1.joblib,"[[57, 23, 1], [2, 56, 38], [0, 16, 80]]",0.9333333333333332,0.9166666666666666,0.9166666666666666,0.706959706959707,0.7067901234567903,0.7149530651174386
classical-ml,48D,S1_train_I_test_all,ml,mlp,classical-ml,raw,mlp,0,mlp,48,,fixed default; no validation,train labels; validation labels for selection/refit,train only; fixed default,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\classical-ml\mlp\seed_0.joblib,"[[59, 20, 2], [11, 54, 31], [7, 16, 73]]",1.0,1.0,1.0,0.6813186813186813,0.6837705761316872,0.6834176271853399
classical-ml,48D,S1_train_I_test_all,ml,mlp,classical-ml,raw,mlp,1,mlp,48,,fixed default; no validation,train labels; validation labels for selection/refit,train only; fixed default,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\classical-ml\mlp\seed_1.joblib,"[[51, 28, 2], [11, 56, 29], [0, 18, 78]]",1.0,1.0,1.0,0.6776556776556777,0.6751543209876543,0.6799729628997921
classical-ml,48D,S1_train_I_test_all,ml,mlp,classical-ml,raw,mlp,2,mlp,48,,fixed default; no validation,train labels; validation labels for selection/refit,train only; fixed default,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\classical-ml\mlp\seed_2.joblib,"[[55, 24, 2], [9, 74, 13], [2, 24, 70]]",1.0,1.0,1.0,0.7289377289377289,0.7263374485596708,0.733559688426708
classical-ml,48D,S1_train_I_test_all,ml,mlp,classical-ml,raw,mlp,3,mlp,48,,fixed default; no validation,train labels; validation labels for selection/refit,train only; fixed default,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\classical-ml\mlp\seed_3.joblib,"[[50, 25, 6], [9, 64, 23], [1, 19, 76]]",1.0,1.0,1.0,0.6959706959706959,0.691872427983539,0.6976299146736075
classical-ml,48D,S1_train_I_test_all,ml,mlp,classical-ml,raw,mlp,4,mlp,48,,fixed default; no validation,train labels; validation labels for selection/refit,train only; fixed default,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\classical-ml\mlp\seed_4.joblib,"[[49, 26, 6], [4, 62, 30], [1, 13, 82]]",1.0,1.0,1.0,0.706959706959707,0.7016460905349794,0.707240896826108
domain-adaptation,48D,S1_train_I_test_all,uda,source-only,opensource-core,bottleneck16,linear,0,source-only:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\source-only\seed_0.pt,"[[50, 30, 1], [30, 57, 9], [10, 11, 75]]",1.0,1.0,1.0,0.6666666666666666,0.6640946502057613,0.667051156461588
domain-adaptation,48D,S1_train_I_test_all,uda,source-only,opensource-core,bottleneck16,linear,1,source-only:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\source-only\seed_1.pt,"[[41, 40, 0], [29, 60, 7], [18, 12, 66]]",1.0,1.0,1.0,0.6117216117216118,0.606224279835391,0.6143984220907298
domain-adaptation,48D,S1_train_I_test_all,uda,source-only,opensource-core,bottleneck16,linear,2,source-only:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\source-only\seed_2.pt,"[[48, 32, 1], [27, 58, 11], [6, 29, 61]]",1.0,1.0,1.0,0.6117216117216118,0.6107253086419752,0.6180069891459278
domain-adaptation,48D,S1_train_I_test_all,uda,source-only,opensource-core,bottleneck16,linear,3,source-only:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\source-only\seed_3.pt,"[[48, 32, 1], [21, 74, 1], [23, 26, 47]]",1.0,1.0,1.0,0.6190476190476191,0.6176697530864198,0.6174373212947324
domain-adaptation,48D,S1_train_I_test_all,uda,source-only,opensource-core,bottleneck16,linear,4,source-only:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\source-only\seed_4.pt,"[[53, 25, 3], [20, 71, 5], [4, 13, 79]]",1.0,1.0,1.0,0.7435897435897436,0.7389403292181069,0.7423189936402372
domain-adaptation,48D,S1_train_I_test_all,uda,dann,opensource-core,bottleneck16,linear,0,dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\dann\seed_0.pt,"[[32, 47, 2], [55, 35, 6], [16, 2, 78]]",0.9666666666666668,0.9444444444444444,0.9563636363636364,0.5311355311355311,0.524048353909465,0.5312859443294226
domain-adaptation,48D,S1_train_I_test_all,uda,dann,opensource-core,bottleneck16,linear,1,dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\dann\seed_1.pt,"[[43, 23, 15], [5, 84, 7], [0, 6, 90]]",1.0,1.0,1.0,0.7948717948717948,0.7811213991769548,0.7786263444158181
domain-adaptation,48D,S1_train_I_test_all,uda,dann,opensource-core,bottleneck16,linear,2,dann:bottleneck16:linear,48,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\48D\S1_train_I_test_all\bottleneck16\linear\dann\seed_2.pt,"[[28, 28, 25], [5, 89, 2], [3, 9, 84]]",1.0,1.0,1.0,0.7362637362637363,0.7159207818930041,0.6973428277776105
