split,description,task,variant,lambda,conditional_alignment_strength,seed,classifier_label_usage,domain_label_usage,model_selection_labels,selection_status,best_epoch,feature_extractor_objective,condition_map,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_test_accuracy_gap,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,domain_discriminator_accuracy,L_last,Ld_last,Ld_cdan_last,Lc_last,backward_loss_scalar_last
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,280,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.12121212121212122,1.0,0.9615384615384616,0.8787878787878788,1.0,0.9666666666666667,0.8783324387189121,1.0,0.9568151147098516,0.8808446455505279,0.9042904290429042,0.001441535889171064,0.3323861062526703,0.30298641324043274,0.013948429375886917,0.6437882781028748
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,70,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1255411255411255,1.0,1.0,0.8744588744588745,1.0,1.0,0.8742172123814634,1.0,1.0,0.8753995721873723,0.9108910891089109,0.00440540537238121,0.32041826844215393,0.2888736128807068,0.024919286370277405,0.6261569261550903
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,105,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.12121212121212122,1.0,0.9615384615384616,0.8787878787878788,1.0,0.9666666666666667,0.8797638217928073,1.0,0.9665831244778613,0.8827185886009415,0.9075907590759076,0.002425870392471552,0.32741889357566833,0.2695877254009247,0.06714963167905807,0.633007287979126
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,35,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.19913419913419916,1.0,1.0,0.8008658008658008,1.0,1.0,0.8028269815709429,1.0,1.0,0.8039534825131723,0.9042904290429042,0.02146707847714424,0.36336538195610046,0.33427557349205017,0.05244718864560127,0.7453316450119019
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.2,0.5,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,210,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.09523809523809523,1.0,0.9615384615384616,0.9047619047619048,1.0,0.9666666666666667,0.9051708713544461,1.0,0.9568151147098516,0.9041881298992162,0.900990099009901,0.0016185580752789974,0.34504052996635437,0.3215339183807373,0.04266929626464844,0.6895276308059692
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,75,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.22510822510822515,1.0,0.9615384615384616,0.7748917748917749,1.0,0.9666666666666667,0.7788513150831992,1.0,0.9665831244778613,0.7736771366462561,0.9108910891089109,0.004652110859751701,0.3092851936817169,0.23793278634548187,0.58833247423172,0.5812867283821106
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,235,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1428571428571429,1.0,0.9615384615384616,0.8571428571428571,1.0,0.9666666666666667,0.8534621578099838,1.0,0.9665831244778613,0.8552278739778739,0.900990099009901,0.002215940970927477,0.3017358183860779,0.2794940173625946,0.49268198013305664,0.6080799102783203
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,160,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1558441558441559,1.0,0.9615384615384616,0.8441558441558441,1.0,0.9666666666666667,0.8468420110932188,1.0,0.9568151147098516,0.8443646345371327,0.9042904290429042,0.0014457997167482972,0.29849618673324585,0.2726101875305176,0.306337833404541,0.5878691077232361
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,30,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1515151515151515,1.0,1.0,0.8484848484848485,1.0,1.0,0.8523886205045624,1.0,1.0,0.8497535349077303,0.9108910891089109,0.03720874339342117,0.462900847196579,0.3500405550003052,0.7255186438560486,0.8864260911941528
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.05,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,275,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.2597402597402597,1.0,0.9230769230769231,0.7402597402597403,1.0,0.9333333333333332,0.7437824297727679,1.0,0.9326599326599326,0.7375667377936237,0.9108910891089109,0.0011525492882356048,0.27912160754203796,0.27078092098236084,0.8339007496833801,0.5927501320838928
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,205,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.17316017316017318,1.0,1.0,0.8268398268398268,1.0,1.0,0.8268026480586869,1.0,1.0,0.8296120193702518,0.9042904290429042,0.003249954432249069,0.30637800693511963,0.32545220851898193,0.04348193109035492,0.643776535987854
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1341991341991342,1.0,0.9615384615384616,0.8658008658008658,1.0,0.9666666666666667,0.8688495258543568,1.0,0.9568151147098516,0.8653037195886965,0.8910891089108911,0.011065114289522171,0.3290468752384186,0.36224764585494995,0.09542229771614075,0.7214441299438477
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,220,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.19047619047619047,1.0,1.0,0.8095238095238095,1.0,1.0,0.8110574342458401,1.0,1.0,0.8137015018165569,0.900990099009901,0.00956843700259924,0.32026955485343933,0.3152179419994354,0.09618230909109116,0.6642923355102539
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,30,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1515151515151515,1.0,1.0,0.8484848484848485,1.0,1.0,0.8509572374306673,1.0,1.0,0.8508538421178544,0.9042904290429042,0.034435875713825226,0.4461163878440857,0.3618409037590027,0.23308585584163666,0.8890103101730347
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.2,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,290,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1341991341991342,1.0,0.9615384615384616,0.8658008658008658,1.0,0.9666666666666667,0.8652710681696189,1.0,0.9568151147098516,0.8678210632821143,0.9042904290429042,0.007068175356835127,0.32400044798851013,0.3023892045021057,0.13448920845985413,0.6603556871414185
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,130,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1385281385281385,1.0,1.0,0.8614718614718615,1.0,1.0,0.8611558418321703,1.0,1.0,0.8646441505745849,0.900990099009901,0.003872108878567815,0.3657103180885315,0.3052281141281128,0.1357380896806717,0.7426795959472656
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,1,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,65,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.09090909090909094,1.0,1.0,0.9090909090909091,1.0,1.0,0.9100017892288425,1.0,1.0,0.9106482556581698,0.9075907590759076,0.013249143958091736,0.3131178617477417,0.29833924770355225,0.053299400955438614,0.6513559818267822
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,2,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,115,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.20779220779220775,1.0,1.0,0.7922077922077922,1.0,1.0,0.7960279119699409,1.0,1.0,0.7946745943267682,0.9108910891089109,0.016486383974552155,0.3018460273742676,0.2907309830188751,0.06733988970518112,0.6427333354949951
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,3,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,30,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1471861471861472,1.0,1.0,0.8528138528138528,1.0,1.0,0.8543567722311683,1.0,1.0,0.8544753693916544,0.9042904290429042,0.027312127873301506,0.42983388900756836,0.36348235607147217,0.12458392232656479,0.8829203844070435
S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,CDAN+C-DANN-semi,0.5,0.5,4,source labels + selected target labels,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,220,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",46,30,0,16,273,26,231,0.1601731601731602,1.0,0.9615384615384616,0.8398268398268398,1.0,0.9666666666666667,0.83986401860798,1.0,0.9568151147098516,0.8425539446547848,0.9108910891089109,0.001920037087984383,0.29769232869148254,0.30347949266433716,0.042109210044145584,0.6241464614868164
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,0,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,15,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,28,273,40,205,0.16016260162601625,0.8333333333333334,0.925,0.6731707317073171,0.8611111111111112,0.9222222222222222,0.6806766525076383,0.8257575757575757,0.9279758536125259,0.6711111111111112,0.900990099009901,0.4818646311759949,0.0,0.3574918210506439,0.0,0.8393564224243164
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,1,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,25,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,28,273,40,205,0.2878048780487805,1.0,0.9,0.7121951219512195,1.0,0.9,0.7158506595126313,1.0,0.9063067150635208,0.7175857289743076,0.900990099009901,0.09243243932723999,0.0,0.31972581148147583,0.0,0.4121582508087158
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,2,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,150,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,28,273,40,205,0.20975609756097557,1.0,0.875,0.7902439024390244,1.0,0.8777777777777779,0.7921603696251583,1.0,0.8843320422267791,0.7937117675668298,0.9108910891089109,0.0017666090279817581,0.0,0.2506958842277527,0.0,0.2524625062942505
S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,CDAN-UDA,0.05,,3,source labels only,source/target domain labels only; gas labels not used for domain losses,target validation labels,validation-selected best hyperparameters,35,"min L - lambda*Ld_cdan via GRL on T(h,g)","T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",30,30,0,28,273,40,205,0.2780487804878049,1.0,0.85,0.7219512195121951,1.0,0.8555555555555556,0.7246441612638795,1.0,0.8619042158773841,0.728116703511306,0.9042904290429042,0.024865608662366867,0.0,0.2715815305709839,0.0,0.29644712805747986
