epoch,class_loss,coral_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,split,task,variant,lambda,seed
310,6.553452840307727e-05,0.0,6.553452840307727e-05,1.0,0.8,0.7902439024390244,1.0,0.8111111111111112,0.7897756911841419,1.0,0.8150487329434699,0.7929466594206479,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
320,0.00021907717746216804,0.0,0.00021907717746216804,1.0,0.775,0.7951219512195122,1.0,0.7888888888888889,0.7944705268648931,1.0,0.790263948158685,0.7974417589022051,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
330,0.0005698691820725799,0.0,0.0005698691820725799,1.0,0.775,0.7951219512195122,1.0,0.7888888888888889,0.7944705268648931,1.0,0.790263948158685,0.7974417589022051,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
340,0.0003149465483147651,0.0,0.0003149465483147651,1.0,0.775,0.7951219512195122,1.0,0.7888888888888889,0.7950666964751472,1.0,0.790263948158685,0.7972595623092409,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
350,0.0010660802945494652,0.0,0.0010660802945494652,1.0,0.775,0.7951219512195122,1.0,0.7888888888888889,0.7950666964751472,1.0,0.790263948158685,0.7972595623092409,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
360,0.00015083698963280767,0.0,0.00015083698963280767,1.0,0.825,0.7951219512195122,1.0,0.8333333333333334,0.7950666964751472,1.0,0.8388663967611336,0.7977124183006535,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
370,0.0001238854747498408,0.0,0.0001238854747498408,1.0,0.825,0.8,1.0,0.8333333333333334,0.7991653625456442,1.0,0.8388663967611336,0.8027059381675431,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
380,0.0002982613805215806,0.0,0.0002982613805215806,1.0,0.85,0.8097560975609757,1.0,0.8555555555555556,0.8091512035174007,1.0,0.8619042158773841,0.8123683342941143,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
390,0.0003554616996552795,0.0,0.0003554616996552795,1.0,0.825,0.8,1.0,0.8333333333333334,0.7997615321558983,1.0,0.8388663967611336,0.8026476207483425,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
400,0.00011390523286536336,0.0,0.00011390523286536336,1.0,0.825,0.8,1.0,0.8333333333333334,0.7997615321558983,1.0,0.8388663967611336,0.8016339869281045,S6_train_I_D1_2_val_D3_5,three_class_with_air,MLP source only,0.0,1
1,1.114149808883667,9.08086894924054e-06,1.1141515970230103,0.43333333333333335,0.475,0.4585365853658537,0.5,0.5,0.46337282957001263,0.36521739130434777,0.39141414141414144,0.36557856557856566,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
10,0.5389361381530762,0.15625421702861786,0.570186972618103,0.8666666666666667,0.725,0.6536585365853659,0.8888888888888888,0.7444444444444445,0.6618973097846337,0.8545548654244306,0.7271062271062271,0.6462959404135874,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
20,0.18722347915172577,0.025314103811979294,0.19228629767894745,0.9333333333333333,0.85,0.775609756097561,0.9444444444444445,0.8555555555555556,0.7774796929726507,0.9220779220779222,0.8489858906525574,0.7774938658983416,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
30,0.032206691801548004,0.05185476318001747,0.04257764667272568,1.0,0.825,0.8195121951219512,1.0,0.8333333333333334,0.8191370444891571,1.0,0.8309200603318251,0.8195404569096056,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
40,0.009926525875926018,0.023982230573892593,0.014722972176969051,1.0,0.825,0.8341463414634146,1.0,0.8333333333333334,0.8332215515314108,1.0,0.8277777777777778,0.833029355883522,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
50,0.02215559408068657,0.016479704529047012,0.025451535359025,1.0,0.75,0.8292682926829268,1.0,0.7555555555555555,0.8279305462404053,1.0,0.7551762288604396,0.8287419651056013,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
60,0.004746262915432453,0.031194832175970078,0.010985229164361954,1.0,0.8,0.8195121951219512,1.0,0.8111111111111112,0.8191370444891571,1.0,0.7955555555555556,0.8170940170940172,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
70,0.0007976535125635564,0.013456928543746471,0.003489039372652769,1.0,0.775,0.8195121951219512,1.0,0.7888888888888889,0.8191370444891571,1.0,0.7746031746031746,0.8169778409283129,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
80,0.0016228550812229514,0.010528077371418476,0.003728470765054226,1.0,0.75,0.8,1.0,0.7666666666666667,0.8003577017661524,1.0,0.7478720956981827,0.7963664717348928,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
90,0.0013864925131201744,0.010998280718922615,0.0035861486103385687,1.0,0.75,0.8097560975609757,1.0,0.7555555555555555,0.8091512035174007,1.0,0.7551762288604396,0.8076207760569311,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
100,0.0007876110030338168,0.006019708700478077,0.0019915527664124966,1.0,0.775,0.8195121951219512,1.0,0.7888888888888889,0.8191370444891571,1.0,0.7814814814814816,0.8169778409283129,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
110,0.001642019604332745,0.00429429579526186,0.0025008786469697952,1.0,0.775,0.8195121951219512,1.0,0.7888888888888889,0.8191370444891571,1.0,0.7814814814814816,0.8169778409283129,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
120,0.00044311193050816655,0.004324151203036308,0.0013079422060400248,1.0,0.825,0.8341463414634146,1.0,0.8333333333333334,0.8332215515314108,1.0,0.8309200603318251,0.8336117360185469,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
130,0.000629202404525131,0.0032088924199342728,0.001270980923436582,1.0,0.825,0.8390243902439024,1.0,0.8333333333333334,0.8379163872121619,1.0,0.8309200603318251,0.8391213778918251,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
140,0.0010722398292273283,0.00420347461476922,0.0019129347056150436,1.0,0.825,0.8390243902439024,1.0,0.8333333333333334,0.8373202176019077,1.0,0.8388663967611336,0.8390617139704332,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
150,0.000782549730502069,0.002735323738306761,0.0013296145480126143,1.0,0.825,0.8390243902439024,1.0,0.8333333333333334,0.8373202176019077,1.0,0.8309200603318251,0.8390617139704332,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
160,0.005418697372078896,0.008810914121568203,0.007180880289524794,1.0,0.825,0.848780487804878,1.0,0.8333333333333334,0.84670988896341,1.0,0.8388663967611336,0.8499269934706857,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
170,0.0008539151749573648,0.011559557169675827,0.003165826667100191,1.0,0.75,0.8341463414634146,1.0,0.7333333333333334,0.8314330427006483,1.0,0.7499999999999999,0.8361115895551564,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
180,0.0017274483107030392,0.004909037612378597,0.0027092560194432735,1.0,0.85,0.8439024390243902,1.0,0.8555555555555555,0.8414188836724047,1.0,0.8523809523809524,0.8449800569800571,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
190,0.0009401781717315316,0.006164804100990295,0.002173139015212655,1.0,0.9,0.8439024390243902,1.0,0.9,0.8414188836724047,1.0,0.9062034170393304,0.8442772759565614,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
200,0.0006332380580715835,0.006555232685059309,0.0019442846532911062,1.0,0.925,0.848780487804878,1.0,0.9222222222222222,0.84670988896341,1.0,0.928343586238323,0.849236542809895,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
210,0.00019889276882167906,0.00354385026730597,0.0009076628484763205,1.0,0.925,0.848780487804878,1.0,0.9222222222222222,0.84670988896341,1.0,0.928343586238323,0.849236542809895,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
220,0.0003573338617570698,0.0024801120162010193,0.0008533562649972737,1.0,0.925,0.848780487804878,1.0,0.9222222222222222,0.84670988896341,1.0,0.928343586238323,0.849236542809895,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
230,0.0007508884882554412,0.002602802589535713,0.0012714490294456482,1.0,0.925,0.848780487804878,1.0,0.9222222222222222,0.84670988896341,1.0,0.928343586238323,0.849236542809895,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
240,0.002827271120622754,0.0024428912438452244,0.0033158494625240564,1.0,0.925,0.848780487804878,1.0,0.9222222222222222,0.84670988896341,1.0,0.928343586238323,0.849236542809895,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
250,0.0011369349667802453,0.004392254166305065,0.002015385776758194,1.0,0.9,0.8585365853658536,1.0,0.9,0.8560995603249123,1.0,0.9062034170393304,0.860147486497715,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
260,0.0007045064121484756,0.0054696351289749146,0.0017984334845095873,1.0,0.875,0.8439024390243902,1.0,0.8777777777777779,0.8420150532826588,1.0,0.8843320422267791,0.844499399141538,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
270,0.0002769867714960128,0.0017665650229901075,0.0006302997935563326,1.0,0.9,0.8439024390243902,1.0,0.9,0.8420150532826588,1.0,0.9062034170393304,0.844499399141538,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
280,0.0003476746496744454,0.00202705105766654,0.00075308489613235,1.0,0.925,0.848780487804878,1.0,0.9222222222222222,0.84670988896341,1.0,0.928343586238323,0.8500556883790417,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
290,0.000960475008469075,0.0034109894186258316,0.0016426729271188378,1.0,0.875,0.8390243902439024,1.0,0.8777777777777778,0.8373202176019077,1.0,0.8761689291101055,0.8390617139704332,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
300,0.00044852588325738907,0.00337220449000597,0.0011229668743908405,1.0,0.9,0.8439024390243902,1.0,0.9,0.8420150532826588,1.0,0.9062034170393304,0.844499399141538,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
310,0.0002799114736262709,0.0018840415868908167,0.0006567197851836681,1.0,0.875,0.8390243902439024,1.0,0.8777777777777778,0.8367240479916536,1.0,0.8835550414497781,0.8402826380493874,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
320,0.00018957041902467608,0.002604265231639147,0.0007104234537109733,1.0,0.85,0.8390243902439024,1.0,0.8555555555555555,0.8367240479916536,1.0,0.8602339181286549,0.8395601725290079,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
330,0.0004556205531116575,0.0027037798427045345,0.0009963765041902661,1.0,0.9,0.848780487804878,1.0,0.9,0.84670988896341,1.0,0.9062034170393304,0.8499269934706857,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
340,0.0002642699982970953,0.0037894449196755886,0.0010221590055152774,1.0,0.9,0.848780487804878,1.0,0.9,0.84670988896341,1.0,0.9062034170393304,0.8499269934706857,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
350,0.00025632765027694404,0.006390136666595936,0.0015343549894168973,1.0,0.925,0.848780487804878,1.0,0.9222222222222222,0.84670988896341,1.0,0.928343586238323,0.8499269934706857,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
360,0.0004523025709204376,0.0023743605706840754,0.0009271746966987848,1.0,0.9,0.848780487804878,1.0,0.9,0.84670988896341,1.0,0.9063067150635208,0.8500556883790417,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
370,0.0003642451483756304,0.004751089960336685,0.0013144630938768387,1.0,0.9,0.8536585365853658,1.0,0.9,0.8520008942544154,1.0,0.9063067150635208,0.8548387837062535,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
380,0.000743108568713069,0.009876351803541183,0.002718379022553563,1.0,0.9,0.848780487804878,1.0,0.9,0.8473060585736643,1.0,0.8993265993265993,0.849404067884441,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
390,0.0003345569421071559,0.0019899518229067326,0.0007325473125092685,1.0,0.85,0.824390243902439,1.0,0.8555555555555556,0.8232357105596542,1.0,0.8544332210998878,0.823224043715847,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
400,0.00031790119828656316,0.003706029150635004,0.0010591070167720318,1.0,0.85,0.8390243902439024,1.0,0.8555555555555556,0.8379163872121619,1.0,0.8544332210998878,0.8385015471722959,S6_train_I_D1_2_val_D3_5,three_class_with_air,Deep CORAL-UDA,0.2,1
1,1.114149808883667,0.0,1.114149808883667,0.43333333333333335,0.5,0.4585365853658537,0.5,0.5444444444444444,0.46337282957001263,0.36521739130434777,0.41269841269841273,0.36557856557856566,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
10,0.5573256611824036,0.0,0.5573256611824036,0.8666666666666667,0.6923076923076923,0.6390243902439025,0.8888888888888888,0.7333333333333334,0.6478128027423802,0.8545548654244306,0.6920077972709552,0.630542892060353,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
20,0.17498745024204254,0.0,0.17498745024204254,0.9666666666666667,0.8846153846153846,0.6878048780487804,0.9722222222222222,0.9,0.6929726507191295,0.959866220735786,0.8883940620782727,0.6892889897058495,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
30,0.04159780219197273,0.0,0.04159780219197273,1.0,0.8461538461538461,0.7414634146341463,1.0,0.8666666666666666,0.7440196735971384,1.0,0.8653198653198654,0.7465146115466856,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
40,0.007103984244167805,0.0,0.007103984244167805,1.0,0.7692307692307693,0.7609756097560976,1.0,0.7777777777777778,0.762202846709889,1.0,0.7739414606422278,0.7649782528447847,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
50,0.006147522479295731,0.0,0.006147522479295731,1.0,0.8076923076923077,0.7707317073170732,1.0,0.8333333333333334,0.7727848572918995,1.0,0.8067226890756304,0.7713791614689353,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
60,0.007640539202839136,0.0,0.007640539202839136,1.0,0.8076923076923077,0.7658536585365854,1.0,0.8333333333333334,0.7668976823906402,1.0,0.8157136980666392,0.7665169260044075,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
70,0.0009212742443196476,0.0,0.0009212742443196476,1.0,0.8076923076923077,0.7853658536585366,1.0,0.8333333333333334,0.7880617035546612,1.0,0.8157136980666392,0.7856066878980892,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
80,0.0014641985762864351,0.0,0.0014641985762864351,1.0,0.8076923076923077,0.7707317073170732,1.0,0.8333333333333334,0.7733810269021536,1.0,0.8157136980666392,0.7721322520459889,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
90,0.0002443001721985638,0.0,0.0002443001721985638,1.0,0.8076923076923077,0.7707317073170732,1.0,0.8333333333333334,0.7727848572918995,1.0,0.8157136980666392,0.7729561358593616,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
100,0.0007915758760645986,0.0,0.0007915758760645986,1.0,0.8846153846153846,0.7658536585365854,1.0,0.9,0.7680900216111484,1.0,0.899749373433584,0.769202130344793,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
110,0.0002563028538133949,0.0,0.0002563028538133949,1.0,0.8846153846153846,0.7609756097560976,1.0,0.9,0.7627990163201431,1.0,0.899749373433584,0.7641526269575051,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
120,0.0012824281584471464,0.0,0.0012824281584471464,1.0,0.8846153846153846,0.7658536585365854,1.0,0.9,0.7674938520008943,1.0,0.899749373433584,0.7689441317490099,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
130,0.000327261135680601,0.0,0.000327261135680601,1.0,0.8846153846153846,0.7707317073170732,1.0,0.9,0.7727848572918995,1.0,0.899749373433584,0.7733115335368855,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
140,0.00041008516564033926,0.0,0.00041008516564033926,1.0,0.8846153846153846,0.7707317073170732,1.0,0.9,0.7727848572918995,1.0,0.899749373433584,0.7737423866456125,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
150,0.00013718154514208436,0.0,0.00013718154514208436,1.0,0.8846153846153846,0.7707317073170732,1.0,0.9,0.7727848572918995,1.0,0.899749373433584,0.7739695011794036,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
160,0.0002538905246183276,0.0,0.0002538905246183276,1.0,0.8846153846153846,0.775609756097561,1.0,0.9,0.7768835233623966,1.0,0.899749373433584,0.7790746249762645,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
170,8.467012958135456e-05,0.0,8.467012958135456e-05,1.0,0.8846153846153846,0.7804878048780488,1.0,0.9,0.7821745286534019,1.0,0.899749373433584,0.7834606574121875,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
180,0.00031664929701946676,0.0,0.00031664929701946676,1.0,0.8846153846153846,0.7804878048780488,1.0,0.9,0.7821745286534019,1.0,0.899749373433584,0.7834606574121875,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
190,0.0002494989021215588,0.0,0.0002494989021215588,1.0,0.8846153846153846,0.7804878048780488,1.0,0.9,0.7821745286534019,1.0,0.899749373433584,0.7834606574121875,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
200,0.00023202277952805161,0.0,0.00023202277952805161,1.0,0.8846153846153846,0.7853658536585366,1.0,0.9,0.786869364334153,1.0,0.899749373433584,0.7881872054382573,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
210,0.0015734853222966194,0.0,0.0015734853222966194,1.0,0.8846153846153846,0.7804878048780488,1.0,0.9,0.7815783590431478,1.0,0.899749373433584,0.7842597093933992,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
220,0.0004693240043707192,0.0,0.0004693240043707192,1.0,0.8461538461538461,0.775609756097561,1.0,0.8666666666666666,0.7774796929726507,1.0,0.8526658526658526,0.7780119909781812,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
230,0.00047068073763512075,0.0,0.00047068073763512075,1.0,0.8461538461538461,0.7853658536585366,1.0,0.8666666666666666,0.7874655339444071,1.0,0.8526658526658526,0.7877180073067143,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
240,7.79110923758708e-05,0.0,7.79110923758708e-05,1.0,0.8461538461538461,0.7707317073170732,1.0,0.8666666666666666,0.7727848572918995,1.0,0.8526658526658526,0.7734504477710584,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
250,0.00020584506273735315,0.0,0.00020584506273735315,1.0,0.8461538461538461,0.7707317073170732,1.0,0.8666666666666666,0.7727848572918995,1.0,0.8526658526658526,0.7734504477710584,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
260,0.0005460381507873535,0.0,0.0005460381507873535,1.0,0.7692307692307693,0.7804878048780488,1.0,0.7999999999999999,0.7821745286534019,1.0,0.7768952062430322,0.7827000596302921,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
270,0.0005414470215328038,0.0,0.0005414470215328038,1.0,0.7692307692307693,0.7853658536585366,1.0,0.7999999999999999,0.786869364334153,1.0,0.7768952062430322,0.7873187367303608,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
280,0.0002255069266539067,0.0,0.0002255069266539067,1.0,0.7692307692307693,0.7853658536585366,1.0,0.7999999999999999,0.7862731947238989,1.0,0.7768952062430322,0.7873962967224012,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
290,6.306501745712012e-05,0.0,6.306501745712012e-05,1.0,0.7692307692307693,0.7853658536585366,1.0,0.7999999999999999,0.7862731947238989,1.0,0.7768952062430322,0.7873962967224012,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
300,4.2878113163169473e-05,0.0,4.2878113163169473e-05,1.0,0.7692307692307693,0.7902439024390244,1.0,0.7999999999999999,0.7909680304046501,1.0,0.7768952062430322,0.7919739453300045,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
310,6.553452840307727e-05,0.0,6.553452840307727e-05,1.0,0.7692307692307693,0.7902439024390244,1.0,0.7999999999999999,0.7897756911841419,1.0,0.7916666666666666,0.7929466594206479,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
320,0.00021907717746216804,0.0,0.00021907717746216804,1.0,0.7692307692307693,0.7951219512195122,1.0,0.7999999999999999,0.7944705268648931,1.0,0.7916666666666666,0.7974417589022051,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
330,0.0005698691820725799,0.0,0.0005698691820725799,1.0,0.7692307692307693,0.7951219512195122,1.0,0.7999999999999999,0.7944705268648931,1.0,0.7916666666666666,0.7974417589022051,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
340,0.0003149465483147651,0.0,0.0003149465483147651,1.0,0.7692307692307693,0.7951219512195122,1.0,0.7999999999999999,0.7950666964751472,1.0,0.7916666666666666,0.7972595623092409,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
350,0.0010660802945494652,0.0,0.0010660802945494652,1.0,0.7692307692307693,0.7951219512195122,1.0,0.7999999999999999,0.7950666964751472,1.0,0.7916666666666666,0.7972595623092409,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
360,0.00015083698963280767,0.0,0.00015083698963280767,1.0,0.8076923076923077,0.7951219512195122,1.0,0.8333333333333334,0.7950666964751472,1.0,0.8294970161977835,0.7977124183006535,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
370,0.0001238854747498408,0.0,0.0001238854747498408,1.0,0.8076923076923077,0.8,1.0,0.8333333333333334,0.7991653625456442,1.0,0.8294970161977835,0.8027059381675431,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
380,0.0002982613805215806,0.0,0.0002982613805215806,1.0,0.8461538461538461,0.8097560975609757,1.0,0.8666666666666666,0.8091512035174007,1.0,0.8653198653198654,0.8123683342941143,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
390,0.0003554616996552795,0.0,0.0003554616996552795,1.0,0.8076923076923077,0.8,1.0,0.8333333333333334,0.7997615321558983,1.0,0.8294970161977835,0.8026476207483425,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
400,0.00011390523286536336,0.0,0.00011390523286536336,1.0,0.8076923076923077,0.8,1.0,0.8333333333333334,0.7997615321558983,1.0,0.8294970161977835,0.8016339869281045,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,0.0,1
1,1.081435203552246,2.7026911993743852e-05,1.0814405679702759,0.43333333333333335,0.3076923076923077,0.3853658536585366,0.5277777777777778,0.39999999999999997,0.40845070422535207,0.3835450695704779,0.24049513704686118,0.28274410774410774,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
10,0.5625746846199036,0.07805009931325912,0.5781847238540649,0.8333333333333334,0.7692307692307693,0.6292682926829268,0.8611111111111112,0.8000000000000002,0.6390193009911319,0.8240387063916476,0.7659958720330237,0.5971277399848828,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
20,0.14801520109176636,0.025058390572667122,0.15302687883377075,1.0,0.8461538461538461,0.7365853658536585,1.0,0.8666666666666667,0.7399210075266414,1.0,0.8550607287449393,0.7408448610310439,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
30,0.03070095367729664,0.06396558880805969,0.04349407181143761,1.0,0.8076923076923077,0.8146341463414634,1.0,0.8333333333333334,0.8138460391981518,1.0,0.8157136980666392,0.8157747765907412,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
40,0.019518502056598663,0.029705319553613663,0.025459565222263336,1.0,0.8076923076923077,0.8634146341463415,1.0,0.8333333333333334,0.8607943960056635,1.0,0.8157136980666392,0.8628594116353062,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
50,0.003527560504153371,0.017915431410074234,0.007110646925866604,1.0,0.9230769230769231,0.8682926829268293,1.0,0.9333333333333332,0.8654892316864148,1.0,0.9333333333333332,0.8675063425720184,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
60,0.0029433914460241795,0.014307530596852303,0.005804897285997868,1.0,0.9230769230769231,0.8682926829268293,1.0,0.9333333333333332,0.8660854012966689,1.0,0.9333333333333332,0.8678069038359979,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
70,0.0010279652196913958,0.012864086776971817,0.0036007827147841454,1.0,0.9230769230769231,0.8682926829268293,1.0,0.9333333333333332,0.8654892316864148,1.0,0.9333333333333332,0.8686347508433397,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
80,0.0010074158199131489,0.010013071820139885,0.003010030137374997,1.0,0.9230769230769231,0.8536585365853658,1.0,0.9333333333333332,0.850212385423653,1.0,0.9333333333333332,0.8545769873296885,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
90,0.0016200796235352755,0.012211344204843044,0.004062348511070013,1.0,0.9230769230769231,0.8731707317073171,1.0,0.9333333333333332,0.8707802369774201,1.0,0.9333333333333332,0.8731560600861429,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
100,0.0009040763252414763,0.006138950120657682,0.002131866291165352,1.0,0.9230769230769231,0.8682926829268293,1.0,0.9333333333333332,0.8654892316864148,1.0,0.9333333333333332,0.8686347508433397,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
110,0.0011909357272088528,0.00740251736715436,0.0026714392006397247,1.0,0.8846153846153846,0.8731707317073171,1.0,0.9,0.8707802369774201,1.0,0.8883940620782727,0.8736373342776357,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
