split,task,variant,space,x,y,label,domain,partition,period,day_num,target_file
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-5.157643984938811,1.6503999936316696,air,target,target_domain,Period_II,11,air\air_21.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.1537311629291174,0.9626484971823259,air,target,target_domain,Period_II,12,air\air_22.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.012658556092554,2.117620388640888,air,target,target_domain,Period_II,12,air\air_23.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.2363792737058334,1.9288730850224824,air,target,target_domain,Period_II,13,air\air_24.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.9031886123595565,1.3452202356770449,air,target,target_domain,Period_II,13,air\air_25.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.2765471660995535,-1.3013633985527444,air,target,target_domain,Period_II,13,air\air_26.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.8512394230342486,0.9896065046366613,air,target,target_domain,Period_II,13,air\air_27.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.290333793394323,3.3294353231304306,air,target,target_domain,Period_II,13,air\air_28.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.010421246619507,1.0448616839225333,air,target,target_domain,Period_II,14,air\air_29.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-2.8810303392017924,-1.194525561478335,air,target,target_domain,Period_II,14,air\air_30.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.432059088749625,1.512321024794896,air,target,target_domain,Period_II,14,air\air_31.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.433387390457822,-1.3335653194355868,air,target,target_domain,Period_II,14,air\air_32.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.549361242191634,-1.4340412644367755,air,target,target_domain,Period_II,14,air\air_33.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.686649867985657,-1.4091064183989432,air,target,target_domain,Period_II,14,air\air_34.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.584332671793237,-0.982446833459054,air,target,target_domain,Period_II,15,air\air_35.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.26711984547567,1.345933195455221,air,target,target_domain,Period_II,15,air\air_36.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.22492070726284,-1.443917696934776,air,target,target_domain,Period_II,15,air\air_37.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.161558513954645,1.5219744276405571,air,target,target_domain,Period_II,15,air\air_38.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.9269982888866015,-1.42679541265056,air,target,target_domain,Period_II,15,air\air_39.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.9195413135570707,-1.4408467933750269,air,target,target_domain,Period_II,15,air\air_40.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.29545291275369,0.05929898657477646,air,target,target_domain,Period_II,16,air\air_41.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.9699322208067733,0.6696022801070328,air,target,target_domain,Period_II,16,air\air_42.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.18272589792775,0.8684314867840784,air,target,target_domain,Period_II,16,air\air_43.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.6241046208710053,1.8073258446944647,air,target,target_domain,Period_II,16,air\air_44.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.602558782838319,-1.3994605925685994,air,target,target_domain,Period_II,17,air\air_45.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.866976559198027,-0.12584848097556442,air,target,target_domain,Period_II,17,air\air_46.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.28802007131331,1.1763337963806548,air,target,target_domain,Period_II,17,air\air_47.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.992512915805751,-1.3787983380750795,air,target,target_domain,Period_II,17,air\air_48.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,2.1124262186411538,-2.1013402520470073,alcohol,target,target_domain,Period_II,10,alcohol\alcohol_44.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,0.09950745281939709,0.24466628136157628,alcohol,target,target_domain,Period_II,10,alcohol\alcohol_45.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.6600834898680104,0.48734465589489534,alcohol,target,target_domain,Period_II,10,alcohol\alcohol_46.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,3.703598302231996,0.2663577894983359,alcohol,target,target_domain,Period_II,10,alcohol\alcohol_47.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.5309508677785372,0.8693007185044814,alcohol,target,target_domain,Period_II,11,alcohol\alcohol_48.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.06723775644168686,-1.7390180339499157,alcohol,target,target_domain,Period_II,11,alcohol\alcohol_49.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.5892274428596409,-1.3878207111872543,alcohol,target,target_domain,Period_II,11,alcohol\alcohol_50.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.8831027456503294,-1.3532227005926991,alcohol,target,target_domain,Period_II,11,alcohol\alcohol_51.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-2.7164286114031326,1.5108648165323324,alcohol,target,target_domain,Period_II,12,alcohol\alcohol_52.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.720893708240857,1.3168072687166135,alcohol,target,target_domain,Period_II,12,alcohol\alcohol_53.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.4704324464095508,5.561139982847743,alcohol,target,target_domain,Period_II,12,alcohol\alcohol_54.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.2542448457065367,1.7417692457854594,alcohol,target,target_domain,Period_II,12,alcohol\alcohol_55.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,1.5628203695332168,3.8225812291553205,alcohol,target,target_domain,Period_II,13,alcohol\alcohol_56.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.890901353239747,2.9984572813092987,alcohol,target,target_domain,Period_II,13,alcohol\alcohol_57.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,1.30519995742278,1.0596966749464132,alcohol,target,target_domain,Period_II,14,alcohol\alcohol_58.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,0.424343859690196,-1.7118775695269128,alcohol,target,target_domain,Period_II,14,alcohol\alcohol_59.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,4.345903711141675,-2.2173608291169784,alcohol,target,target_domain,Period_II,14,alcohol\alcohol_60.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.4763692326721571,1.3992236844398351,alcohol,target,target_domain,Period_II,15,alcohol\alcohol_61.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.6573296758523418,1.5766941659231462,alcohol,target,target_domain,Period_II,15,alcohol\alcohol_62.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.1146736900550466,0.9792636236229186,alcohol,target,target_domain,Period_II,15,alcohol\alcohol_63.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-1.6858148703866669,-1.575359596065651,alcohol,target,target_domain,Period_II,17,alcohol\alcohol_64.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,0.35853543871927873,1.521093741907206,alcohol,target,target_domain,Period_II,17,alcohol\alcohol_65.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.5154085645185877,0.32380236399203527,alcohol,target,target_domain,Period_II,17,alcohol\alcohol_66.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.5445970288500209,-0.5904723340345669,alcohol,target,target_domain,Period_II,17,alcohol\alcohol_67.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,2.0542535703084277,-0.7804401273972251,alcohol,target,target_domain,Period_II,17,alcohol\alcohol_68.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.8697564756632034,-1.708265018041347,acetone,target,target_domain,Period_III,18,acetone\acetone_69.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,1.175073214348576,-1.9986105397255456,acetone,target,target_domain,Period_III,18,acetone\acetone_70.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,5.97637574681576,-0.213298733644401,acetone,target,target_domain,Period_III,18,acetone\acetone_71.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,1.7212760066136559,0.7343846504160413,acetone,target,target_domain,Period_III,18,acetone\acetone_72.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-0.17738712933076095,-1.7940294770227154,acetone,target,target_domain,Period_III,18,acetone\acetone_73.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,3.2470033569332473,-0.21445699491769998,acetone,target,target_domain,Period_III,19,acetone\acetone_74.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,3.8265524552148085,-2.4911274862610715,acetone,target,target_domain,Period_III,19,acetone\acetone_75.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,5.465137920399916,-2.5686345199916443,acetone,target,target_domain,Period_III,19,acetone\acetone_76.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,9.234860849709099,-2.7079800264598903,acetone,target,target_domain,Period_III,20,acetone\acetone_77.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,7.0834877827959275,-3.1546813446856854,acetone,target,target_domain,Period_III,20,acetone\acetone_78.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,1.524676953282785,-2.191643422610523,acetone,target,target_domain,Period_III,20,acetone\acetone_79.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,4.656577606489668,-2.5867510155184927,acetone,target,target_domain,Period_III,20,acetone\acetone_80.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,7.147970945868101,-0.06404144229629985,acetone,target,target_domain,Period_III,21,acetone\acetone_81.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,5.546076481140229,1.8406568552367744,acetone,target,target_domain,Period_III,21,acetone\acetone_82.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,10.056767758462398,0.3893071241932541,acetone,target,target_domain,Period_III,21,acetone\acetone_83.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,9.359590600274318,-2.847020723395542,acetone,target,target_domain,Period_III,21,acetone\acetone_84.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.2677067944145275,1.2037388575359673,air,target,target_domain,Period_III,18,air\air_49.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.846257123659511,-1.430792167896674,air,target,target_domain,Period_III,18,air\air_50.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.30581969948708,-1.4826230973077295,air,target,target_domain,Period_III,18,air\air_51.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.201900598248702,-1.4589496357936396,air,target,target_domain,Period_III,18,air\air_52.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-5.172480788332149,0.5185332941635376,air,target,target_domain,Period_III,19,air\air_53.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.611017592766275,0.546833342425428,air,target,target_domain,Period_III,19,air\air_54.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.6414517863697924,-1.394261446187921,air,target,target_domain,Period_III,20,air\air_55.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-2.7550713318218665,1.3067872763107335,air,target,target_domain,Period_III,20,air\air_56.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.783233870699411,-1.3779503422508714,air,target,target_domain,Period_III,20,air\air_57.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.8529270033574776,-1.457101427726585,air,target,target_domain,Period_III,20,air\air_58.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-3.534982681032141,1.5873632075636037,air,target,target_domain,Period_III,21,air\air_59.csv
S1_train_I_test_all,three_class_with_air,MLP source only,standardized input PCA,-4.654851200620156,-1.3551115334547685,air,target,target_domain,Period_III,21,air\air_60.csv
