epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed,seed_values
390,0.00026332592824473977,0.0,0.00026332592824473977,0.00026332592824473977,0.0,0.00026332592824473977,1.0,0.8846153846153846,0.8484848484848485,0.5016501650165016,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source + target labels,0.0,0,"0,1,2,3,4"
395,0.0041989730671048164,0.0,0.0041989730671048164,0.0041989730671048164,0.0,0.0041989730671048164,1.0,0.8846153846153846,0.8787878787878788,0.5346534653465347,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source + target labels,0.0,0,"0,1,2,3,4"
400,0.132093608379364,0.0,0.132093608379364,0.132093608379364,0.0,0.132093608379364,1.0,0.8461538461538461,0.8614718614718615,0.5214521452145214,S5_train_I_D1_val_D2_3,three_class_with_air,MLP source + target labels,0.0,0,"0,1,2,3,4"
1,1.1147408485412598,0.6594884395599365,1.7742292881011963,1.1147408485412598,0.6594884395599365,1.7742292881011963,0.5652173913043478,0.38461538461538464,0.3852813852813853,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
5,0.7950052618980408,0.5595842599868774,1.3545894622802734,0.7950052618980408,0.5595842599868774,1.3545894622802734,0.5869565217391305,0.6153846153846154,0.5887445887445888,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
10,0.5806915760040283,0.4222034811973572,1.0028951168060303,0.5806915760040283,0.4222034811973572,1.0028951168060303,0.6956521739130435,0.7307692307692307,0.7316017316017316,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
15,0.3929685056209564,0.3768591284751892,0.7698276042938232,0.3929685056209564,0.3768591284751892,0.7698276042938232,0.8913043478260869,0.9230769230769231,0.8398268398268398,0.8943894389438944,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
20,0.23144330084323883,0.39403948187828064,0.6254827976226807,0.23144330084323883,0.39403948187828064,0.6254827976226807,0.8913043478260869,0.8846153846153846,0.8225108225108225,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
25,0.16984978318214417,0.3806028664112091,0.5504526495933533,0.16984978318214417,0.3806028664112091,0.5504526495933533,0.9782608695652174,0.8461538461538461,0.8225108225108225,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
30,0.08302167057991028,0.3565741777420044,0.4395958483219147,0.08302167057991028,0.3565741777420044,0.4395958483219147,0.9782608695652174,0.8846153846153846,0.8354978354978355,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
35,0.0589572973549366,0.3558215796947479,0.4147788882255554,0.0589572973549366,0.3558215796947479,0.4147788882255554,1.0,0.8846153846153846,0.8311688311688312,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
40,0.0174417644739151,0.3144493103027344,0.3318910598754883,0.0174417644739151,0.3144493103027344,0.3318910598754883,1.0,0.8076923076923077,0.8225108225108225,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
45,0.01258722972124815,0.28122714161872864,0.29381436109542847,0.01258722972124815,0.28122714161872864,0.29381436109542847,1.0,0.8461538461538461,0.7878787878787878,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
50,0.03658731281757355,0.2698667347431183,0.306454062461853,0.03658731281757355,0.2698667347431183,0.306454062461853,1.0,0.8461538461538461,0.8138528138528138,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
55,0.0029283990152180195,0.26260772347450256,0.2655361294746399,0.0029283990152180195,0.26260772347450256,0.2655361294746399,1.0,0.8461538461538461,0.8225108225108225,0.9141914191419142,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
60,0.002375263487920165,0.2606605887413025,0.2630358636379242,0.002375263487920165,0.2606605887413025,0.2630358636379242,1.0,0.8461538461538461,0.8095238095238095,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
65,0.002798476256430149,0.2734893560409546,0.27628782391548157,0.002798476256430149,0.2734893560409546,0.27628782391548157,1.0,0.8461538461538461,0.7835497835497836,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
70,0.0011774742743000388,0.27888432145118713,0.2800617814064026,0.0011774742743000388,0.27888432145118713,0.2800617814064026,1.0,0.8076923076923077,0.8008658008658008,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
75,0.0033574369736015797,0.2791430950164795,0.2825005352497101,0.0033574369736015797,0.2791430950164795,0.2825005352497101,1.0,0.8076923076923077,0.8095238095238095,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
80,0.0038806074298918247,0.3048154413700104,0.30869606137275696,0.0038806074298918247,0.3048154413700104,0.30869606137275696,1.0,0.6923076923076923,0.7922077922077922,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
85,0.009714484214782715,0.3185315430164337,0.32824602723121643,0.009714484214782715,0.3185315430164337,0.32824602723121643,1.0,0.6923076923076923,0.7748917748917749,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
90,0.00491819903254509,0.31961962580680847,0.32453781366348267,0.00491819903254509,0.31961962580680847,0.32453781366348267,1.0,0.6923076923076923,0.7922077922077922,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
95,0.002963351085782051,0.30901214480400085,0.31197550892829895,0.002963351085782051,0.30901214480400085,0.31197550892829895,1.0,0.7307692307692307,0.8051948051948052,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
100,0.0038800158072263002,0.29131466150283813,0.29519468545913696,0.0038800158072263002,0.29131466150283813,0.29519468545913696,1.0,0.7307692307692307,0.8051948051948052,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
105,0.001583519042469561,0.2952876389026642,0.296871155500412,0.001583519042469561,0.2952876389026642,0.296871155500412,1.0,0.8076923076923077,0.8095238095238095,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
110,0.002487276680767536,0.29663407802581787,0.29912135004997253,0.002487276680767536,0.29663407802581787,0.29912135004997253,1.0,0.8076923076923077,0.8095238095238095,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
115,0.0020190842915326357,0.29215654730796814,0.2941756248474121,0.0020190842915326357,0.29215654730796814,0.2941756248474121,1.0,0.8076923076923077,0.8138528138528138,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
120,0.001479636994190514,0.2788337171077728,0.2803133428096771,0.001479636994190514,0.2788337171077728,0.2803133428096771,1.0,0.8076923076923077,0.8095238095238095,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
125,0.0018105097115039825,0.281854510307312,0.2836650311946869,0.0018105097115039825,0.281854510307312,0.2836650311946869,1.0,0.8076923076923077,0.8095238095238095,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
130,0.0007790846866555512,0.2837674915790558,0.2845465838909149,0.0007790846866555512,0.2837674915790558,0.2845465838909149,1.0,0.8076923076923077,0.8051948051948052,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
135,0.0005553291412070394,0.28371599316596985,0.28427132964134216,0.0005553291412070394,0.28371599316596985,0.28427132964134216,1.0,0.8076923076923077,0.8051948051948052,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
140,0.0007258565165102482,0.2876638174057007,0.2883896827697754,0.0007258565165102482,0.2876638174057007,0.2883896827697754,1.0,0.8076923076923077,0.8051948051948052,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
145,0.0008331103599630296,0.2977182865142822,0.29855141043663025,0.0008331103599630296,0.2977182865142822,0.29855141043663025,1.0,0.8076923076923077,0.8008658008658008,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
150,0.0054256850853562355,0.3664361536502838,0.37186184525489807,0.0054256850853562355,0.3664361536502838,0.37186184525489807,1.0,0.9230769230769231,0.8225108225108225,0.8943894389438944,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
155,0.000390953995520249,0.3431408703327179,0.3435318171977997,0.000390953995520249,0.3431408703327179,0.3435318171977997,1.0,0.9230769230769231,0.8484848484848485,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
160,0.0004876150342170149,0.2625332474708557,0.2630208730697632,0.0004876150342170149,0.2625332474708557,0.2630208730697632,1.0,0.9230769230769231,0.8484848484848485,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
165,0.0007763300673104823,0.2282019406557083,0.22897827625274658,0.0007763300673104823,0.2282019406557083,0.22897827625274658,1.0,0.9230769230769231,0.8484848484848485,0.9207920792079208,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
170,0.00018665393872652203,0.20867809653282166,0.2088647484779358,0.00018665393872652203,0.20867809653282166,0.2088647484779358,1.0,0.9230769230769231,0.8528138528138528,0.9273927392739274,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
175,0.0003763523418456316,0.21668337285518646,0.21705973148345947,0.0003763523418456316,0.21668337285518646,0.21705973148345947,1.0,0.9230769230769231,0.8528138528138528,0.9174917491749175,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
180,0.001238516066223383,0.2876390814781189,0.28887760639190674,0.001238516066223383,0.2876390814781189,0.28887760639190674,1.0,0.9230769230769231,0.8484848484848485,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
185,0.0002046768640866503,0.38690322637557983,0.3871079087257385,0.0002046768640866503,0.38690322637557983,0.3871079087257385,1.0,0.8846153846153846,0.8484848484848485,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
190,0.0025725506711751223,0.3974512815475464,0.40002381801605225,0.0025725506711751223,0.3974512815475464,0.40002381801605225,1.0,0.9230769230769231,0.8138528138528138,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
195,0.001369602745398879,0.35831746459007263,0.35968706011772156,0.001369602745398879,0.35831746459007263,0.35968706011772156,1.0,0.8076923076923077,0.8095238095238095,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
200,0.0005267302040010691,0.3778725862503052,0.3783993124961853,0.0005267302040010691,0.3778725862503052,0.3783993124961853,1.0,0.8076923076923077,0.8095238095238095,0.8910891089108911,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
205,0.0019799021538347006,0.3872753381729126,0.38925522565841675,0.0019799021538347006,0.3872753381729126,0.38925522565841675,1.0,0.8461538461538461,0.8051948051948052,0.8811881188118812,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
210,0.0014753498835489154,0.32714733481407166,0.3286226987838745,0.0014753498835489154,0.32714733481407166,0.3286226987838745,1.0,0.8076923076923077,0.8225108225108225,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
215,0.0009858013363555074,0.30090847611427307,0.30189427733421326,0.0009858013363555074,0.30090847611427307,0.30189427733421326,1.0,0.8076923076923077,0.8311688311688312,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
220,0.00022451633412856609,0.286657452583313,0.2868819832801819,0.00022451633412856609,0.286657452583313,0.2868819832801819,1.0,0.8076923076923077,0.8268398268398268,0.9108910891089109,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
225,0.0006555648287758231,0.3050994873046875,0.30575504899024963,0.0006555648287758231,0.3050994873046875,0.30575504899024963,1.0,0.8846153846153846,0.8441558441558441,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
230,9.135088475886732e-05,0.3277788758277893,0.3278702199459076,9.135088475886732e-05,0.3277788758277893,0.3278702199459076,1.0,0.8846153846153846,0.8528138528138528,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
235,0.00011919573444174603,0.3250694274902344,0.32518863677978516,0.00011919573444174603,0.3250694274902344,0.32518863677978516,1.0,0.9230769230769231,0.8484848484848485,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
240,0.00028914224822074175,0.33063507080078125,0.33092421293258667,0.00028914224822074175,0.33063507080078125,0.33092421293258667,1.0,0.9230769230769231,0.8484848484848485,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
245,0.00040932497358880937,0.3251926898956299,0.3256020247936249,0.00040932497358880937,0.3251926898956299,0.3256020247936249,1.0,0.9615384615384616,0.8571428571428571,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
250,0.0006765164434909821,0.31535735726356506,0.31603386998176575,0.0006765164434909821,0.31535735726356506,0.31603386998176575,1.0,0.8846153846153846,0.8528138528138528,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
255,0.0006073328549973667,0.30927902460098267,0.3098863661289215,0.0006073328549973667,0.30927902460098267,0.3098863661289215,1.0,0.8846153846153846,0.8398268398268398,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
260,0.00045682871132157743,0.30539470911026,0.305851548910141,0.00045682871132157743,0.30539470911026,0.305851548910141,1.0,0.8846153846153846,0.8398268398268398,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
265,0.0001678975677350536,0.30211150646209717,0.30227941274642944,0.0001678975677350536,0.30211150646209717,0.30227941274642944,1.0,0.9230769230769231,0.8571428571428571,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
270,0.008604716509580612,0.2925433814525604,0.30114808678627014,0.008604716509580612,0.2925433814525604,0.30114808678627014,1.0,0.9615384615384616,0.8571428571428571,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
275,0.0007778165163472295,0.29802387952804565,0.2988016903400421,0.0007778165163472295,0.29802387952804565,0.2988016903400421,1.0,0.9230769230769231,0.8744588744588745,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
280,0.00014845383702777326,0.290920227766037,0.2910686731338501,0.00014845383702777326,0.290920227766037,0.2910686731338501,1.0,0.9230769230769231,0.8831168831168831,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
285,0.010320303030312061,0.28860047459602356,0.29892078042030334,0.010320303030312061,0.28860047459602356,0.29892078042030334,1.0,0.9230769230769231,0.8831168831168831,0.9075907590759076,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
290,0.0008349203271791339,0.29032158851623535,0.29115650057792664,0.0008349203271791339,0.29032158851623535,0.29115650057792664,1.0,0.9230769230769231,0.8528138528138528,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
295,0.0004838168097194284,0.2939923405647278,0.29447615146636963,0.0004838168097194284,0.2939923405647278,0.29447615146636963,1.0,0.8461538461538461,0.8484848484848485,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
300,0.0005233119009062648,0.2998758554458618,0.30039915442466736,0.0005233119009062648,0.2998758554458618,0.30039915442466736,1.0,0.8846153846153846,0.8484848484848485,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
305,0.00018591666594147682,0.3111141324043274,0.31130003929138184,0.00018591666594147682,0.3111141324043274,0.31130003929138184,1.0,0.9230769230769231,0.8614718614718615,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
310,0.00013500868226401508,0.3078782856464386,0.30801329016685486,0.00013500868226401508,0.3078782856464386,0.30801329016685486,1.0,0.9230769230769231,0.8528138528138528,0.8910891089108911,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
315,0.0003506377979647368,0.2945239841938019,0.2948746085166931,0.0003506377979647368,0.2945239841938019,0.2948746085166931,1.0,0.9230769230769231,0.8484848484848485,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
320,0.0004885290982201695,0.3196974992752075,0.3201860189437866,0.0004885290982201695,0.3196974992752075,0.3201860189437866,1.0,0.9230769230769231,0.8441558441558441,0.9042904290429042,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
325,0.0003666270349640399,0.32437455654144287,0.3247411847114563,0.0003666270349640399,0.32437455654144287,0.3247411847114563,1.0,0.9230769230769231,0.8484848484848485,0.8976897689768977,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
330,0.001631242223083973,0.3304298222064972,0.3320610523223877,0.001631242223083973,0.3304298222064972,0.3320610523223877,1.0,0.9230769230769231,0.8571428571428571,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
335,0.00014866596029605716,0.30778932571411133,0.30793797969818115,0.00014866596029605716,0.30778932571411133,0.30793797969818115,1.0,0.9615384615384616,0.8484848484848485,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
340,0.0001309229264734313,0.3004090189933777,0.30053994059562683,0.0001309229264734313,0.3004090189933777,0.30053994059562683,1.0,0.9615384615384616,0.8528138528138528,0.8943894389438944,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
345,9.328552550869063e-05,0.3009394407272339,0.3010327219963074,9.328552550869063e-05,0.3009394407272339,0.3010327219963074,1.0,0.9615384615384616,0.8571428571428571,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
350,0.00018377054948359728,0.305128812789917,0.3053125739097595,0.00018377054948359728,0.305128812789917,0.3053125739097595,1.0,0.9615384615384616,0.8744588744588745,0.900990099009901,S5_train_I_D1_val_D2_3,three_class_with_air,DANN-semi,0.2,0,"0,1,2,3,4"
